episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
467,2554,0.19123333333333337,0.10950153321027756,0.0004839236498810351,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,4 3 5 10
468,2557,0.19028333333333336,0.05215900391340256,0.0005415074895912161,0.0010262496070936322,0.8675085755683012,2,2,3,0.0,3 1 10
469,2564,0.18806666666666672,0.45125889778137207,0.0005645598950130599,0.0009888210333883762,0.9233532538560001,6,6,7,0.0,7 4 6 8 3 5 10
470,2567,0.1871166666666667,0.05215900391340256,0.00048726230549315613,0.0010262496070936322,0.8675085755683012,2,2,3,0.0,3 1 10
471,2572,0.18553333333333344,0.5061650276184082,0.0005296097311656922,0.00038396441959775984,0.9646238789724255,4,4,5,0.0,6 4 3 5 10
472,2577,0.18395000000000006,0.1404760479927063,0.0006532557075843215,0.00044328393414616585,0.9373534473631526,4,4,5,0.0,6 4 8 3 10
473,2583,0.18205000000000005,0.4447476863861084,0.0005698650929844007,0.0005703011993318796,0.9327689201419334,5,5,6,0.0,6 4 1 3 5 10
474,2587,0.1807833333333334,0.1833808869123459,0.0005885389182367362,0.0011306899832561612,0.9001813861546987,3,3,4,0.0,5 4 3 10
475,2591,0.17951666666666666,0.18338090181350708,0.0005757142644142732,0.0011306899832561612,0.9001813861546987,3,3,4,0.0,4 5 3 10
476,2596,0.1779333333333334,0.07083111256361008,0.0005855607683770359,0.00047345642815344036,0.9472198674320182,4,4,5,0.0,4 3 5 1 10
477,2603,0.17571666666666663,0.44597047567367554,0.0005558316188398749,0.000698526855558157,0.9448541595238426,6,6,7,0.0,8 4 3 1 5 6 10
478,2606,0.17476666666666663,0.0841386690735817,0.00048378317539269727,0.0007088416605256498,0.9173272574911786,2,2,3,0.0,3 1 10
479,2609,0.17381666666666662,0.10047424584627151,0.00046880128017316264,0.00139409932307899,0.9178067911305552,2,2,3,0.0,8 7 10
480,2617,0.17128333333333345,0.4574044942855835,0.0004961456688761245,0.0009179231710731983,0.9072091945676259,7,7,8,0.0,8 4 3 5 6 1 9 10
481,2618,0.1709666666666667,0.0,0.0005386630655266345,0.0015812440542504191,0.7771263515552358,0,0,1,0.0,10
482,2626,0.16843333333333343,0.5067840814590454,0.00045590534864459187,0.001286629238165915,0.9190745995990162,7,7,8,0.0,4 9 3 7 5 8 6 10
483,2631,0.16685000000000005,0.19420970976352692,0.0004566019924823195,0.0003620861389208585,0.9674759012127603,4,4,5,0.0,3 1 4 5 10
484,2636,0.16526666666666667,0.4772682785987854,0.0004840461420826614,0.0009086476638913155,0.9294773622036122,4,4,5,0.0,8 4 3 5 10
485,2645,0.16241666666666665,0.49839460849761963,0.0004957060769407286,0.000610654940828681,0.9320328336266643,8,8,9,0.0,8 4 3 5 7 2 6 9 10
486,2647,0.1617833333333334,0.3051348626613617,0.0004753139946842566,0.0009299386874772608,0.8570971021984618,1,1,2,0.0,2 10
487,2650,0.16083333333333338,0.07920322567224503,0.0004535368546688308,0.0012084287591278553,0.8585446856286948,2,2,3,0.0,1 7 10
488,2655,0.15925,0.27356773614883423,0.00048018235829658804,0.0003503828775137663,0.9659577143621076,4,4,5,0.0,5 8 4 3 10
489,2664,0.15639999999999998,0.42867758870124817,0.0005229097603458083,0.0010793664259836078,0.9030750394044676,9,9,10,0.0,8 4 9 6 1 5 7 2 3
490,2670,0.15450000000000008,0.45110103487968445,0.0004588782030623406,0.0012468632776290178,0.9247271988582969,5,5,6,0.0,8 4 9 3 5 10
491,2673,0.15355000000000008,0.16552487015724182,0.0004925831162836403,0.0017825857503339648,0.8662805549720664,2,2,3,0.0,8 7 10
492,2678,0.1519666666666667,0.460340678691864,0.000480357906781137,0.0012866274919360876,0.9203374585004991,4,4,5,0.0,8 4 3 5 10
493,2682,0.15070000000000006,0.20793238282203674,0.00045564771426143125,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 3 4 10
494,2688,0.14880000000000004,0.458844929933548,0.0005358755443012342,0.0010560520458966494,0.9191894827324202,5,5,6,0.0,8 4 9 3 5 10
495,2693,0.14721666666666677,0.19737015664577484,0.0004182460776064545,0.00034986442187801003,0.9691345387456249,4,4,5,0.0,5 6 4 3 10
496,2701,0.14468333333333339,0.5273382067680359,0.0004946562585246284,0.00035346229560673237,0.9358657273717499,7,7,8,0.0,3 5 6 7 4 1 8 10
497,2705,0.14341666666666675,0.10560297966003418,0.0005688254459528252,0.0003561797784641385,0.958056779700142,3,3,4,0.0,3 4 5 10
498,2709,0.14215,0.21238619089126587,0.00040410134533885866,0.0011898600496351719,0.9272665474275913,3,3,4,0.0,3 4 5 10
499,2714,0.14056666666666673,0.2121565043926239,0.00043589904671534894,0.0010958235943689942,0.8851844856557608,4,4,5,0.0,8 6 7 4 10
500,2717,0.13961666666666672,0.16552487015724182,0.0004355463315732777,0.0017825857503339648,0.8662805549720664,2,2,3,0.0,8 7 10
501,2724,0.13739999999999997,0.5740581750869751,0.0004043848852493933,0.000484864431200549,0.9526285311909266,6,6,7,0.0,8 4 9 3 5 6 10
502,2728,0.13613333333333333,0.18726478517055511,0.00046933428529882804,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,3 4 5 10
503,2733,0.13455000000000006,0.22159495949745178,0.00044646081514656546,0.0011247722432017326,0.8906057049984314,4,4,5,0.0,8 4 3 5 10
504,2740,0.1323333333333334,0.45183324813842773,0.0004678083226151232,0.0011225984198972583,0.8999514412157034,6,6,7,0.0,8 5 4 3 7 2 10
505,2748,0.12980000000000003,0.44089725613594055,0.00043959660979453474,0.0011211084201931953,0.8998659035893031,7,7,8,0.0,8 5 1 4 3 7 2 10
506,2752,0.1285333333333334,0.23390495777130127,0.0004979734221706167,0.0004485856625251472,0.9375728420496837,3,3,4,0.0,8 4 5 10
507,2756,0.12726666666666675,0.21282950043678284,0.0006492832471849397,0.0008140195277519524,0.9398560478627752,3,3,4,0.0,5 4 3 10
508,2761,0.12568333333333337,0.1673668473958969,0.0007049367879517377,0.000685476406943053,0.9368756658859401,4,4,5,0.0,3 4 5 8 10
509,2770,0.12283333333333335,0.48805496096611023,0.0005839814774743798,0.0007882685749791563,0.9263064496121707,8,8,9,0.0,6 4 3 7 1 9 8 5 10
510,2778,0.12029999999999996,0.5065253973007202,0.0005764938105130568,0.0006179207121022046,0.9307619931617049,7,7,8,0.0,8 5 3 7 6 1 4 10
511,2784,0.11839999999999995,0.4529615044593811,0.0005947745667072013,0.0012283893302083015,0.9252934160665996,5,5,6,0.0,8 5 3 4 7 10
512,2791,0.11618333333333342,0.44471609592437744,0.0005414538817214114,0.0007093382300809026,0.9447903384883112,6,6,7,0.0,5 1 6 2 3 4 10
513,2800,0.1133333333333334,0.38295337557792664,0.00054315274529573,0.0009324976126663387,0.9064798418179987,8,8,9,0.0,6 1 2 5 8 3 7 4 10
514,2806,0.11143333333333338,0.4743637442588806,0.0004965056771955764,0.0009364176075905561,0.9054238506892915,5,5,6,0.0,8 5 3 7 4 10
515,2811,0.10985,0.477268248796463,0.0005906701786443591,0.0009086476638913155,0.9294773622036122,4,4,5,0.0,8 5 3 4 10
516,2820,0.1070000000000001,0.5126906037330627,0.0005011890219369283,0.0003397592809051275,0.9383693661864108,9,9,10,0.0,2 5 8 3 7 1 9 4 6
517,2829,0.10415000000000008,0.4874568581581116,0.00047452127910219133,0.0007913691806606948,0.9263054944140733,8,8,9,0.0,8 7 2 9 5 4 3 6 10
518,2834,0.1025666666666667,0.5040646195411682,0.0005787898204289377,0.00038871655124239624,0.9639171475409469,4,4,5,0.0,8 5 3 4 10
519,2840,0.10066666666666668,0.4602757394313812,0.0004903452597015227,0.0007172896875999868,0.944614465469129,5,5,6,0.0,8 3 5 6 4 10
520,2844,0.09940000000000004,0.23378056287765503,0.00045833789044991136,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,3 4 5 10
521,2853,0.09655000000000014,0.555265486240387,0.00046371236223623983,0.0004709409549832344,0.9528427602065446,8,8,9,0.0,6 1 2 4 3 9 8 5 10
522,2860,0.09433333333333338,0.1709223836660385,0.00042727781692519784,0.00108283048029989,0.8929143317141233,6,6,7,0.0,8 9 3 5 2 4 10
523,2862,0.09370000000000012,0.055499736219644547,0.0006646418187301606,0.0018241817597299814,0.8064930596644686,1,1,2,0.0,5 10
524,2865,0.09275000000000011,0.10015594214200974,0.00042117330788945157,0.0013697737595066428,0.9159745314954719,2,2,3,0.0,5 3 10
525,2873,0.09021666666666672,0.38477861881256104,0.00047269699643948115,0.0009552426636219025,0.902897941601971,7,7,8,0.0,2 5 4 3 8 1 6 10
526,2879,0.08831666666666671,0.47504305839538574,0.00046110145922284573,0.0007458259351551533,0.9448524404684797,5,5,6,0.0,9 6 4 3 5 10
527,2883,0.08705000000000007,0.1833808720111847,0.000559800086193718,0.0011306899832561612,0.9001813861546987,3,3,4,0.0,5 3 4 10
528,2891,0.08451666666666668,0.45358628034591675,0.0005371041406760924,0.0009309804881922901,0.9058298771751339,7,7,8,0.0,2 8 3 5 7 1 4 10
529,2896,0.0829333333333333,0.283234179019928,0.0004940623184666038,0.0007426048978231847,0.9420240639435409,4,4,5,0.0,5 1 3 4 10
530,2899,0.0819833333333333,0.11796268820762634,0.0004318814220217367,0.0006844833260402083,0.9263382747007465,2,2,3,0.0,5 3 10
531,2904,0.08040000000000003,0.1585763543844223,0.00043371822685003283,0.00037898129085078835,0.946226403949944,4,4,5,0.0,5 3 8 4 10
532,2910,0.07850000000000001,0.5804235935211182,0.000511129522540917,0.0004964687977917492,0.9505594743417928,5,5,6,0.0,8 5 3 7 4 10
533,2915,0.07691666666666674,0.460340678691864,0.0005356456385925412,0.0012866274919360876,0.9203374585004991,4,4,5,0.0,8 5 3 4 10
534,2924,0.07406666666666673,0.5186738967895508,0.00041376334653856855,0.0003485183697193861,0.9365140106816922,8,8,9,0.0,8 7 2 9 4 6 5 3 10
535,2929,0.07248333333333334,0.2736387550830841,0.0004566952702589333,0.0006645540124736726,0.9357582198347405,4,4,5,0.0,8 5 3 4 10
536,2932,0.07153333333333334,0.08270066976547241,0.00044735430856235325,0.0008391566225327551,0.8909555906950364,2,2,3,0.0,5 3 10
537,2936,0.0702666666666667,0.1892882138490677,0.0004904467205051333,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,5 3 4 10
538,2940,0.06900000000000006,0.20793238282203674,0.00046562645002268255,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 3 4 10
539,2944,0.06773333333333342,0.20793238282203674,0.0004403301718411967,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 3 4 10
540,2951,0.06551666666666667,0.4287216365337372,0.00044994899820137234,0.0005695183062925935,0.9331280494398935,6,6,7,0.0,6 4 3 1 5 2 10
541,2954,0.06456666666666666,0.11493045091629028,0.0004334507490663479,0.0006525320932269096,0.9246124872377455,2,2,3,0.0,7 8 10
542,2961,0.062350000000000017,0.3984437882900238,0.00039796453867373723,0.0009524248889647424,0.9047663401409222,6,6,7,0.0,8 5 3 7 9 4 10
543,2968,0.06013333333333337,0.3980751037597656,0.00036263316204505306,0.0009517442085780203,0.9042173246902887,6,6,7,0.0,3 5 7 1 8 4 10
544,2973,0.0585500000000001,0.4753968119621277,0.0004331094911321998,0.0007237818208523095,0.9440221804926143,4,4,5,0.0,5 6 3 4 10
545,2977,0.057283333333333464,0.24339476227760315,0.00046576065506087616,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,3 4 5 10
546,2983,0.05538333333333345,0.44783592224121094,0.0005033814959460869,0.0005842300597578287,0.9359327100004722,5,5,6,0.0,8 7 3 5 4 10
547,2987,0.0541166666666667,0.24339479207992554,0.0004512255181907676,0.0011650301748886704,0.8867031143586219,3,3,4,0.0,5 3 4 10
548,2991,0.052850000000000064,0.08145639300346375,0.00047221554996212944,0.0006911485688760877,0.9300072800089006,3,3,4,0.0,5 3 7 10
549,2993,0.05221666666666669,0.060990795493125916,0.0004062901280121878,0.0026780737098306417,0.7226720757972932,1,1,2,0.0,9 10
550,2997,0.05095000000000005,0.23378056287765503,0.0004909191920887679,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,5 3 4 10
551,3001,0.050000000000000044,0.22685596346855164,0.000620570033788681,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,5 3 4 10
552,3009,0.050000000000000044,0.5225940346717834,0.0007571264141006395,0.0003612974542193115,0.9340659147316721,7,7,8,0.0,8 7 3 4 5 2 1 10
553,3013,0.050000000000000044,0.11574307084083557,0.0006319900785456412,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 3 5 10
554,3017,0.050000000000000044,0.10950823873281479,0.0006671115843346342,0.0003611558931879699,0.9537193116407474,3,3,4,0.0,5 4 3 10
555,3025,0.050000000000000044,0.4562784433364868,0.000614066120760981,0.0009234213503077626,0.9071870077308378,7,7,8,0.0,8 7 2 9 5 3 4 10
556,3029,0.050000000000000044,0.18726478517055511,0.0007305721810553223,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 4 3 10
557,3034,0.050000000000000044,0.07024815678596497,0.0006107736029662192,0.0004416805459186435,0.9468648225494287,4,4,5,0.0,5 4 1 7 10
558,3041,0.050000000000000044,0.5120494365692139,0.0007169080615442779,0.001322274561971426,0.9169737804729788,6,6,7,0.0,5 6 4 3 7 2 10
559,3047,0.050000000000000044,0.5265671014785767,0.0006370928846687699,0.0006222189404070377,0.9295808816423881,5,5,6,0.0,8 5 9 3 4 10
560,3054,0.050000000000000044,0.5176578164100647,0.0004248292825650424,0.001287293154746294,0.9188878044362017,6,6,7,0.0,8 7 3 4 9 5 10
561,3058,0.050000000000000044,0.085133396089077,0.0005902522534597665,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,5 4 3 10
562,3063,0.050000000000000044,0.22070327401161194,0.0005267999600619078,0.0011318449396640062,0.8901272291377381,4,4,5,0.0,5 6 4 3 10
563,3067,0.050000000000000044,0.07760586589574814,0.0005290256667649373,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 5 3 10
564,3074,0.050000000000000044,0.5365114808082581,0.0005312502034939826,0.00035624808515422046,0.9350019754857427,6,6,7,0.0,8 5 9 3 7 4 10
565,3078,0.050000000000000044,0.1989022195339203,0.0004962660386809148,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,4 5 3 10
566,3083,0.050000000000000044,0.19737017154693604,0.0005581200472079218,0.00034986442187801003,0.9691345387456249,4,4,5,0.0,6 4 3 5 10
567,3086,0.050000000000000044,0.26030147075653076,0.0004323298344388604,0.001097949338145554,0.8759473488354939,2,2,3,0.0,5 3 10
568,3090,0.050000000000000044,0.18726478517055511,0.00044473056914284825,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 4 3 10
569,3096,0.050000000000000044,0.40004873275756836,0.0005052498794005563,0.0009751018951646984,0.9009434271882887,5,5,6,0.0,8 5 3 1 4 10
570,3103,0.050000000000000044,0.4529579281806946,0.0004959004457175199,0.0011156614637002349,0.8998934802611432,6,6,7,0.0,8 5 9 3 4 6 10
571,3107,0.050000000000000044,0.18726478517055511,0.00045325810788199306,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 4 3 10
572,3112,0.050000000000000044,0.021642781794071198,0.0005127795273438096,0.0005767092807218432,0.935281015976856,4,4,5,0.0,4 1 5 6 10
573,3116,0.050000000000000044,0.11574307084083557,0.0005544837331399322,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 5 3 10
574,3120,0.050000000000000044,0.1892881989479065,0.00046054893755353987,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,5 4 3 10
575,3125,0.050000000000000044,0.22070327401161194,0.000443419988732785,0.0011318449396640062,0.8901272291377381,4,4,5,0.0,5 6 4 3 10
576,3129,0.050000000000000044,0.0851333886384964,0.0004900368512608111,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,4 5 3 10
577,3135,0.050000000000000044,0.4567492604255676,0.0005012071875777716,0.0011439153458923101,0.8971170314480235,5,5,6,0.0,4 6 3 7 5 10
578,3139,0.050000000000000044,0.1833808869123459,0.000502255919855088,0.0011306899832561612,0.9001813861546987,3,3,4,0.0,5 4 3 10
579,3144,0.050000000000000044,0.2765032947063446,0.0004658146703150123,0.0006546202348545194,0.937862343988719,4,4,5,0.0,5 6 4 3 10
580,3148,0.050000000000000044,0.1989022046327591,0.0004080410217284225,0.0006972261471673846,0.9356720983698592,3,3,4,0.0,5 3 4 10
581,3151,0.050000000000000044,0.11620864272117615,0.0005100414661380152,0.0007371136453002691,0.9288307121300385,2,2,3,0.0,4 3 10
582,3157,0.050000000000000044,0.5166860818862915,0.00045145135663915426,0.0006554582505486906,0.9276271393515976,5,5,6,0.0,5 1 4 6 3 10
583,3163,0.050000000000000044,0.11588488519191742,0.0004911267363543933,0.0004085115506313741,0.9410566172510492,5,5,6,0.0,5 6 4 8 7 10
584,3169,0.050000000000000044,0.476794958114624,0.0004931716878976052,0.0009280235972255468,0.9062835116129851,5,5,6,0.0,7 5 4 3 6 10
585,3174,0.050000000000000044,0.22070327401161194,0.00044757595751434567,0.0011318449396640062,0.8901272291377381,4,4,5,0.0,5 6 4 3 10
586,3180,0.050000000000000044,0.5741504430770874,0.0004965983728955811,0.0005165770999155939,0.9489277755214824,5,5,6,0.0,5 1 8 4 3 10
587,3185,0.050000000000000044,0.4138832092285156,0.00043363901786506174,0.000988149200566113,0.9190044138540694,4,4,5,0.0,5 6 4 3 10
588,3189,0.050000000000000044,0.07760586589574814,0.00046891173406038433,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 5 3 10
589,3194,0.050000000000000044,0.21003088355064392,0.00046114014112390577,0.0017678049625828862,0.8754988865534843,4,4,5,0.0,5 6 4 3 10
590,3199,0.050000000000000044,0.19420970976352692,0.0003947242221329361,0.0003620861389208585,0.9674759012127603,4,4,5,0.0,5 4 1 3 10
591,3203,0.050000000000000044,0.07760586589574814,0.0004517078778007999,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,4 3 5 10
592,3207,0.050000000000000044,0.10950823128223419,0.00043720971007132903,0.0003611558931879699,0.9537193116407474,3,3,4,0.0,4 3 5 10
593,3216,0.050000000000000044,0.5186153650283813,0.00046479249592973955,0.0003492700052447617,0.936694852343354,8,8,9,0.0,7 8 3 4 9 1 6 5 10
594,3221,0.050000000000000044,0.4617248475551605,0.0005607743398286403,0.000578278093598783,0.9336191550800832,4,4,5,0.0,5 3 6 4 10
595,3225,0.050000000000000044,0.10950151085853577,0.0003324468634673394,0.0004470786079764366,0.9479181067696933,3,3,4,0.0,5 4 3 10
596,3229,0.050000000000000044,0.20793238282203674,0.00041976201464422047,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,5 4 3 10
597,3234,0.050000000000000044,0.21003088355064392,0.0003979641594924033,0.0017678049625828862,0.8754988865534843,4,4,5,0.0,5 6 4 3 10
598,3240,0.050000000000000044,0.5795580148696899,0.0003911200474249199,0.0004955616896040738,0.9494826705610284,5,5,6,0.0,5 1 4 6 3 10
599,3244,0.050000000000000044,0.22685596346855164,0.00046017059503355995,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 3 5 10
600,3251,0.050000000000000044,0.5136705636978149,0.0004906254097087574,0.0006281678797677159,0.9292137468683308,6,6,7,0.0,5 8 3 1 7 4 10
601,3255,0.050000000000000044,0.0851333886384964,0.0008183210593415424,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,4 5 3 10
602,3260,0.050000000000000044,0.4753917455673218,0.0007294253911823035,0.0010438355384394526,0.9181503603737646,4,4,5,0.0,5 6 4 3 10
603,3265,0.050000000000000044,0.2635544240474701,0.0007289422326721251,0.00030146329663693905,0.956403461580611,4,4,5,0.0,6 4 3 5 10
604,3270,0.050000000000000044,0.2871164083480835,0.0006111699971370399,0.0007144291885197163,0.9440950080132229,4,4,5,0.0,5 6 4 3 10
605,3275,0.050000000000000044,0.25316122174263,0.0005793381948024035,0.0002313007425982505,0.9614714203794419,4,4,5,0.0,5 6 4 3 10
606,3280,0.050000000000000044,0.2871164083480835,0.0005031002976465971,0.0007144291885197163,0.9440950080132229,4,4,5,0.0,5 6 4 3 10
607,3284,0.050000000000000044,0.10560297966003418,0.0005783610540674999,0.0003561797784641385,0.958056779700142,3,3,4,0.0,4 5 3 10
608,3288,0.050000000000000044,0.2767753303050995,0.0004590717580867931,0.00023578456602990627,0.9599719557392895,3,3,4,0.0,4 3 5 10
609,3294,0.050000000000000044,0.4491235315799713,0.00044015834282618016,0.0005674242856912315,0.9354219601559369,5,5,6,0.0,5 7 4 3 6 10
610,3299,0.050000000000000044,0.21003088355064392,0.0004878565960098058,0.0017678049625828862,0.8754988865534843,4,4,5,0.0,5 6 4 3 10
611,3303,0.050000000000000044,0.1892881989479065,0.0005493122735060751,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,4 5 3 10
612,3308,0.050000000000000044,0.2751680314540863,0.00048799043870531025,0.0003525406355038285,0.9669716516675761,4,4,5,0.0,5 6 4 3 10
613,3313,0.050000000000000044,0.22070327401161194,0.0004101949860341847,0.0011318449396640062,0.8901272291377381,4,4,5,0.0,5 6 4 3 10
614,3318,0.050000000000000044,0.038798585534095764,0.00044123861589469017,0.0006487338105216622,0.9190900222919925,4,4,5,0.0,4 3 5 2 10
615,3324,0.050000000000000044,0.4503094553947449,0.0004697729212542375,0.0012436022516340017,0.9237894623426279,5,5,6,0.0,1 3 4 6 5 10
616,3329,0.050000000000000044,0.22070327401161194,0.00048761318321339787,0.0011318449396640062,0.8901272291377381,4,4,5,0.0,5 6 4 3 10
617,3333,0.050000000000000044,0.06106913834810257,0.0004176524162176065,0.0007793916156515479,0.909924167745462,3,3,4,0.0,4 7 8 10
618,3337,0.050000000000000044,0.1080409437417984,0.00044054270983906463,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 5 3 10
619,3342,0.050000000000000044,0.2751680314540863,0.0005125212192069739,0.0003525406355038285,0.9669716516675761,4,4,5,0.0,5 6 4 3 10
620,3349,0.050000000000000044,0.5714913606643677,0.0004788381754354175,0.0004885710659436882,0.9509149092768943,6,6,7,0.0,5 6 4 3 7 2 10
621,3354,0.050000000000000044,0.2871164083480835,0.00047568168374709783,0.0007144291885197163,0.9440950080132229,4,4,5,0.0,5 6 4 3 10
622,3361,0.050000000000000044,0.4468255639076233,0.0004395339637994766,0.0006980778416618705,0.9454181991455529,6,6,7,0.0,5 1 2 8 3 4 10
623,3365,0.050000000000000044,0.07760586589574814,0.0005572667432716116,0.0006504798075184226,0.9191824672356088,3,3,4,0.0,5 4 3 10
624,3371,0.050000000000000044,0.2634968161582947,0.000423381949076429,0.0006865683244541287,0.9464678867641442,5,5,6,0.0,5 6 4 3 7 10
625,3376,0.050000000000000044,0.2871164083480835,0.00039601359167136253,0.0007144291885197163,0.9440950080132229,4,4,5,0.0,5 6 4 3 10
626,3380,0.050000000000000044,0.18726478517055511,0.00043966371595161036,0.0008420562953688204,0.9279354690406892,3,3,4,0.0,5 4 3 10
627,3385,0.050000000000000044,0.2059861123561859,0.0004029078991152346,0.0017928886227309704,0.8717043720513546,4,4,5,0.0,5 3 4 2 10
628,3392,0.050000000000000044,0.4300956130027771,0.0004670120667599674,0.001263623358681798,0.921757423898369,6,6,7,0.0,5 1 8 2 3 4 10
629,3396,0.050000000000000044,0.2552517056465149,0.00039498469413956627,0.0009635059395805001,0.9125499148342612,3,3,4,0.0,7 4 8 10
630,3400,0.050000000000000044,0.48632511496543884,0.0003939571906812489,0.0007457327446900308,0.9416614441681702,3,3,4,0.0,5 3 4 10
631,3404,0.050000000000000044,0.108040951192379,0.0003466053640295286,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 3 5 10
632,3408,0.050000000000000044,0.10950823873281479,0.00042230664257658646,0.0003611558931879699,0.9537193116407474,3,3,4,0.0,4 5 3 10
633,3413,0.050000000000000044,0.21612530946731567,0.00044953917968086897,0.0011619356228038669,0.8870668646555027,4,4,5,0.0,5 1 3 4 10
634,3416,0.050000000000000044,0.20276561379432678,0.0005024291458539665,0.0007243723375722766,0.9462217480192286,2,2,3,0.0,1 7 10
635,3425,0.050000000000000044,0.4885489344596863,0.00040389066432706185,0.0007867896929383278,0.9265227889405137,8,8,9,0.0,5 1 2 4 6 3 9 7 10
636,3426,0.050000000000000044,0.0,0.0003276244387961924,0.0017162589356303215,0.8676065404752135,0,0,1,0.0,10
637,3433,0.050000000000000044,0.510732114315033,0.0004538102657534182,0.000640448066405952,0.9292242326435947,6,6,7,0.0,5 1 4 6 3 7 10
638,3442,0.050000000000000044,0.5554210543632507,0.0004367912317522698,0.0004711332148872316,0.9530430480430299,8,8,9,0.0,5 8 1 4 6 3 9 7 10
639,3449,0.050000000000000044,0.47367042303085327,0.000473042787884229,0.00037862604949623346,0.964641092010684,6,6,7,0.0,5 1 6 2 3 4 10
640,3457,0.050000000000000044,0.5586176514625549,0.0003886171798512805,0.0004952732706442475,0.9506999063045318,7,7,8,0.0,5 8 1 2 3 4 7 10
641,3460,0.050000000000000044,0.08432185649871826,0.00038913069874979556,0.0009673585300333798,0.9082185179305204,2,2,3,0.0,4 6 10
642,3466,0.050000000000000044,0.49021950364112854,0.00037155282916501164,0.00038048700662329793,0.96472436513012,5,5,6,0.0,4 6 3 1 5 10
643,3469,0.050000000000000044,0.09007231146097183,0.00031763981678523123,0.001167328329756856,0.8750507655807114,2,2,3,0.0,8 7 10
644,3478,0.050000000000000044,0.37928977608680725,0.0003783781236658494,0.0009104710770770907,0.9083804065775786,9,9,10,0.0,5 8 9 1 6 2 4 7 3
645,3483,0.050000000000000044,0.15295948088169098,0.0003267304040491581,0.0011057995725423098,0.9028867816687622,4,4,5,0.0,4 6 3 5 10
646,3487,0.050000000000000044,0.07694771140813828,0.0003796185992541723,0.0006563083734363317,0.9262215169002695,3,3,4,0.0,4 6 7 10
647,3493,0.050000000000000044,0.5273506045341492,0.0003659529854000236,0.0012934511760249734,0.9180555387215155,5,5,6,0.0,5 8 9 3 4 10
648,3501,0.050000000000000044,0.45398351550102234,0.0004153183981543407,0.0009285734849981964,0.9057286143763595,7,7,8,0.0,5 8 1 6 2 3 4 10
649,3508,0.050000000000000044,0.44420284032821655,0.0005262071665908609,0.0010239199036732316,0.9188303098029387,6,6,7,0.0,5 6 1 2 3 4 10
650,3515,0.050000000000000044,0.44574588537216187,0.0005068974070517081,0.0008972701034508646,0.9302361159099268,6,6,7,0.0,5 1 8 3 4 2 10
651,3520,0.050000000000000044,0.25316122174263,0.0005188098119106143,0.0002313007425982505,0.9614714203794419,4,4,5,0.0,6 4 3 5 10
652,3529,0.050000000000000044,0.5456785559654236,0.0005526647113987969,0.00046588623081333935,0.9532000959344766,9,9,10,0.0,6 1 4 2 7 8 5 9 3
653,3535,0.050000000000000044,0.5075554251670837,0.0004368325996135051,0.0007078754133544862,0.9264770398773563,5,5,6,0.0,6 1 4 3 7 10
654,3540,0.050000000000000044,0.1966245323419571,0.00042269268888048825,0.00034744347794912755,0.9683868314331125,4,4,5,0.0,4 3 9 5 10
655,3549,0.050000000000000044,0.5219144821166992,0.0004791656295613696,0.00034261622931808233,0.9375728052131628,8,8,9,0.0,5 1 6 2 8 3 4 9 10
656,3558,0.050000000000000044,0.43493908643722534,0.0004732444423199114,0.0010968622518703341,0.9010071717246959,8,8,9,0.0,6 1 4 3 7 8 5 9 10
657,3562,0.050000000000000044,0.39888811111450195,0.0004310328440624289,0.001162258442491293,0.9118611440151115,3,3,4,0.0,6 4 3 10
658,3570,0.050000000000000044,0.5639756321907043,0.0004560332490655128,0.00047680462012067437,0.9517942550420477,7,7,8,0.0,6 1 3 4 7 8 5 10
659,3578,0.050000000000000044,0.39185261726379395,0.00047507146882708184,0.0009367419988848269,0.9053251973744239,7,7,8,0.0,6 1 4 3 9 8 5 10
