method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels
random,2,8,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,9,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,10,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,11,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,12,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,13,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,14,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,15,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,16,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,17,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,18,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,2,19,9,9,10,9,1.0,1.0,1.0,0.0006764421705156565,0.957228401788775,0.9471644427243701,0.9993235578294843,0.957228401788775,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30
random,3,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018652157159522176,0.85566512718088,0.8441736277601063,0.9981347842840478,0.85566512718088,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,3,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018813424976542592,0.8687248382092798,0.8392101241978032,0.9981186575023457,0.8687248382092798,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11
random,3,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0026270248927176,0.8026635848632465,0.7472846757069804,0.9973729751072824,0.8026635848632465,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03
random,3,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021134645212441683,0.8512975246873634,0.7906227055825796,0.9978865354787558,0.8512975246873634,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,3,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002040333580225706,0.8487431673459293,0.8142503258792364,0.9979596664197743,0.8487431673459293,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12
random,3,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0026270248927176,0.8026635848632465,0.7472846757069804,0.9973729751072824,0.8026635848632465,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03
random,3,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021134645212441683,0.8512975246873634,0.7906227055825796,0.9978865354787558,0.8512975246873634,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,3,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002488808473572135,0.8171775240592845,0.7617351984726299,0.9975111915264279,0.8171775240592845,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30
random,3,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001979915890842676,0.84921199316325,0.854120023197297,0.9980200841091573,0.84921199316325,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21
random,3,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001924615353345871,0.8473481196781685,0.8038445318655341,0.9980753846466541,0.8473481196781685,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,3,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018652157159522176,0.85566512718088,0.8441736277601063,0.9981347842840478,0.85566512718088,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,3,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002488808473572135,0.8171775240592845,0.7617351984726299,0.9975111915264279,0.8171775240592845,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30
random,3,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001924615353345871,0.8473481196781685,0.8038445318655341,0.9980753846466541,0.8473481196781685,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,3,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018652157159522176,0.85566512718088,0.8441736277601063,0.9981347842840478,0.85566512718088,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,3,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001924615353345871,0.8473481196781685,0.8038445318655341,0.9980753846466541,0.8473481196781685,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02
random,3,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002040333580225706,0.8487431673459293,0.8142503258792364,0.9979596664197743,0.8487431673459293,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12
random,3,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018652157159522176,0.85566512718088,0.8441736277601063,0.9981347842840478,0.85566512718088,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,3,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018652157159522176,0.85566512718088,0.8441736277601063,0.9981347842840478,0.85566512718088,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,3,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018652157159522176,0.85566512718088,0.8441736277601063,0.9981347842840478,0.85566512718088,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20
random,3,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021134645212441683,0.8512975246873634,0.7906227055825796,0.9978865354787558,0.8512975246873634,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10
random,3,0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0019488957477733493,0.8557318028917494,0.8522630866170106,0.9980511042522267,0.8557318028917494,0.7777777777777778,0.7777777777777778,0 1 8,H00 H01 H21,1 8,H01 H21
random,3,1,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001564491307362914,0.8805780591361233,0.8198315256060813,0.9984355086926371,0.8805780591361233,0.7777777777777778,0.7777777777777778,0 1 3,H00 H01 H02,1 3,H01 H02
random,3,2,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0014580400893464684,0.8810303639022548,0.8621503141332975,0.9985419599106535,0.8810303639022548,0.7777777777777778,0.7777777777777778,0 5 9,H00 H20 H30,5 9,H20 H30
random,3,3,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0011049661552533507,0.9123071013782594,0.9119256342374444,0.9988950338447466,0.9123071013782594,0.7777777777777778,0.7777777777777778,0 3 5,H00 H02 H20,3 5,H02 H20
random,3,4,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001576871145516634,0.8924178218249759,0.8618925942057912,0.9984231288544834,0.8924178218249759,0.7777777777777778,0.7777777777777778,0 4 9,H00 H11 H30,4 9,H11 H30
random,3,5,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0012808043975383043,0.906972157304905,0.9003146968197608,0.9987191956024617,0.906972157304905,0.7777777777777778,0.7777777777777778,0 4 5,H00 H11 H20,4 5,H11 H20
random,3,6,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0016879672184586525,0.863819959618851,0.840356497340902,0.9983120327815413,0.863819959618851,0.7777777777777778,0.7777777777777778,0 3 7,H00 H02 H12,3 7,H02 H12
random,3,7,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0012503177858889103,0.9059180657198823,0.885219254760762,0.9987496822141111,0.9059180657198823,0.7777777777777778,0.7777777777777778,0 3 4,H00 H02 H11,3 4,H02 H11
random,3,8,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0014255224959924817,0.9036774028349539,0.8656107371070696,0.9985744775040075,0.9036774028349539,0.7777777777777778,0.7777777777777778,0 4 7,H00 H11 H12,4 7,H11 H12
random,3,9,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001819194876588881,0.8694194053276469,0.8233249104966498,0.9981808051234111,0.8694194053276469,0.7777777777777778,0.7777777777777778,0 2 6,H00 H10 H03,2 6,H10 H03
random,3,10,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001680185436271131,0.8690021930574733,0.8716617660245161,0.9983198145637289,0.8690021930574733,0.7777777777777778,0.7777777777777778,0 5 8,H00 H20 H21,5 8,H20 H21
random,3,11,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0010997303761541843,0.9089473518637075,0.9094278040664919,0.9989002696238458,0.9089473518637075,0.7777777777777778,0.7777777777777778,0 5 7,H00 H20 H12,5 7,H20 H12
random,3,12,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0014431198360398412,0.8971726582756578,0.8848751926318554,0.9985568801639602,0.8971726582756578,0.7777777777777778,0.7777777777777778,0 4 8,H00 H11 H21,4 8,H11 H21
random,3,13,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0015293292235583067,0.8825631157874919,0.8545420464460763,0.9984706707764417,0.8825631157874919,0.7777777777777778,0.7777777777777778,0 2 3,H00 H10 H02,2 3,H10 H02
random,3,14,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0021605798974633217,0.8396102784690973,0.7982439344041514,0.9978394201025367,0.8396102784690973,0.7777777777777778,0.7777777777777778,0 6 9,H00 H03 H30,6 9,H03 H30
random,3,15,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0016879672184586525,0.863819959618851,0.840356497340902,0.9983120327815413,0.863819959618851,0.7777777777777778,0.7777777777777778,0 3 7,H00 H02 H12,3 7,H02 H12
random,3,16,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001680185436271131,0.8690021930574733,0.8716617660245161,0.9983198145637289,0.8690021930574733,0.7777777777777778,0.7777777777777778,0 5 8,H00 H20 H21,5 8,H20 H21
random,3,17,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0015508932992815971,0.8801853242734454,0.8755433300333579,0.9984491067007184,0.8801853242734454,0.7777777777777778,0.7777777777777778,0 1 5,H00 H01 H20,1 5,H01 H20
random,3,18,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0015458411071449518,0.8822236675481167,0.8777542781139986,0.998454158892855,0.8822236675481167,0.7777777777777778,0.7777777777777778,0 8 9,H00 H21 H30,8 9,H21 H30
random,3,19,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0016648563323542476,0.866807188271732,0.8126235100277102,0.9983351436676458,0.866807188271732,0.7777777777777778,0.7777777777777778,0 3 6,H00 H02 H03,3 6,H02 H03
random,3,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000989809399470687,0.9211250531723043,0.9219510821201259,0.9990101906005293,0.9211250531723043,0.6666666666666667,0.6666666666666667,0 3 5 8,H00 H02 H20 H21,3 5 8,H02 H20 H21
random,3,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00113095180131495,0.9102081332563928,0.9149403560552917,0.998869048198685,0.9102081332563928,0.6666666666666667,0.6666666666666667,0 6 7 8,H00 H03 H12 H21,6 7 8,H03 H12 H21
random,3,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011737665627151728,0.9116771120166098,0.8905931841202097,0.9988262334372848,0.9116771120166098,0.6666666666666667,0.6666666666666667,0 3 4 7,H00 H02 H11 H12,3 4 7,H02 H11 H12
random,3,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013482007198035717,0.8936305874327417,0.8683324027913568,0.9986517992801964,0.8936305874327417,0.6666666666666667,0.6666666666666667,0 2 5 9,H00 H10 H20 H30,2 5 9,H10 H20 H30
random,3,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001150942174717784,0.9139535858979123,0.8843702225109025,0.9988490578252822,0.9139535858979123,0.6666666666666667,0.6666666666666667,0 3 4 6,H00 H02 H11 H03,3 4 6,H02 H11 H03
random,3,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010785420890897512,0.9199191486190531,0.9053952429662735,0.9989214579109102,0.9199191486190531,0.6666666666666667,0.6666666666666667,0 3 4 9,H00 H02 H11 H30,3 4 9,H02 H11 H30
random,3,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001425496768206358,0.885327396420463,0.8539829542540547,0.9985745032317936,0.885327396420463,0.6666666666666667,0.6666666666666667,0 3 6 9,H00 H02 H03 H30,3 6 9,H02 H03 H30
random,3,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011796421604231,0.904801251515126,0.9008565597346313,0.9988203578395769,0.904801251515126,0.6666666666666667,0.6666666666666667,0 1 3 8,H00 H01 H02 H21,1 3 8,H01 H02 H21
random,3,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011290318798273802,0.9125857171774194,0.9141092572785251,0.9988709681201726,0.9125857171774194,0.6666666666666667,0.6666666666666667,0 1 7 8,H00 H01 H12 H21,1 7 8,H01 H12 H21
random,3,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018123120535165071,0.8684512674454135,0.8168568090103342,0.9981876879464835,0.8684512674454135,0.6666666666666667,0.6666666666666667,0 2 6 9,H00 H10 H03 H30,2 6 9,H10 H03 H30
random,3,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001154858386144042,0.9086974884309185,0.8948435113320167,0.998845141613856,0.9086974884309185,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21
random,3,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009194145677611232,0.9318297210013257,0.9184107146858836,0.9990805854322389,0.9318297210013257,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21
random,3,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013080512871965766,0.8935691568818869,0.887865267935857,0.9986919487128034,0.8935691568818869,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30
random,3,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009648364502936602,0.9313389735559929,0.916226178587521,0.9990351635497063,0.9313389735559929,0.6666666666666667,0.6666666666666667,0 4 7 8,H00 H11 H12 H21,4 7 8,H11 H12 H21
random,3,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009194145677611232,0.9318297210013257,0.9184107146858836,0.9990805854322389,0.9318297210013257,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21
random,3,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009194145677611232,0.9318297210013257,0.9184107146858836,0.9990805854322389,0.9318297210013257,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21
random,3,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014135469682514668,0.9060464089960037,0.8698952742081819,0.9985864530317485,0.9060464089960037,0.6666666666666667,0.6666666666666667,0 4 7 9,H00 H11 H12 H30,4 7 9,H11 H12 H30
random,3,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011796421604231,0.904801251515126,0.9008565597346313,0.9988203578395769,0.904801251515126,0.6666666666666667,0.6666666666666667,0 1 3 8,H00 H01 H02 H21,1 3 8,H01 H02 H21
random,3,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012441714061424136,0.9076237075482623,0.8643076419851424,0.9987558285938576,0.9076237075482623,0.6666666666666667,0.6666666666666667,0 1 2 3,H00 H01 H10 H02,1 2 3,H01 H10 H02
random,3,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016489154659211636,0.8817206510828806,0.8483536243757941,0.9983510845340788,0.8817206510828806,0.6666666666666667,0.6666666666666667,0 2 6 7,H00 H10 H03 H12,2 6 7,H10 H03 H12
random,3,0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009537547593936324,0.9201734206516309,0.9233972117532728,0.9990462452406064,0.9201734206516309,0.5555555555555556,0.5555555555555556,0 1 3 8 9,H00 H01 H02 H21 H30,1 3 8 9,H01 H02 H21 H30
random,3,1,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.001437371945939958,0.8987019799924351,0.886751915767283,0.99856262805406,0.8987019799924351,0.5555555555555556,0.5555555555555556,0 1 4 6 8,H00 H01 H11 H03 H21,1 4 6 8,H01 H11 H03 H21
random,3,2,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.000931349815800786,0.9233905222271342,0.9265218308921565,0.9990686501841992,0.9233905222271342,0.5555555555555556,0.5555555555555556,0 5 6 7 9,H00 H20 H03 H12 H30,5 6 7 9,H20 H03 H12 H30
random,3,3,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009767899755388498,0.9273996530776216,0.9130724958956352,0.9990232100244612,0.9273996530776216,0.5555555555555556,0.5555555555555556,0 2 4 5 6,H00 H10 H11 H20 H03,2 4 5 6,H10 H11 H20 H03
random,3,4,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0012588435783982277,0.8983746419985215,0.890869905270035,0.9987411564216018,0.8983746419985215,0.5555555555555556,0.5555555555555556,0 1 5 8 9,H00 H01 H20 H21 H30,1 5 8 9,H01 H20 H21 H30
random,3,5,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009112549596466124,0.9247950908332603,0.9240126948167233,0.9990887450403534,0.9247950908332603,0.5555555555555556,0.5555555555555556,0 1 5 7 9,H00 H01 H20 H12 H30,1 5 7 9,H01 H20 H12 H30
random,3,6,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0012063365429639816,0.919743954559498,0.8764810847444777,0.998793663457036,0.919743954559498,0.5555555555555556,0.5555555555555556,0 1 2 4 7,H00 H01 H10 H11 H12,1 2 4 7,H01 H10 H11 H12
random,3,7,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.000797008688095957,0.9396103240115464,0.9325759141825277,0.999202991311904,0.9396103240115464,0.5555555555555556,0.5555555555555556,0 4 5 7 8,H00 H11 H20 H12 H21,4 5 7 8,H11 H20 H12 H21
random,3,8,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008038725354708731,0.9324115320561757,0.9346916826737907,0.9991961274645291,0.9324115320561757,0.5555555555555556,0.5555555555555556,0 3 5 6 7,H00 H02 H20 H03 H12,3 5 6 7,H02 H20 H03 H12
random,3,9,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.001530683133751154,0.8833925821480655,0.8792803373442704,0.9984693168662488,0.8833925821480655,0.5555555555555556,0.5555555555555556,0 1 5 6 8,H00 H01 H20 H03 H21,1 5 6 8,H01 H20 H03 H21
random,3,10,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.001144296140410006,0.9152825750082767,0.8835683764620792,0.99885570385959,0.9152825750082767,0.5555555555555556,0.5555555555555556,0 1 3 4 6,H00 H01 H02 H11 H03,1 3 4 6,H01 H02 H11 H03
random,3,11,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010355464182794094,0.9243711695588869,0.8934705958309995,0.9989644535817206,0.9243711695588869,0.5555555555555556,0.5555555555555556,0 1 2 3 4,H00 H01 H10 H02 H11,1 2 3 4,H01 H10 H02 H11
random,3,12,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008713913848623633,0.9349391167002257,0.9254557776487141,0.9991286086151376,0.9349391167002257,0.5555555555555556,0.5555555555555556,0 4 5 7 9,H00 H11 H20 H12 H30,4 5 7 9,H11 H20 H12 H30
random,3,13,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0011256318539381027,0.9118141546296166,0.9124308055209785,0.9988743681460619,0.9118141546296166,0.5555555555555556,0.5555555555555556,0 1 6 7 8,H00 H01 H03 H12 H21,1 6 7 8,H01 H03 H12 H21
random,3,14,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0011947688180953264,0.9115870901107718,0.9074921700800452,0.9988052311819047,0.9115870901107718,0.5555555555555556,0.5555555555555556,0 1 4 5 8,H00 H01 H11 H20 H21,1 4 5 8,H01 H11 H20 H21
random,3,15,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009844806045293808,0.9247419219131844,0.9093315562211687,0.9990155193954706,0.9247419219131844,0.5555555555555556,0.5555555555555556,0 1 2 4 5,H00 H01 H10 H11 H20,1 2 4 5,H01 H10 H11 H20
random,3,16,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009188709664158523,0.9314929988062481,0.9188453726768813,0.9990811290335841,0.9314929988062481,0.5555555555555556,0.5555555555555556,0 3 4 6 8,H00 H02 H11 H03 H21,3 4 6 8,H02 H11 H03 H21
random,3,17,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010355464182794094,0.9243711695588869,0.8934705958309995,0.9989644535817206,0.9243711695588869,0.5555555555555556,0.5555555555555556,0 1 2 3 4,H00 H01 H10 H02 H11,1 2 3 4,H01 H10 H02 H11
random,3,18,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0007755841361358762,0.943690968298671,0.9348250277497041,0.9992244158638641,0.943690968298671,0.5555555555555556,0.5555555555555556,0 4 5 6 7,H00 H11 H20 H03 H12,4 5 6 7,H11 H20 H03 H12
random,3,19,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.001209737965837121,0.9189858752326081,0.8754834249987584,0.9987902620341629,0.9189858752326081,0.5555555555555556,0.5555555555555556,0 1 4 7 9,H00 H01 H11 H12 H30,1 4 7 9,H01 H11 H12 H30
random,3,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006591801065951586,0.947832921207589,0.9471164276114918,0.9993408198934048,0.947832921207589,0.4444444444444444,0.4444444444444444,0 3 4 5 7 8,H00 H02 H11 H20 H12 H21,3 4 5 7 8,H02 H11 H20 H12 H21
random,3,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011174478568136692,0.9128658233673337,0.8983610865047724,0.9988825521431863,0.9128658233673337,0.4444444444444444,0.4444444444444444,0 1 2 5 6 8,H00 H01 H10 H20 H03 H21,1 2 5 6 8,H01 H10 H20 H03 H21
random,3,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009391935309395194,0.9209661153848333,0.9270808965650333,0.9990608064690605,0.9209661153848333,0.4444444444444444,0.4444444444444444,0 2 5 7 8 9,H00 H10 H20 H12 H21 H30,2 5 7 8 9,H10 H20 H12 H21 H30
random,3,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006894622929394245,0.9479708621958348,0.9405119251484628,0.9993105377070606,0.9479708621958348,0.4444444444444444,0.4444444444444444,0 2 3 4 5 6,H00 H10 H02 H11 H20 H03,2 3 4 5 6,H10 H02 H11 H20 H03
random,3,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010128157446160913,0.9262122321391077,0.9008292807036344,0.9989871842553839,0.9262122321391077,0.4444444444444444,0.4444444444444444,0 1 3 4 7 9,H00 H01 H02 H11 H12 H30,1 3 4 7 9,H01 H02 H11 H12 H30
random,3,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012037681881338358,0.9206374901901669,0.8779974762103788,0.9987962318118662,0.9206374901901669,0.4444444444444444,0.4444444444444444,0 1 2 4 6 7,H00 H01 H10 H11 H03 H12,1 2 4 6 7,H01 H10 H11 H03 H12
