method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions,is_pareto_global,is_pareto_by_method
random,0,4.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,5.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,6.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,7.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,8.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,9.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,10.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,11.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,12.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,13.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,14.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,15.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,16.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,17.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,18.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,0,19.0,9,9,10,9,1.0,1.0,1.0,0.0007124497788026,0.9573533797058564,0.9512083019317588,0.9992875502211972,0.9573533797058564,0.0,0.0,0 1 2 3 4 5 6 7 8 9,H00 H01 H10 H02 H11 H20 H03 H12 H21 H30,1 2 3 4 5 6 7 8 9,H01 H10 H02 H11 H20 H03 H12 H21 H30,,,,,False,False
random,1,0.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018523121252655,0.8031295358904335,0.811740844982704,0.9981476878747344,0.8031295358904335,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,,False,False
random,1,1.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018176211742684,0.8245031272684635,0.8512730533486946,0.9981823788257316,0.8245031272684635,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,False,False
random,1,2.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014749232213944,0.8280714772969449,0.8812393093927572,0.9985250767786056,0.8280714772969449,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,False,False
random,1,3.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022246015723794,0.7963938657377096,0.7849879417449102,0.9977753984276204,0.7963938657377096,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,1,4.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015047318302094,0.8414339700295157,0.8224375514178976,0.9984952681697904,0.8414339700295157,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,False,False
random,1,5.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015047318302094,0.8414339700295157,0.8224375514178976,0.9984952681697904,0.8414339700295157,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,False,False
random,1,6.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018176211742684,0.8245031272684635,0.8512730533486946,0.9981823788257316,0.8245031272684635,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,False,False
random,1,7.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015798253007233,0.8434021819325321,0.8156463025269328,0.9984201746992768,0.8434021819325321,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,,False,False
random,1,8.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014749232213944,0.8280714772969449,0.8812393093927572,0.9985250767786056,0.8280714772969449,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,False,False
random,1,9.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015798253007233,0.8434021819325321,0.8156463025269328,0.9984201746992768,0.8434021819325321,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,,False,False
random,1,10.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015047318302094,0.8414339700295157,0.8224375514178976,0.9984952681697904,0.8414339700295157,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,,False,False
random,1,11.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586900111287,0.8058184616978631,0.782418185070466,0.9978413099888712,0.8058184616978631,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,,False,False
random,1,12.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014749232213944,0.8280714772969449,0.8812393093927572,0.9985250767786056,0.8280714772969449,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,False,False
random,1,13.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017911435570567,0.8343427604093138,0.8336200956800563,0.9982088564429432,0.8343427604093138,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,False,False
random,1,14.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015645249513909,0.8433244675929424,0.8150286098948053,0.9984354750486092,0.8433244675929424,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,,False,False
random,1,15.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015645249513909,0.8433244675929424,0.8150286098948053,0.9984354750486092,0.8433244675929424,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,,False,False
random,1,16.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015645249513909,0.8433244675929424,0.8150286098948053,0.9984354750486092,0.8433244675929424,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,,False,False
random,1,17.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022246015723794,0.7963938657377096,0.7849879417449102,0.9977753984276204,0.7963938657377096,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,1,18.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017911435570567,0.8343427604093138,0.8336200956800563,0.9982088564429432,0.8343427604093138,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,,False,False
random,1,19.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022246015723794,0.7963938657377096,0.7849879417449102,0.9977753984276204,0.7963938657377096,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,1,0.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0013069851556792,0.8671933919563447,0.8464763235884378,0.9986930148443208,0.8671933919563447,0.7777777777777778,0.7777777777777778,0 1 2,H00 H01 H10,1 2,H01 H10,,,,,False,False
random,1,1.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0015833360375836,0.8571204468164942,0.8536511568174516,0.9984166639624164,0.8571204468164942,0.7777777777777778,0.7777777777777778,0 4 8,H00 H11 H21,4 8,H11 H21,,,,,False,False
random,1,2.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0016272371867671,0.8346354817300503,0.8386890624399655,0.9983727628132328,0.8346354817300503,0.7777777777777778,0.7777777777777778,0 1 9,H00 H01 H30,1 9,H01 H30,,,,,False,False
random,1,3.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0014224594924598,0.8575981098595967,0.8462395669451527,0.99857754050754,0.8575981098595967,0.7777777777777778,0.7777777777777778,0 3 9,H00 H02 H30,3 9,H02 H30,,,,,False,False
random,1,4.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0011431130114942,0.8809419622673574,0.8752342315487605,0.9988568869885056,0.8809419622673574,0.7777777777777778,0.7777777777777778,0 4 7,H00 H11 H12,4 7,H11 H12,,,,,False,False
random,1,5.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0015000858111307,0.8442271819623911,0.8230701169935359,0.9984999141888692,0.8442271819623911,0.7777777777777778,0.7777777777777778,0 2 7,H00 H10 H12,2 7,H10 H12,,,,,False,False
random,1,6.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0010408248053863,0.8878051275819292,0.8962246911554771,0.9989591751946136,0.8878051275819292,0.7777777777777778,0.7777777777777778,0 2 8,H00 H10 H21,2 8,H10 H21,,,,,False,False
random,1,7.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0013072562869638,0.8498717609186093,0.9037257305853544,0.9986927437130362,0.8498717609186093,0.7777777777777778,0.7777777777777778,0 1 5,H00 H01 H20,1 5,H01 H20,,,,,False,False
random,1,8.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0014088700991123,0.8547710768621544,0.8318982558704329,0.9985911299008876,0.8547710768621544,0.7777777777777778,0.7777777777777778,0 2 3,H00 H10 H02,2 3,H10 H02,,,,,False,False
random,1,9.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0015694830799475,0.8440799339697669,0.8231327877896408,0.9984305169200524,0.8440799339697669,0.7777777777777778,0.7777777777777778,0 7 9,H00 H12 H30,7 9,H12 H30,,,,,False,False
random,1,10.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0010432412382215,0.8775147273339216,0.8936902142387783,0.9989567587617784,0.8775147273339216,0.7777777777777778,0.7777777777777778,0 2 5,H00 H10 H20,2 5,H10 H20,,,,,False,False
random,1,11.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0010432412382215,0.8775147273339216,0.8936902142387783,0.9989567587617784,0.8775147273339216,0.7777777777777778,0.7777777777777778,0 2 5,H00 H10 H20,2 5,H10 H20,,,,,False,False
random,1,12.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001504513551481,0.8416578331286715,0.823454169115302,0.9984954864485188,0.8416578331286715,0.7777777777777778,0.7777777777777778,0 2 9,H00 H10 H30,2 9,H10 H30,,,,,False,False
random,1,13.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0013218604726716,0.8586304916664692,0.8798555849064631,0.9986781395273284,0.8586304916664692,0.7777777777777778,0.7777777777777778,0 4 9,H00 H11 H30,4 9,H11 H30,,,,,False,False
random,1,14.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0013218604726716,0.8586304916664692,0.8798555849064631,0.9986781395273284,0.8586304916664692,0.7777777777777778,0.7777777777777778,0 4 9,H00 H11 H30,4 9,H11 H30,,,,,False,False
random,1,15.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001504513551481,0.8416578331286715,0.823454169115302,0.9984954864485188,0.8416578331286715,0.7777777777777778,0.7777777777777778,0 2 9,H00 H10 H30,2 9,H10 H30,,,,,False,False
random,1,16.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0013069851556792,0.8671933919563447,0.8464763235884378,0.9986930148443208,0.8671933919563447,0.7777777777777778,0.7777777777777778,0 1 2,H00 H01 H10,1 2,H01 H10,,,,,False,False
random,1,17.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0011431130114942,0.8809419622673574,0.8752342315487605,0.9988568869885056,0.8809419622673574,0.7777777777777778,0.7777777777777778,0 4 7,H00 H11 H12,4 7,H11 H12,,,,,False,False
random,1,18.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0016886261291801,0.8481980446243258,0.8381086900429472,0.9983113738708198,0.8481980446243258,0.7777777777777778,0.7777777777777778,0 4 6,H00 H11 H03,4 6,H11 H03,,,,,False,False
random,1,19.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.001504513551481,0.8416578331286715,0.823454169115302,0.9984954864485188,0.8416578331286715,0.7777777777777778,0.7777777777777778,0 2 9,H00 H10 H30,2 9,H10 H30,,,,,False,False
random,1,0.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007987199351191,0.910815195719779,0.9326274427151672,0.9992012800648808,0.910815195719779,0.6666666666666667,0.6666666666666667,0 3 4 5,H00 H02 H11 H20,3 4 5,H02 H11 H20,,,,,False,False
random,1,1.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007987199351191,0.910815195719779,0.9326274427151672,0.9992012800648808,0.910815195719779,0.6666666666666667,0.6666666666666667,0 3 4 5,H00 H02 H11 H20,3 4 5,H02 H11 H20,,,,,False,False
random,1,2.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008740735938772,0.8999138725976882,0.9185862910007764,0.9991259264061229,0.8999138725976882,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,,False,False
random,1,3.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009191920398734,0.8965495723819052,0.9157615256612716,0.9990808079601264,0.8965495723819052,0.6666666666666667,0.6666666666666667,0 3 5 6,H00 H02 H20 H03,3 5 6,H02 H20 H03,,,,,False,False
random,1,4.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010584753472357,0.8705284918938607,0.9074814064052784,0.9989415246527642,0.8705284918938607,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,,False,False
random,1,5.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013297740370035,0.8685897317505691,0.8432744217217795,0.9986702259629964,0.8685897317505691,0.6666666666666667,0.6666666666666667,0 3 6 7,H00 H02 H03 H12,3 6 7,H02 H03 H12,,,,,False,False
random,1,6.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000905409338884,0.8973758890781901,0.9181136905523763,0.999094590661116,0.8973758890781901,0.6666666666666667,0.6666666666666667,0 1 3 5,H00 H01 H02 H20,1 3 5,H01 H02 H20,,,,,False,False
random,1,7.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010367695940658,0.8847515049803555,0.8959096382147637,0.9989632304059342,0.8847515049803555,0.6666666666666667,0.6666666666666667,0 3 6 8,H00 H02 H03 H21,3 6 8,H02 H03 H21,,,,,False,False
random,1,8.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010766936466097,0.8848637534343105,0.8819456878401382,0.9989233063533902,0.8848637534343105,0.6666666666666667,0.6666666666666667,0 2 3 4,H00 H10 H02 H11,2 3 4,H10 H02 H11,,,,,False,False
random,1,9.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009798186365514,0.8971798984105749,0.8975731142188039,0.9990201813634484,0.8971798984105749,0.6666666666666667,0.6666666666666667,0 2 4 8,H00 H10 H11 H21,2 4 8,H10 H11 H21,,,,,False,False
random,1,10.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010383304907009,0.8698089536142123,0.91707545268251,0.9989616695092992,0.8698089536142123,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30,,,,,False,False
random,1,11.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010383304907009,0.8698089536142123,0.91707545268251,0.9989616695092992,0.8698089536142123,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30,,,,,False,False
random,1,12.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010823628399521,0.8863888359612007,0.8796552188944008,0.998917637160048,0.8863888359612007,0.6666666666666667,0.6666666666666667,0 3 4 7,H00 H02 H11 H12,3 4 7,H02 H11 H12,,,,,False,False
random,1,13.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013052930589765,0.8669648789640131,0.8460480110446683,0.9986947069410236,0.8669648789640131,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,,False,False
random,1,14.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015832032077014,0.8568951118998805,0.8537374427090503,0.9984167967922986,0.8568951118998805,0.6666666666666667,0.6666666666666667,0 1 4 8,H00 H01 H11 H21,1 4 8,H01 H11 H21,,,,,False,False
random,1,15.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008553278748877,0.8983885130438595,0.9272228619661832,0.9991446721251124,0.8983885130438595,0.6666666666666667,0.6666666666666667,0 5 7 8,H00 H20 H12 H21,5 7 8,H20 H12 H21,,,,,False,False
random,1,16.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010812587570399,0.8678628722832546,0.9045592563009014,0.99891874124296,0.8678628722832546,0.6666666666666667,0.6666666666666667,0 5 6 9,H00 H20 H03 H30,5 6 9,H20 H03 H30,,,,,False,False
random,1,17.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008553278748877,0.8983885130438595,0.9272228619661832,0.9991446721251124,0.8983885130438595,0.6666666666666667,0.6666666666666667,0 5 7 8,H00 H20 H12 H21,5 7 8,H20 H12 H21,,,,,False,False
random,1,18.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008917310042306,0.8942257241034763,0.9193730218085946,0.9991082689957692,0.8942257241034763,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,,False,False
random,1,19.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009459014981985,0.9017608652996536,0.8994331801887496,0.9990540985018016,0.9017608652996536,0.6666666666666667,0.6666666666666667,0 4 7 8,H00 H11 H12 H21,4 7 8,H11 H12 H21,,,,,False,False
random,1,0.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010910730343312,0.885844603074575,0.8754026504714145,0.9989089269656688,0.885844603074575,0.5555555555555556,0.5555555555555556,0 1 3 4 6,H00 H01 H02 H11 H03,1 3 4 6,H01 H02 H11 H03,,,,,False,False
random,1,1.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008739864570088,0.8999021309079086,0.9188373176739826,0.9991260135429912,0.8999021309079086,0.5555555555555556,0.5555555555555556,0 1 2 5 7,H00 H01 H10 H20 H12,1 2 5 7,H01 H10 H20 H12,,,,,False,False
random,1,2.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010798608418554,0.8903022705799901,0.8781953740949361,0.9989201391581446,0.8903022705799901,0.5555555555555556,0.5555555555555556,0 1 4 6 7,H00 H01 H11 H03 H12,1 4 6 7,H01 H11 H03 H12,,,,,False,False
random,1,3.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0007527770940214,0.9136354746418816,0.9322663278042824,0.9992472229059786,0.9136354746418816,0.5555555555555556,0.5555555555555556,0 4 5 6 7,H00 H11 H20 H03 H12,4 5 6 7,H11 H20 H03 H12,,,,,False,False
random,1,4.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008703530183993,0.9018219087038114,0.9180699462312192,0.9991296469816008,0.9018219087038114,0.5555555555555556,0.5555555555555556,0 3 5 6 7,H00 H02 H20 H03 H12,3 5 6 7,H02 H20 H03 H12,,,,,False,False
random,1,5.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009780335240066,0.8977812572020271,0.8995087031347454,0.9990219664759934,0.8977812572020271,0.5555555555555556,0.5555555555555556,0 2 4 8 9,H00 H10 H11 H21 H30,2 4 8 9,H10 H11 H21 H30,,,,,False,False
random,1,6.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010582563700154,0.8706994583735002,0.9076124459757328,0.9989417436299846,0.8706994583735002,0.5555555555555556,0.5555555555555556,0 1 5 6 9,H00 H01 H20 H03 H30,1 5 6 9,H01 H20 H03 H30,,,,,False,False
random,1,7.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0007654754444956,0.9139342786706586,0.9336355781660804,0.9992345245555044,0.9139342786706586,0.5555555555555556,0.5555555555555556,0 3 4 5 6,H00 H02 H11 H20 H03,3 4 5 6,H02 H11 H20 H03,,,,,False,False
random,1,8.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008737734169699,0.9001042395387194,0.918715585141097,0.99912622658303,0.9001042395387194,0.5555555555555556,0.5555555555555556,0 1 5 6 7,H00 H01 H20 H03 H12,1 5 6 7,H01 H20 H03 H12,,,,,False,False
random,1,9.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009065874619409,0.8906894530768769,0.9240826747120214,0.9990934125380592,0.8906894530768769,0.5555555555555556,0.5555555555555556,0 1 4 5 9,H00 H01 H11 H20 H30,1 4 5 9,H01 H11 H20 H30,,,,,False,False
random,1,10.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0008864012779667,0.895787431797573,0.9201287485335992,0.9991135987220332,0.895787431797573,0.5555555555555556,0.5555555555555556,0 2 5 6 8,H00 H10 H20 H03 H21,2 5 6 8,H10 H20 H03 H21,,,,,False,False
random,1,11.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009435322717763,0.8955338037573909,0.9054457422479626,0.9990564677282237,0.8955338037573909,0.5555555555555556,0.5555555555555556,0 2 3 7 8,H00 H10 H02 H12 H21,2 3 7 8,H10 H02 H12 H21,,,,,False,False
random,1,12.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0011556928511708,0.8779797001291115,0.8949369964346701,0.9988443071488292,0.8779797001291115,0.5555555555555556,0.5555555555555556,0 4 6 8 9,H00 H11 H03 H21 H30,4 6 8 9,H11 H03 H21 H30,,,,,False,False
random,1,13.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010925568640232,0.8888595467975959,0.8755458977927251,0.9989074431359768,0.8888595467975959,0.5555555555555556,0.5555555555555556,0 1 2 4 7,H00 H01 H10 H11 H12,1 2 4 7,H01 H10 H11 H12,,,,,False,False
random,1,14.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0009579813340678,0.8927885859442806,0.9062108701044408,0.999042018665932,0.8927885859442806,0.5555555555555556,0.5555555555555556,0 2 3 5 7,H00 H10 H02 H20 H12,2 3 5 7,H10 H02 H20 H12,,,,,False,False
random,1,15.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0010223116260021,0.8736682513044365,0.9181090937134296,0.9989776883739978,0.8736682513044365,0.5555555555555556,0.5555555555555556,0 1 5 8 9,H00 H01 H20 H21 H30,1 5 8 9,H01 H20 H21 H30,,,,,False,False
