episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
716,3874,0.050000000000000044,0.07672931253910065,0.000547090356121771,0.0009904849575832486,0.8990747353126263,3,3,4,0.0,4 3 5 10
717,3880,0.050000000000000044,0.4156956076622009,0.0005351240300418189,0.0007677134126424789,0.9187978944972636,5,5,6,0.0,8 6 3 5 4 10
718,3888,0.050000000000000044,0.44323214888572693,0.0004924540226056706,0.000728494836948812,0.9449370830152605,7,7,8,0.0,2 6 7 8 3 4 5 10
719,3896,0.050000000000000044,0.3901454210281372,0.000495183965540491,0.0007374584092758596,0.921896449734283,7,7,8,0.0,8 6 7 3 2 4 5 10
720,3902,0.050000000000000044,0.4272116720676422,0.00044698699881943565,0.0010336792329326272,0.9063190159772154,5,5,6,0.0,5 4 3 9 8 10
721,3905,0.050000000000000044,0.09591355174779892,0.00047777917158479494,0.0011364452075213194,0.881234130433425,2,2,3,0.0,7 8 10
722,3908,0.050000000000000044,0.11741882562637329,0.0005593522995089492,0.00070716452319175,0.9378703671167565,2,2,3,0.0,7 8 10
723,3914,0.050000000000000044,0.4153830111026764,0.0005763851756152386,0.0007670362247154117,0.9185064068943368,5,5,6,0.0,8 3 5 2 4 10
724,3918,0.050000000000000044,0.30158212780952454,0.0005810087313875556,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 5 3 10
725,3921,0.050000000000000044,0.08442725986242294,0.0004989432733661184,0.001293298089876771,0.8578867554912669,2,2,3,0.0,7 8 10
726,3926,0.050000000000000044,0.2475619912147522,0.0005010142514947802,0.0006706903805024922,0.9352929691001153,4,4,5,0.0,4 6 3 5 10
727,3930,0.050000000000000044,0.07672932744026184,0.0004850454643019475,0.0009904849575832486,0.8990747353126263,3,3,4,0.0,3 5 4 10
728,3935,0.050000000000000044,0.46413713693618774,0.0004909032897558064,0.000683844555169344,0.9476837843621103,4,4,5,0.0,5 3 2 4 10
729,3941,0.050000000000000044,0.4272116422653198,0.0004618563931823398,0.0010336792329326272,0.9063190159772154,5,5,6,0.0,5 3 8 4 9 10
730,3948,0.050000000000000044,0.5329601168632507,0.0005028017039876431,0.0007617527735419571,0.9135709873508047,6,6,7,0.0,8 3 5 4 9 1 10
731,3952,0.050000000000000044,0.1996101588010788,0.0006209358471096493,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,4 3 5 10
732,3960,0.050000000000000044,0.5051717758178711,0.0005056469562987331,0.0006181485950946808,0.9294261764934315,7,7,8,0.0,8 3 5 2 4 9 1 10
733,3967,0.050000000000000044,0.543053388595581,0.0004890881245955825,0.0003282442921772599,0.9603478005964322,6,6,7,0.0,8 3 5 4 9 1 10
734,3971,0.050000000000000044,0.30158212780952454,0.0004999087177566253,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 5 3 10
735,3975,0.050000000000000044,0.30297723412513733,0.0004777194626512937,0.0009209985146299005,0.9276692834057082,3,3,4,0.0,5 4 3 10
736,3984,0.050000000000000044,0.5296107530593872,0.0004993764741811901,0.00030994811095297337,0.961412628096009,8,8,9,0.0,8 7 3 2 6 1 4 5 10
737,3989,0.050000000000000044,0.28872108459472656,0.0005745127564296126,0.0005819290527142584,0.9552139726585922,4,4,5,0.0,5 8 3 4 10
738,3992,0.050000000000000044,0.10164231806993484,0.0005672716458017627,0.0010656961239874363,0.9006846673414554,2,2,3,0.0,8 7 10
739,3996,0.050000000000000044,0.10726586729288101,0.0003604264056775719,0.000608788977842778,0.9322087477303501,3,3,4,0.0,3 4 5 10
740,4003,0.050000000000000044,0.5329441428184509,0.000768599275033921,0.001051399507559836,0.9150278574380665,6,6,7,0.0,8 3 5 4 9 7 10
741,4007,0.050000000000000044,0.21238617599010468,0.0007139607478165999,0.0011898600496351719,0.9272665474275913,3,3,4,0.0,5 4 3 10
742,4011,0.050000000000000044,0.23378056287765503,0.0005699578468920663,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,5 3 4 10
743,4015,0.050000000000000044,0.23378056287765503,0.00053280118299881,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,5 3 4 10
744,4021,0.050000000000000044,0.3770814538002014,0.0005082403222331777,0.000633150921203196,0.9216897203969048,5,5,6,0.0,8 5 3 2 4 10
745,4024,0.050000000000000044,0.08587873727083206,0.0005150558426976204,0.0012609773548319936,0.874283598972912,2,2,3,0.0,3 4 10
746,4031,0.050000000000000044,0.4046221375465393,0.0005698606089156653,0.0010854376014322042,0.904629203088927,6,6,7,0.0,2 1 8 5 3 4 10
747,4037,0.050000000000000044,0.2503579556941986,0.0005337359810558459,0.000469318765681237,0.9477494476843674,5,5,6,0.0,5 2 4 3 8 10
748,4041,0.050000000000000044,0.13912057876586914,0.0005371502338675782,0.0012875035172328353,0.8976058177162719,3,3,4,0.0,5 4 9 10
749,4045,0.050000000000000044,0.25300008058547974,0.0005138191700098105,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,5 4 3 10
750,4049,0.050000000000000044,0.1996101289987564,0.0004395896248752251,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,5 3 4 10
751,4058,0.050000000000000044,0.5154174566268921,0.0005138885753694922,0.0010264269076287746,0.9169661959413966,8,8,9,0.0,8 5 3 2 4 1 6 7 10
752,4062,0.050000000000000044,0.17225868999958038,0.0005141557994647883,0.0010011573322117329,0.917074837773932,3,3,4,0.0,3 5 4 10
753,4068,0.050000000000000044,0.47307512164115906,0.000636598172908028,0.0005033815978094935,0.950197055581492,5,5,6,0.0,8 5 3 2 4 10
754,4075,0.050000000000000044,0.447737455368042,0.00047450585407204926,0.000784349103923887,0.8978366713426059,6,6,7,0.0,8 5 3 9 1 4 10
755,4081,0.050000000000000044,0.4153830111026764,0.0004603114405957361,0.0007670362247154117,0.9185064068943368,5,5,6,0.0,8 5 3 2 4 10
756,4087,0.050000000000000044,0.43279385566711426,0.00048527469334658235,0.00036171090323477983,0.933895647880155,5,5,6,0.0,8 5 3 7 4 10
757,4091,0.050000000000000044,0.1996101438999176,0.0004392619666759856,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,5 4 3 10
758,4095,0.050000000000000044,0.3135063946247101,0.00040734086360316724,0.0006012842059135437,0.9540004504138025,3,3,4,0.0,5 4 3 10
759,4099,0.050000000000000044,0.10224214941263199,0.00043444727634778246,0.0007125287083908916,0.9225120335356659,3,3,4,0.0,4 3 5 10
760,4103,0.050000000000000044,0.30297723412513733,0.0004546423224383034,0.0009209985146299005,0.9276692834057082,3,3,4,0.0,4 5 3 10
761,4107,0.050000000000000044,0.03061627596616745,0.00042621859029168263,0.0014145525638014078,0.8404857457197946,3,3,4,0.0,3 8 1 10
762,4115,0.050000000000000044,0.39185264706611633,0.00045706596938543953,0.0009367419988848269,0.9053251973744239,7,7,8,0.0,8 9 3 5 6 4 1 10
763,4121,0.050000000000000044,0.46662628650665283,0.00046183031615025055,0.0007963186362758279,0.9419115247574771,5,5,6,0.0,2 1 4 5 3 10
764,4128,0.050000000000000044,0.5393224954605103,0.0004226597084198147,0.0003351902705617249,0.95969407457092,6,6,7,0.0,8 5 3 2 4 1 10
765,4134,0.050000000000000044,0.370608389377594,0.0004720550156586493,0.0006474201800301671,0.9192207585953788,5,5,6,0.0,2 1 4 5 3 10
766,4138,0.050000000000000044,0.11627032607793808,0.00040687523141968995,0.0008565268362872303,0.9259343916344303,3,3,4,0.0,3 5 4 10
767,4144,0.050000000000000044,0.536449670791626,0.0004989334265701473,0.0007872064015828073,0.9313336297710216,5,5,6,0.0,8 3 5 7 4 10
768,4152,0.050000000000000044,0.4962066411972046,0.00043026707862736657,0.0008392180316150188,0.9329611640800052,7,7,8,0.0,8 5 7 6 4 1 3 10
769,4156,0.050000000000000044,0.25300008058547974,0.0005492048803716898,0.0008444669656455517,0.9045451429985933,3,3,4,0.0,4 5 3 10
770,4160,0.050000000000000044,0.10029949992895126,0.00042724161176010966,0.0003878751886077225,0.9448756375189485,3,3,4,0.0,4 3 5 10
771,4169,0.050000000000000044,0.49663564562797546,0.00043164484345147177,0.0006150605040602386,0.9313118223202781,8,8,9,0.0,8 7 5 6 1 4 2 3 10
772,4173,0.050000000000000044,0.12847530841827393,0.0004019099724246189,0.00036390128661878407,0.9670587569900415,3,3,4,0.0,4 3 5 10
773,4177,0.050000000000000044,0.20054133236408234,0.0003975441140937619,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 3 5 10
774,4183,0.050000000000000044,0.370608389377594,0.00042427959366856766,0.0006474201800301671,0.9192207585953788,5,5,6,0.0,2 1 4 5 3 10
775,4191,0.050000000000000044,0.38477858901023865,0.000430921048973687,0.0009552426636219025,0.902897941601971,7,7,8,0.0,2 1 8 6 5 4 3 10
776,4195,0.050000000000000044,0.23378059267997742,0.0005688680030289106,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,3 5 4 10
777,4199,0.050000000000000044,0.17665845155715942,0.0004090150978299789,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,3 5 4 10
778,4202,0.050000000000000044,0.11012528836727142,0.0003779889181411515,0.0007769905496388674,0.9349315639864321,2,2,3,0.0,3 8 10
779,4211,0.050000000000000044,0.48603078722953796,0.0004227568505383614,0.0008349119452759624,0.9330995897723718,8,8,9,0.0,2 1 8 7 6 3 4 5 10
780,4215,0.050000000000000044,0.21499721705913544,0.00043249820737401024,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,4 5 3 10
781,4220,0.050000000000000044,0.28097304701805115,0.0004254383209627122,0.0006404791492968798,0.9504497679532921,4,4,5,0.0,4 6 5 3 10
782,4223,0.050000000000000044,0.10017872601747513,0.0004816199070774019,0.0010840557515621185,0.8842276579099093,2,2,3,0.0,3 5 10
783,4227,0.050000000000000044,0.17665843665599823,0.00039986085175769404,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
784,4231,0.050000000000000044,0.21238619089126587,0.00044759766751667485,0.0011898600496351719,0.9272665474275913,3,3,4,0.0,3 5 4 10
785,4235,0.050000000000000044,0.07385917752981186,0.00038420111377490684,0.0004939651698805392,0.9245917924483806,3,3,4,0.0,3 9 5 10
786,4239,0.050000000000000044,0.21499721705913544,0.0003910080486093648,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,3 5 4 10
787,4245,0.050000000000000044,0.370608389377594,0.00043466640151261043,0.0006474201800301671,0.9192207585953788,5,5,6,0.0,1 2 4 5 3 10
788,4249,0.050000000000000044,0.07027467340230942,0.0004235808373778127,0.001061147078871727,0.8940983381162217,3,3,4,0.0,4 8 3 10
789,4253,0.050000000000000044,0.30401620268821716,0.0004991703754058108,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 5 3 10
790,4257,0.050000000000000044,0.11778458207845688,0.0005749439005739987,0.00045124784810468554,0.9617430450268506,3,3,4,0.0,4 8 3 10
791,4266,0.050000000000000044,0.5154174566268921,0.0005715696897823364,0.0010264269076287746,0.9169661959413966,8,8,9,0.0,1 7 5 6 8 4 2 3 10
792,4275,0.050000000000000044,0.5296106934547424,0.0005171212509998844,0.00030994811095297337,0.961412628096009,8,8,9,0.0,8 7 6 5 1 4 2 3 10
793,4279,0.050000000000000044,0.3220631182193756,0.0004729154607048258,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,5 4 3 10
794,4283,0.050000000000000044,0.17225868999958038,0.0004922914886265062,0.0010011573322117329,0.917074837773932,3,3,4,0.0,3 5 4 10
795,4286,0.050000000000000044,0.0815943107008934,0.00039824417520624894,0.0015100172022357583,0.8703347006624433,2,2,3,0.0,2 8 10
796,4294,0.050000000000000044,0.4362107217311859,0.00043948657184955664,0.000787337077781558,0.8982506476068043,7,7,8,0.0,4 3 2 1 7 8 5 10
797,4297,0.050000000000000044,0.09035546332597733,0.0004863575838195781,0.0005988819757476449,0.9097751109516437,2,2,3,0.0,2 8 10
798,4301,0.050000000000000044,0.30297723412513733,0.0004257627806509845,0.0009209985146299005,0.9276692834057082,3,3,4,0.0,5 4 3 10
799,4304,0.050000000000000044,0.0815943107008934,0.0004674601271593322,0.0015100172022357583,0.8703347006624433,2,2,3,0.0,2 8 10
800,4310,0.050000000000000044,0.38449859619140625,0.00045314166830697406,0.0006133443093858659,0.9240884893218345,5,5,6,0.0,4 3 5 8 9 10
801,4313,0.050000000000000044,0.06229931861162186,0.0004107511485926807,0.0015134455170482397,0.8515208236935164,2,2,3,0.0,2 8 10
802,4319,0.050000000000000044,0.45383763313293457,0.00044430745765566826,0.0006686560809612274,0.9350161477126065,5,5,6,0.0,1 2 4 5 3 10
803,4326,0.050000000000000044,0.45432567596435547,0.00039188453229144216,0.0007806735811755061,0.9440126030326031,6,6,7,0.0,1 2 4 6 5 3 10
804,4329,0.050000000000000044,0.10590078681707382,0.0005077349487692118,0.0015152505366131663,0.8739005686154901,2,2,3,0.0,7 8 10
805,4333,0.050000000000000044,0.0648345872759819,0.00040768856706563383,0.0010452300775796175,0.9022310901849612,3,3,4,0.0,7 8 6 10
806,4340,0.050000000000000044,0.44671887159347534,0.0004405171951345567,0.0007876758463680744,0.8976336109510642,6,6,7,0.0,9 8 6 5 3 4 10
807,4349,0.050000000000000044,0.5084139704704285,0.0004063799925562408,0.0007655597291886806,0.932778447831003,8,8,9,0.0,6 5 7 1 2 8 4 3 10
808,4357,0.050000000000000044,0.5027195811271667,0.00045334551032283343,0.0006278626387938857,0.9293030585637416,7,7,8,0.0,1 2 8 4 7 3 5 10
809,4360,0.050000000000000044,0.12253246456384659,0.00042428414841803413,0.0012501671444624662,0.8880551287485785,2,2,3,0.0,2 8 10
810,4368,0.050000000000000044,0.4428904354572296,0.0004140295641263947,0.00048466469161212444,0.9504816464627965,7,7,8,0.0,6 5 7 1 4 2 3 10
811,4372,0.050000000000000044,0.3220631182193756,0.00044250609789742157,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,4 3 5 10
812,4375,0.050000000000000044,0.10164231806993484,0.0003789103454134117,0.0010656961239874363,0.9006846673414554,2,2,3,0.0,8 7 10
813,4378,0.050000000000000044,0.09591355174779892,0.0004927531505624453,0.0011364452075213194,0.881234130433425,2,2,3,0.0,8 7 10
814,4385,0.050000000000000044,0.4488080143928528,0.000411123494684164,0.0006014257669448853,0.9524409460716667,6,6,7,0.0,1 7 5 8 4 3 10
815,4394,0.050000000000000044,0.39130693674087524,0.00040619283229009144,0.0003455901751294732,0.9370444688445464,8,8,9,0.0,1 7 5 6 9 4 2 3 10
816,4397,0.050000000000000044,0.10017872601747513,0.0003939092275686562,0.0010840557515621185,0.8842276579099093,2,2,3,0.0,3 5 10
817,4401,0.050000000000000044,0.2718748152256012,0.0004089651702088304,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,5 4 3 10
818,4409,0.050000000000000044,0.4957420229911804,0.0003996592749899719,0.0008410483133047819,0.9328408196267276,7,7,8,0.0,5 6 7 2 8 4 3 10
819,4412,0.050000000000000044,0.12253246456384659,0.000441033315534393,0.0012501671444624662,0.8880551287485785,2,2,3,0.0,2 8 10
820,4416,0.050000000000000044,0.30158212780952454,0.0005166243863641284,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
821,4420,0.050000000000000044,0.20054133236408234,0.00039499467675341293,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 3 5 10
822,4424,0.050000000000000044,0.07092421501874924,0.0004033027798868716,0.0011787256225943565,0.8939529767838018,3,3,4,0.0,3 4 5 10
823,4428,0.050000000000000044,0.21282950043678284,0.0004851252379012294,0.0008140195277519524,0.9398560478627752,3,3,4,0.0,3 5 4 10
824,4432,0.050000000000000044,0.17665843665599823,0.0003994013022747822,0.0008646699134260416,0.9188100051901145,3,3,4,0.0,5 3 4 10
825,4437,0.050000000000000044,0.06337670236825943,0.00040136654279194773,0.00037898129085078835,0.946226403949944,4,4,5,0.0,3 4 5 8 10
826,4440,0.050000000000000044,0.10048174113035202,0.00038232706720009446,0.0010758114513009787,0.8997172671386819,2,2,3,0.0,2 8 10
827,4444,0.050000000000000044,0.3220631182193756,0.0004158280571573414,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,4 3 5 10
828,4448,0.050000000000000044,0.30401620268821716,0.0004256500760675408,0.0006716125644743443,0.9484512512345092,3,3,4,0.0,4 3 5 10
829,4452,0.050000000000000044,0.1968708038330078,0.0003898577924701385,0.0007160058012232184,0.9380829586923193,3,3,4,0.0,3 4 5 10
830,4456,0.050000000000000044,0.06657014042139053,0.0005125087991473265,0.0010047847172245383,0.9016290069682309,3,3,4,0.0,9 5 4 10
831,4462,0.050000000000000044,0.18207192420959473,0.0003922143563007315,0.0017664168262854218,0.8751638547277054,5,5,6,0.0,2 5 3 8 4 10
832,4465,0.050000000000000044,0.087281234562397,0.000463626531806464,0.001316113630309701,0.8805190407173812,2,2,3,0.0,2 8 10
833,4471,0.050000000000000044,0.41989070177078247,0.0004997354602285972,0.0007486430695280433,0.920224189492525,5,5,6,0.0,9 8 4 3 5 10
834,4475,0.050000000000000044,0.20054133236408234,0.00041574811621103436,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 3 5 10
835,4483,0.050000000000000044,0.5209789872169495,0.0004405752224556636,0.001051965169608593,0.9140502043006394,7,7,8,0.0,9 8 4 3 5 2 1 10
836,4486,0.050000000000000044,0.07042444497346878,0.0003762124009275188,0.0014145087916404009,0.8423522214951187,2,2,3,0.0,2 8 10
837,4494,0.050000000000000044,0.44148874282836914,0.00031976135142031126,0.0007484406232833862,0.9448455865721924,7,7,8,0.0,2 5 3 1 6 7 4 10
838,4498,0.050000000000000044,0.1996101289987564,0.0004730129076051526,0.0004871294368058443,0.9462413316709959,3,3,4,0.0,5 3 4 10
839,4507,0.050000000000000044,0.5109379887580872,0.0006357238647372773,0.0007621439872309566,0.9347810202525146,8,8,9,0.0,6 7 8 1 9 5 4 3 10
840,4513,0.050000000000000044,0.42826324701309204,0.0005895872745895758,0.00036953581729903817,0.9321135595423146,5,5,6,0.0,1 4 7 5 3 10
841,4521,0.050000000000000044,0.4375098943710327,0.0005547789951378945,0.0007828566012904048,0.8984373147365738,7,7,8,0.0,9 5 3 8 4 1 7 10
842,4526,0.050000000000000044,0.29805436730384827,0.0004814478743355721,0.00038396441959775984,0.9646238789724255,4,4,5,0.0,6 3 5 4 10
843,4529,0.050000000000000044,0.10164231806993484,0.0004841199067110817,0.0010656961239874363,0.9006846673414554,2,2,3,0.0,7 8 10
844,4536,0.050000000000000044,0.4080604910850525,0.0005082379960055862,0.0010615375358611345,0.9060018441764977,6,6,7,0.0,7 5 6 8 4 3 10
845,4542,0.050000000000000044,0.4563465118408203,0.0005147115249807636,0.0006441238801926374,0.9501055350591396,5,5,6,0.0,7 1 5 4 3 10
846,4546,0.050000000000000044,0.20054133236408234,0.00046122915955493227,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 3 5 10
847,4555,0.050000000000000044,0.5204720497131348,0.0005064251890871674,0.00030623964266851544,0.9617493655997706,9,9,10,0.0,1 7 5 6 9 2 8 4 3
848,4564,0.050000000000000044,0.47906917333602905,0.00045740756710680824,0.000817384454421699,0.9339770750363007,9,9,10,0.0,5 7 6 1 9 4 2 8 3
849,4570,0.050000000000000044,0.46336397528648376,0.0004461659943141664,0.0006359022809192538,0.9393086878319274,5,5,6,0.0,5 7 6 4 3 10
850,4574,0.050000000000000044,0.30158212780952454,0.00047249851195374504,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
851,4578,0.050000000000000044,0.3135063946247101,0.0005098676847410388,0.0006012842059135437,0.9540004504138025,3,3,4,0.0,4 3 5 10
852,4582,0.050000000000000044,0.3220631182193756,0.0004504729149630293,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,4 3 5 10
853,4591,0.050000000000000044,0.37928980588912964,0.00042427679646708485,0.0009104710770770907,0.9083804065775786,9,9,10,0.0,7 1 5 2 6 9 4 8 3
854,4595,0.050000000000000044,0.1968708038330078,0.00045085068995831534,0.0007160058012232184,0.9380829586923193,3,3,4,0.0,4 3 5 10
855,4601,0.050000000000000044,0.47102540731430054,0.0004639203204230095,0.0005089241312816739,0.9493133236480241,5,5,6,0.0,1 7 4 5 3 10
856,4605,0.050000000000000044,0.21238619089126587,0.0005015011556679383,0.0011898600496351719,0.9272665474275913,3,3,4,0.0,3 4 5 10
857,4608,0.050000000000000044,0.09591355174779892,0.0004319034924264997,0.0011364452075213194,0.881234130433425,2,2,3,0.0,8 7 10
858,4617,0.050000000000000044,0.5160734057426453,0.0004493139212071482,0.0010194103233516216,0.9166822389707271,8,8,9,0.0,7 1 5 6 2 9 4 3 10
859,4624,0.050000000000000044,0.40048640966415405,0.0005387835138078247,0.000762131588999182,0.9193855231886954,6,6,7,0.0,7 1 5 4 2 3 10
860,4628,0.050000000000000044,0.21282950043678284,0.0004214453001623042,0.0008140195277519524,0.9398560478627752,3,3,4,0.0,3 4 5 10
861,4637,0.050000000000000044,0.48793086409568787,0.00048297004994108446,0.0008275079308077693,0.933605097136798,8,8,9,0.0,9 8 4 3 7 2 6 5 10
862,4642,0.050000000000000044,0.22550693154335022,0.0004420820449013263,0.000841359724290669,0.9045252162834694,4,4,5,0.0,4 3 5 2 10
863,4648,0.050000000000000044,0.4349595308303833,0.00044062606563481194,0.00035747396759688854,0.9346775646973734,5,5,6,0.0,9 8 4 3 5 10
864,4652,0.050000000000000044,0.21282950043678284,0.00046658409701194614,0.0008140195277519524,0.9398560478627752,3,3,4,0.0,3 5 4 10
865,4656,0.050000000000000044,0.17225870490074158,0.00044269426143728197,0.0010011573322117329,0.917074837773932,3,3,4,0.0,3 4 5 10
866,4661,0.050000000000000044,0.18524865806102753,0.0004883517103735358,0.0007144291885197163,0.9440950080132229,4,4,5,0.0,3 4 6 5 10
867,4668,0.050000000000000044,0.4595438838005066,0.0004301756271161139,0.0004858258180320263,0.9505942646551359,6,6,7,0.0,7 1 3 6 5 4 10
868,4672,0.050000000000000044,0.30158212780952454,0.0004904032248305157,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
869,4675,0.050000000000000044,0.1174188181757927,0.0004210838524159044,0.00070716452319175,0.9378703671167565,2,2,3,0.0,8 7 10
870,4679,0.050000000000000044,0.17225868999958038,0.0003899093280779198,0.0010011573322117329,0.917074837773932,3,3,4,0.0,4 3 5 10
871,4683,0.050000000000000044,0.20054133236408234,0.00048053747741505504,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 5 3 10
872,4687,0.050000000000000044,0.3135063946247101,0.0004715796312666498,0.0006012842059135437,0.9540004504138025,3,3,4,0.0,4 3 5 10
873,4691,0.050000000000000044,0.30158212780952454,0.00038489278813358396,0.0004913120064884424,0.9460985286517886,3,3,4,0.0,4 3 5 10
874,4696,0.050000000000000044,0.21256256103515625,0.0004775258188601583,0.0017306746449321508,0.8764653371804251,4,4,5,0.0,3 9 5 4 10
875,4701,0.050000000000000044,0.17993007600307465,0.0004134773567784578,0.0008114007068797946,0.9402563097077232,4,4,5,0.0,5 4 3 1 10
876,4707,0.050000000000000044,0.41989076137542725,0.00039978007165094215,0.0007486430695280433,0.920224189492525,5,5,6,0.0,3 9 4 8 5 10
877,4712,0.050000000000000044,0.21003088355064392,0.0004244962881784886,0.0017678049625828862,0.8754988865534843,4,4,5,0.0,6 3 4 5 10
878,4719,0.050000000000000044,0.4057025909423828,0.0004044748701354755,0.0010504602687433362,0.9033102896352444,6,6,7,0.0,7 9 4 1 5 3 10
879,4723,0.050000000000000044,0.3135063946247101,0.0003995178412878886,0.0006012842059135437,0.9540004504138025,3,3,4,0.0,4 3 5 10
880,4727,0.050000000000000044,0.21499721705913544,0.00043893501424463466,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,3 4 5 10
881,4731,0.050000000000000044,0.20054133236408234,0.000392070367524866,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 3 5 10
882,4735,0.050000000000000044,0.21499721705913544,0.00038515419146278873,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,4 3 5 10
883,4742,0.050000000000000044,0.5036404132843018,0.0003900777332351676,0.0008528822800144553,0.9318720942958924,6,6,7,0.0,9 5 6 8 3 4 10
884,4751,0.050000000000000044,0.52047199010849,0.00042024507355462346,0.00030623964266851544,0.9617493655997706,9,9,10,0.0,1 7 6 2 8 9 5 4 3
885,4757,0.050000000000000044,0.41511619091033936,0.0006026867195032537,0.00040190573781728745,0.928304260979793,5,5,6,0.0,1 7 4 5 6 10
886,4760,0.050000000000000044,0.08006840944290161,0.0007893272171107432,0.0015391751658171415,0.870011828476552,2,2,3,0.0,3 8 10
887,4767,0.050000000000000044,0.3980751037597656,0.0006358210562861391,0.0009517442085780203,0.9042173246902887,6,6,7,0.0,4 3 1 7 8 5 10
888,4771,0.050000000000000044,0.1968708038330078,0.0005835256888531148,0.0007160058012232184,0.9380829586923193,3,3,4,0.0,4 3 5 10
889,4778,0.050000000000000044,0.40581798553466797,0.0005726280006846147,0.0007373106200248003,0.9211466287957077,6,6,7,0.0,7 1 4 5 6 3 10
890,4782,0.050000000000000044,0.3220631182193756,0.0005165969778317958,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,4 3 5 10
891,4791,0.050000000000000044,0.4323641061782837,0.0005494542322897663,0.0007656429661437869,0.9003181323391362,8,8,9,0.0,8 4 5 3 9 1 2 6 10
892,4796,0.050000000000000044,0.06570295989513397,0.0004855402163229883,0.000693963491357863,0.9249083625770635,4,4,5,0.0,4 3 5 8 10
893,4800,0.050000000000000044,0.06820441782474518,0.00038545505958609283,0.000534893712028861,0.9231127454643442,3,3,4,0.0,4 3 6 10
894,4804,0.050000000000000044,0.2718748450279236,0.0005242288752924651,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,4 3 5 10
895,4808,0.050000000000000044,0.1663549244403839,0.0005181025553611107,0.0006628689588978887,0.9294591170163132,3,3,4,0.0,4 8 3 10
896,4813,0.050000000000000044,0.2513994872570038,0.0004927306086756289,0.0006424414459615946,0.9363017630421165,4,4,5,0.0,4 3 9 5 10
897,4817,0.050000000000000044,0.17225868999958038,0.00048278884787578136,0.0010011573322117329,0.917074837773932,3,3,4,0.0,4 3 5 10
898,4826,0.050000000000000044,0.4197855591773987,0.00043565586222232215,0.0005858594086021185,0.9539297014722926,8,8,9,0.0,7 1 4 2 6 8 5 3 10
899,4833,0.050000000000000044,0.4623412489891052,0.0004818310678404357,0.0004852933343499899,0.952539730493719,6,6,7,0.0,8 4 7 9 3 5 10
900,4842,0.050000000000000044,0.47906923294067383,0.00047909681517113413,0.000817384454421699,0.9339770750363007,9,9,10,0.0,7 1 6 2 8 9 4 3 5
901,4846,0.050000000000000044,0.23378059267997742,0.000454387285572011,0.0017929158639162779,0.8717285928523498,3,3,4,0.0,3 5 4 10
902,4851,0.050000000000000044,0.14582692086696625,0.0005629429593682289,0.0008495232323184609,0.920673463028478,4,4,5,0.0,3 5 4 6 10
903,4855,0.050000000000000044,0.20054133236408234,0.000532916936208494,0.0004971498856320977,0.9479085171371521,3,3,4,0.0,4 3 5 10
904,4858,0.050000000000000044,0.09591355174779892,0.0005167447767841319,0.0011364452075213194,0.881234130433425,2,2,3,0.0,8 7 10
905,4867,0.050000000000000044,0.5204720497131348,0.00042613295631276234,0.00030623964266851544,0.9617493655997706,9,9,10,0.0,8 4 7 9 1 3 2 6 5
906,4871,0.050000000000000044,0.21499721705913544,0.0004946791232214309,0.0007459187181666493,0.9416358080580742,3,3,4,0.0,4 3 5 10
907,4880,0.050000000000000044,0.41536974906921387,0.000454126672896867,0.0006061751046217978,0.9527714248219512,8,8,9,0.0,7 1 6 9 4 5 2 3 10
908,4886,0.050000000000000044,0.42826327681541443,0.0004158445857077216,0.00036953581729903817,0.9321135595423146,5,5,6,0.0,3 4 7 1 5 10
