episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
294,0,sigma_1p0__kernel_9__order_2,1.0,9,2,976,0.6909333333333334,0.48476219177246094,0.0007085155230015516,0.0004860204935539514,0.956205478781894,4,4,5,0.0,4 3 2 5 6
295,0,sigma_1p0__kernel_9__order_2,1.0,9,2,978,0.6903,0.15787570178508759,0.0006653411837760359,0.0006883809110149741,0.9247905065556911,1,1,2,0.0,5 6
296,0,sigma_1p0__kernel_9__order_2,1.0,9,2,980,0.6896666666666667,0.09472252428531647,0.0006310198805294931,0.0005082559073343873,0.9629806053340789,1,1,2,0.0,4 6
297,0,sigma_1p0__kernel_9__order_2,1.0,9,2,981,0.68935,0.0,0.0004122742102481425,0.0011222397442907095,0.8815270427716331,0,0,1,0.0,6
298,0,sigma_1p0__kernel_9__order_2,1.0,9,2,985,0.6880833333333334,0.2537424862384796,0.0006222420634003356,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 4 3 6
299,0,sigma_1p0__kernel_9__order_2,1.0,9,2,987,0.68745,0.05325761064887047,0.000627232831902802,0.0004993918118998408,0.928627906989541,1,1,2,0.0,2 6
300,0,sigma_1p0__kernel_9__order_2,1.0,9,2,990,0.6865,0.04739414155483246,0.0006298642062271634,0.0005767729016952217,0.9412227876121168,2,2,3,0.0,4 5 6
301,0,sigma_1p0__kernel_9__order_2,1.0,9,2,992,0.6858666666666666,0.28087514638900757,0.0007257248216774315,0.0015314538031816483,0.8801071876826099,1,1,2,0.0,5 6
302,0,sigma_1p0__kernel_9__order_2,1.0,9,2,995,0.6849166666666666,0.47593677043914795,0.000554550545833384,0.00047976087080314755,0.9462537004852691,2,2,3,0.0,5 4 6
303,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1000,0.6833333333333333,0.5551746487617493,0.0006159718206617982,0.00044878676999360323,0.9659557233738417,5,5,6,0.0,5 4 1 3 2
304,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1001,0.6830166666666666,0.0,0.0008539299597032368,0.0008454601047560573,0.8618660898752927,0,0,1,0.0,6
305,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1003,0.6823833333333333,0.28087514638900757,0.0009487300703767687,0.0015314538031816483,0.8801071876826099,1,1,2,0.0,5 6
306,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1007,0.6811166666666667,0.4366985559463501,0.0009894211252685636,0.0005398784414865077,0.9310735011214166,3,3,4,0.0,5 4 2 6
307,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1012,0.6795333333333333,0.4542589783668518,0.0008622782886959612,0.00022620128584094346,0.9837157861124747,5,5,6,0.0,5 4 1 2 3
308,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1015,0.6785833333333333,0.1579965054988861,0.0008756100238921741,0.00047806825023144484,0.9606012358074381,2,2,3,0.0,4 3 6
309,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1016,0.6782666666666667,0.0,0.0008534075459465384,0.0015879170969128609,0.8924703862823714,0,0,1,0.0,6
310,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1017,0.67795,0.0,0.0006857240223325789,0.0015325190033763647,0.8707035052081776,0,0,1,0.0,6
311,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1018,0.6776333333333333,0.0,0.001045510289259255,0.002031223848462105,0.8132610107804167,0,0,1,0.0,6
312,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1021,0.6766833333333333,0.09477539360523224,0.0007894556232107183,0.0008303241920657456,0.930253215373342,2,2,3,0.0,4 1 6
313,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1025,0.6754166666666667,0.12978509068489075,0.0008891762117855251,0.00024507209309376776,0.9734456656626941,3,3,4,0.0,3 4 1 6
314,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1027,0.6747833333333333,0.05240018665790558,0.0007066686230245978,0.0012987053487449884,0.8982499670082267,1,1,2,0.0,1 6
315,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1031,0.6735166666666667,0.10905157029628754,0.0007208784227259457,0.0003157805185765028,0.9676144749245094,3,3,4,0.0,4 1 3 6
316,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1034,0.6725666666666666,0.4683518409729004,0.0007851427071727812,0.0006537787849083543,0.9449970106661816,2,2,3,0.0,5 3 6
317,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1039,0.6709833333333334,0.4647652208805084,0.0007155257044360042,0.00048601313028484583,0.9562057949487435,5,5,6,0.0,5 3 2 4 1
318,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1042,0.6700333333333334,0.0729357898235321,0.0006144733439820508,0.000244210590608418,0.9645484778210609,2,2,3,0.0,3 5 6
319,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1043,0.6697166666666667,0.0,0.0009541042963974178,0.001600863877683878,0.8081826047216598,0,0,1,0.0,6
320,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1045,0.6690833333333334,0.2731993794441223,0.0006257647764869034,0.0011519886320456862,0.8681792778790209,1,1,2,0.0,3 6
321,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1046,0.6687666666666667,0.0,0.0006725962739437819,0.0015070094959810376,0.8746289871278685,0,0,1,0.0,6
322,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1049,0.6678166666666667,0.28477388620376587,0.0007604574396585425,0.000599276798311621,0.9272604548194037,2,2,3,0.0,3 1 6
323,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1050,0.6675,0.0,0.0006089898524805903,0.0022997516207396984,0.8291534932903883,0,0,1,0.0,6
324,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1055,0.6659166666666667,0.18220867216587067,0.000692549638915807,0.0003028891223948449,0.976173714299406,5,5,6,0.0,4 3 1 5 2
325,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1060,0.6643333333333333,0.46730315685272217,0.0006701542297378182,0.00015950106899254024,0.9843590594783833,5,5,6,0.0,5 1 4 3 2
326,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1065,0.66275,0.15357214212417603,0.0005365217512007803,0.0004204098368063569,0.9615434666876277,4,4,5,0.0,1 3 2 4 6
327,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1070,0.6611666666666667,0.20204560458660126,0.0006602868903428316,0.00026787116075865924,0.9731621545751653,4,4,5,0.0,1 4 3 5 6
328,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1072,0.6605333333333334,0.042731307446956635,0.0007965678814798594,0.0010006569791585207,0.9216949270299539,1,1,2,0.0,4 6
329,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1073,0.6602166666666667,0.0,0.0007026089588180184,0.0019371160306036472,0.8608352722739635,0,0,1,0.0,6
330,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1075,0.6595833333333334,0.12297441065311432,0.0007320024888031185,0.0006305116694420576,0.938003740301101,1,1,2,0.0,4 6
331,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1080,0.658,0.543515145778656,0.0005739031010307371,0.00026785070076584816,0.9713053481296751,5,5,6,0.0,5 1 4 3 2
332,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1084,0.6567333333333334,0.42378631234169006,0.000640386511804536,0.0003727430012077093,0.9662090159872908,3,3,4,0.0,5 1 4 6
333,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1087,0.6557833333333334,0.005993671715259552,0.0005453200428746641,0.0007230264600366354,0.9266720281096616,2,2,3,0.0,3 2 6
334,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1090,0.6548333333333334,0.4351603388786316,0.0006251608526023725,0.00046005219337530434,0.9631423900406653,2,2,3,0.0,5 3 6
335,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1092,0.6542,0.16532966494560242,0.0005586436309386045,0.0008841593516990542,0.9374310027776944,1,1,2,0.0,2 6
336,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1094,0.6535666666666666,0.08585478365421295,0.0007790368981659412,0.0004186356964055449,0.9436479770400152,1,1,2,0.0,4 6
337,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1099,0.6519833333333334,0.038332536816596985,0.0006684827792923897,0.0001575724600115791,0.980964153650683,5,5,6,0.0,3 4 2 5 1
338,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1102,0.6510333333333334,0.023681826889514923,0.0006006793507064382,0.0008602478774264455,0.9068718297976234,2,2,3,0.0,4 2 6
339,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1103,0.6507166666666667,0.0,0.00044575659558176994,0.0018166662193834782,0.8578238499779409,0,0,1,0.0,6
340,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1107,0.6494500000000001,0.24028676748275757,0.00045506967580877244,0.0003441275330260396,0.9761137423348059,3,3,4,0.0,3 4 1 6
341,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1111,0.6481833333333333,0.099604532122612,0.0005591612789430656,0.00033480444108136,0.9652506163018212,3,3,4,0.0,2 4 1 6
342,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1116,0.6466000000000001,0.4517238736152649,0.0006652042036876082,0.0002711522101890296,0.9798690636291232,5,5,6,0.0,5 3 4 2 1
343,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1121,0.6450166666666667,0.1645130068063736,0.0006428429973311722,0.0004318730207160115,0.9675667485428197,4,4,5,0.0,1 3 4 2 6
344,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1123,0.6443833333333333,0.042731307446956635,0.0005545270687434822,0.0010006569791585207,0.9216949270299539,1,1,2,0.0,4 6
345,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1126,0.6434333333333333,0.148762509226799,0.0006402308160128692,0.0005902164848521352,0.9453008105617358,2,2,3,0.0,3 5 6
346,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1131,0.64185,0.46730315685272217,0.000658474292140454,0.00015950106899254024,0.9843590594783833,5,5,6,0.0,1 4 3 2 5
347,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1132,0.6415333333333333,0.0,0.000528687029145658,0.001856160582974553,0.8008199268320795,0,0,1,0.0,6
348,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1135,0.6405833333333333,0.49514806270599365,0.00048624684374469024,0.00026132038328796625,0.971276197223686,2,2,3,0.0,3 4 6
349,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1137,0.63995,0.26183319091796875,0.000483112467918545,0.0009237180929630995,0.9271484194024423,1,1,2,0.0,5 6
350,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1141,0.6386833333333333,-0.014869317412376404,0.0006356300145853311,0.0006586172385141253,0.9279895873295141,3,3,4,0.0,1 5 3 6
351,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1146,0.6371,0.45425891876220703,0.0004989241831935942,0.00022620128584094346,0.9837157861124747,5,5,6,0.0,3 4 1 2 5
352,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1149,0.63615,0.02406555414199829,0.0004826096895461281,0.0005140550201758742,0.9630419981004792,2,2,3,0.0,5 1 6
353,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1150,0.6358333333333333,0.0,0.0005615019472315907,0.0015325190033763647,0.8707035052081776,0,0,1,0.0,6
354,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1155,0.63425,0.04167081415653229,0.0005394905107095838,0.000223468552576378,0.9807782768140083,5,5,6,0.0,4 1 5 3 2
355,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1160,0.6326666666666667,0.24814115464687347,0.0005768439208623022,0.00011533001088537276,0.9893625811468832,4,4,5,0.0,1 4 5 3 6
356,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1161,0.63235,0.0,0.0005766493850387633,0.002031223848462105,0.8132610107804167,0,0,1,0.0,6
357,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1166,0.6307666666666667,0.164119690656662,0.0006525452365167439,0.000258144544204697,0.9784430868737621,5,5,6,0.0,1 2 3 5 4
358,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1169,0.6298166666666667,0.03392595052719116,0.0006220669505031159,0.0009188886033371091,0.927516539805922,2,2,3,0.0,4 1 6
359,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1172,0.6288666666666667,0.02150803804397583,0.0006663285894319415,0.0009526443900540471,0.9151682938746976,2,2,3,0.0,4 2 6
360,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1176,0.6275999999999999,0.06791111081838608,0.0005940735863987356,0.0007634320063516498,0.9429564261797917,3,3,4,0.0,3 4 2 6
361,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1179,0.6266499999999999,0.11029656231403351,0.0006298180087469518,0.00046191460569389164,0.9501293829944556,2,2,3,0.0,2 5 6
362,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1181,0.6260166666666667,0.08585478365421295,0.0005817773781018332,0.0004186356964055449,0.9436479770400152,1,1,2,0.0,4 6
363,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1186,0.6244333333333334,-0.030968904495239258,0.0004888053226750344,0.00021159497555345297,0.9732559048675895,4,4,5,0.0,3 5 1 4 6
364,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1189,0.6234833333333334,0.23641297221183777,0.0004814761923626065,0.001325584831647575,0.8863597185828244,2,2,3,0.0,5 1 6
365,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1190,0.6231666666666666,0.0,0.0004948345012962818,0.0017319965409114957,0.8891542722049139,0,0,1,0.0,6
366,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1195,0.6215833333333334,0.5607198476791382,0.0005715568549931049,0.00035798409953713417,0.970142106026163,4,4,5,0.0,5 4 1 3 6
367,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1200,0.62,0.5072866082191467,0.0006367554946336895,0.0006568227545358241,0.9496042964610135,4,4,5,0.0,3 2 4 1 6
368,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1203,0.61905,0.158042773604393,0.0006169190552706519,0.0004597074002958834,0.9592404986923289,2,2,3,0.0,3 5 6
369,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1207,0.6177833333333334,0.40655919909477234,0.0005726974050048739,0.0006771786720491946,0.9349581000885697,3,3,4,0.0,5 4 1 6
370,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1212,0.6162,0.01989591121673584,0.0005623920587822795,0.00034784965100698173,0.9687446950625863,5,5,6,0.0,5 3 1 4 2
371,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1217,0.6146166666666667,-0.034748807549476624,0.0006362783722579479,0.00020207019406370819,0.9847549568423193,4,4,5,0.0,4 3 1 2 6
372,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1222,0.6130333333333333,0.5202906131744385,0.0005774257355369627,0.00040304585127159953,0.9671935243676023,5,5,6,0.0,5 1 2 4 3
373,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1226,0.6117666666666667,0.16481979191303253,0.0006088493901188485,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 3 5 6
374,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1230,0.6105,0.36556094884872437,0.000683166435919702,0.0004259141278453171,0.9517410201387088,3,3,4,0.0,5 4 1 6
375,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1233,0.60955,0.04232877492904663,0.0005822392025341591,0.0007382215117104352,0.9191066808954289,2,2,3,0.0,4 3 6
376,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1237,0.6082833333333333,-0.01251976191997528,0.0005911725602345541,0.000641210819594562,0.9370065891537173,3,3,4,0.0,3 1 5 6
377,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1241,0.6070166666666666,0.27362072467803955,0.0005546439351746812,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 3 4 6
378,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1244,0.6060666666666666,0.2163521647453308,0.0005089651870851716,0.0005882428376935422,0.9562205356345307,2,2,3,0.0,2 1 6
379,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1245,0.60575,0.0,0.0004386091895867139,0.0016718236729502678,0.8375962150773736,0,0,1,0.0,6
380,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1246,0.6054333333333334,0.0,0.0006454083486460149,0.0011481661349534988,0.8678097875875185,0,0,1,0.0,6
381,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1251,0.60385,0.041373103857040405,0.0006035766506101936,0.0005394223262555897,0.9510297621118611,4,4,5,0.0,4 2 5 1 6
382,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1252,0.6035333333333334,0.0,0.0007538868812844157,0.0007771444506943226,0.9101375993274764,0,0,1,0.0,6
383,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1254,0.6029,0.08110056817531586,0.0008478750241920352,0.0006896124687045813,0.9194383195265862,1,1,2,0.0,5 6
384,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1255,0.6025833333333334,0.0,0.0009118100861087441,0.0011536136735230684,0.9010127445552211,0,0,1,0.0,6
385,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1258,0.6016333333333334,0.14717338979244232,0.0012308011452356975,0.0010842864867299795,0.9436813706751386,2,2,3,0.0,3 4 6
386,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1260,0.601,0.1341959834098816,0.0008727501262910664,0.0009362325654365122,0.9275660937769377,1,1,2,0.0,5 6
387,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1263,0.60005,0.455303817987442,0.0010431555177395542,0.0003397577675059438,0.9633346566759874,2,2,3,0.0,3 5 6
388,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1268,0.5984666666666667,0.4917108118534088,0.0008499103831127286,0.0004085330874659121,0.9488037567536981,4,4,5,0.0,4 1 5 3 6
389,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1272,0.5972,0.2975843548774719,0.0008966267196228728,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,5 3 4 6
390,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1275,0.59625,0.04714447259902954,0.00100652506807819,0.0005372372688725591,0.9469274561254222,2,2,3,0.0,3 4 6
391,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1278,0.5953,0.33148640394210815,0.000757420687781026,0.0008614544058218598,0.9141885489491164,2,2,3,0.0,2 5 6
392,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1281,0.59435,0.15491804480552673,0.0009202043293043971,0.000825033406727016,0.944136014095243,2,2,3,0.0,3 2 6
393,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1286,0.5927666666666667,0.18220870196819305,0.0009664060547947883,0.0003028891223948449,0.976173714299406,5,5,6,0.0,1 5 4 3 2
394,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1288,0.5921333333333334,0.24929222464561462,0.00053992192260921,0.0009170369594357908,0.9049003019477113,1,1,2,0.0,1 6
395,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1293,0.59055,0.19917050004005432,0.000824305007699877,0.00011107099999208003,0.9894046905526933,5,5,6,0.0,1 3 5 2 4
396,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1294,0.5902333333333334,0.0,0.0011851158924400806,0.003263943362981081,0.8303306931906627,0,0,1,0.0,6
397,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1299,0.58865,0.07198567688465118,0.000753197306767106,0.0003891394298989326,0.9627816819194948,4,4,5,0.0,3 5 2 4 6
398,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1301,0.5880166666666666,0.038031309843063354,0.0007129580189939588,0.000922714767511934,0.9105157326556982,1,1,2,0.0,1 6
399,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1304,0.5870666666666666,0.22304603457450867,0.0007156172262815138,0.0004260059795342386,0.9664892217811024,2,2,3,0.0,3 1 6
400,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1306,0.5864333333333334,0.14287510514259338,0.0008011580212041736,0.0007107271230779588,0.9194315349268999,1,1,2,0.0,3 6
401,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1310,0.5851666666666667,-0.03244182467460632,0.0008407858113059774,0.0008193954126909375,0.9228993959716044,3,3,4,0.0,5 1 2 6
402,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1315,0.5835833333333333,0.46730315685272217,0.0006552087259478867,0.00015950106899254024,0.9843590594783833,5,5,6,0.0,2 1 3 5 4
403,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1318,0.5826333333333333,0.12964418530464172,0.0007412819153008362,0.00041113089537248015,0.9543368933671437,2,2,3,0.0,5 4 6
404,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1320,0.5820000000000001,0.32953041791915894,0.0006988849781919271,0.0004293882811907679,0.9473106981776699,1,1,2,0.0,3 6
405,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1323,0.5810500000000001,0.2901143431663513,0.0008036006862918536,0.00043593248119577765,0.9331352250931805,2,2,3,0.0,5 1 6
406,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1327,0.5797833333333333,0.15966123342514038,0.0008581544971093535,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,4 3 5 6
407,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1332,0.5782,0.17451536655426025,0.0006588150747120381,0.00017592516087461263,0.9803412273154105,5,5,6,0.0,2 3 4 1 5
408,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1337,0.5766166666666668,0.584675133228302,0.000687057210598141,0.00011217205610591918,0.9870819063163966,5,5,6,0.0,3 2 4 5 1
409,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1338,0.5763,0.0,0.0009408549522049725,0.0016372115351259708,0.8761107215434135,0,0,1,0.0,6
410,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1342,0.5750333333333333,0.1955854296684265,0.0006694530602544546,0.00036647991510108113,0.9605450474974941,3,3,4,0.0,3 2 4 6
411,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1344,0.5744,0.05384458228945732,0.0005723852227674797,0.0011040607932955027,0.8920107060571629,1,1,2,0.0,1 6
412,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1349,0.5728166666666668,0.10330149531364441,0.0006639094033744186,0.0002915810910053551,0.9785065628083226,4,4,5,0.0,3 1 4 5 6
413,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1352,0.5718666666666667,-0.01505778357386589,0.0006526328700905045,0.0010934264864772558,0.8790985579900311,2,2,3,0.0,2 3 6
414,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1357,0.5702833333333334,-0.13364708423614502,0.0006337532657198607,0.0005707937525585294,0.9483409410211902,5,5,6,0.0,2 1 5 4 3
415,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1358,0.5699666666666667,0.0,0.0006313391495496035,0.0013771359808743,0.803482637797149,0,0,1,0.0,6
416,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1363,0.5683833333333334,0.5642457008361816,0.0007344642886891961,0.000310016970615834,0.9650295623771926,5,5,6,0.0,3 2 4 1 5
417,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1367,0.5671166666666667,0.2813257873058319,0.0006329668103717268,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,3 5 4 6
418,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1370,0.5661666666666667,0.1885434091091156,0.0006979203705365459,0.0005970994243398309,0.9436317382648357,2,2,3,0.0,2 1 6
419,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1372,0.5655333333333334,0.18690526485443115,0.0008412504976149648,0.0008824567776173353,0.9398244744106933,1,1,2,0.0,2 6
420,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1377,0.56395,0.012093514204025269,0.0007135017774999141,0.0003885505720973015,0.9628183320784824,5,5,6,0.0,4 1 3 2 5
421,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1381,0.5626833333333334,0.5257713794708252,0.0007105555414455011,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,3 5 4 6
422,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1383,0.5620499999999999,0.32953041791915894,0.0007864352373871952,0.0004293882811907679,0.9473106981776699,1,1,2,0.0,3 6
423,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1386,0.5610999999999999,0.12610960006713867,0.0007748670177534223,0.0007065960671752691,0.9436821180365882,2,2,3,0.0,2 5 6
424,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1391,0.5595166666666667,0.39463871717453003,0.0007225852692499757,0.0002648760564625263,0.9685548641912719,5,5,6,0.0,5 1 4 3 2
425,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1393,0.5588833333333334,0.08822499215602875,0.0008105270680971444,0.0010199007811024785,0.9173677836353231,1,1,2,0.0,4 6
426,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1398,0.5573,0.5642457008361816,0.0005938470712862909,0.000310016970615834,0.9650295623771926,5,5,6,0.0,3 2 1 4 5
427,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1402,0.5560333333333334,0.09833239018917084,0.0006511229221359827,0.0005130328354425728,0.9510404960862522,3,3,4,0.0,3 5 1 6
428,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1406,0.5547666666666666,0.13184280693531036,0.0008449670422123745,0.0003914186963811517,0.962852881049713,3,3,4,0.0,3 5 4 6
429,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1411,0.5531833333333334,0.4542589485645294,0.0006187134189531207,0.00022620128584094346,0.9837157861124747,5,5,6,0.0,3 1 2 4 5
430,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1416,0.5516000000000001,0.4717111885547638,0.0006105430540628732,0.0004084963002242148,0.9487925082197087,5,5,6,0.0,3 4 2 1 5
431,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1421,0.5500166666666666,0.4393908977508545,0.0007313921174500138,0.00026596305542625487,0.972855068238255,4,4,5,0.0,3 1 2 5 6
432,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1425,0.5487500000000001,0.34968870878219604,0.0008017576183192432,0.00044717604760080576,0.9477597652944458,3,3,4,0.0,4 2 3 6
433,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1428,0.5478000000000001,0.034364253282547,0.0007333761993019531,0.0006067782524041831,0.9416953231807129,2,2,3,0.0,4 5 6
434,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1431,0.5468500000000001,0.023845836520195007,0.000596588768530637,0.0003850822104141116,0.9450794086480396,2,2,3,0.0,3 2 6
435,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1436,0.5452666666666667,0.39658990502357483,0.0007106671808287501,0.0004623690329026431,0.953826961881624,5,5,6,0.0,3 2 4 1 5
436,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1441,0.5436833333333333,0.14253216981887817,0.0005311508197337389,0.0006873199017718434,0.9496382234992369,5,5,6,0.0,1 3 5 2 4
437,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1443,0.54305,0.17462415993213654,0.0004783158947248012,0.0006543710478581488,0.9297308259855127,1,1,2,0.0,2 6
438,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1445,0.5424166666666667,0.07216545939445496,0.0007297924894373864,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
439,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1450,0.5408333333333333,0.5598862767219543,0.0006016515311785042,0.0003612028667703271,0.9702479499131973,4,4,5,0.0,3 2 5 4 6
440,0,sigma_1p0__kernel_9__order_2,1.0,9,2,1451,0.5405166666666666,0.0,0.0006866196636110544,0.003263943362981081,0.8303306931906627,0,0,1,0.0,6
