episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,k_effective,cost,actions
71,334,0.8942333333333333,0.044854193925857544,0.0006965550793600934,0.0003351897466927767,0.9606560935021581,6,6,0.6666666666666666,7 4 3 6 8 9 10
72,341,0.8920166666666667,0.037080660462379456,0.0007078776668225016,0.0002201184834120795,0.9631744547792479,6,6,0.6666666666666666,4 8 3 1 7 5 10
73,345,0.89075,0.07479150593280792,0.0006796194793423638,0.0025175176560878754,0.8220409077933273,3,3,0.3333333333333333,2 5 9 10
74,349,0.8894833333333334,0.13271187245845795,0.0005830761947436258,0.0009307016734965146,0.891802083342098,3,3,0.3333333333333333,5 2 1 10
75,358,0.8866333333333334,-0.29454806447029114,0.0006314236638394909,0.0007188988383859396,0.9381123507809553,9,9,1.0,1 3 7 5 6 8 4 9 2
76,363,0.88505,0.14885778725147247,0.0005335472524166107,0.001261250115931034,0.9117057832859359,4,4,0.4444444444444444,7 5 4 8 10
77,372,0.8822,-0.10685327649116516,0.000609706291773667,0.0002893420751206577,0.9649707136872833,9,9,1.0,2 4 3 9 5 7 1 6 8
78,377,0.8806166666666666,-0.09897475689649582,0.0005109327612444758,0.0006733017507940531,0.9250739478859408,4,4,0.4444444444444444,5 2 3 4 10
79,378,0.8803,0.0,0.0006165460217744112,0.003257201984524727,0.7500508179695442,0,0,0.0,10
80,384,0.8784,0.052542343735694885,0.0005910757463425398,0.00095247698482126,0.9108449410066877,5,5,0.5555555555555556,9 8 2 5 4 10
81,390,0.8765000000000001,0.04246889054775238,0.0005962219535528371,0.0010988444555550814,0.9099728837697884,5,5,0.5555555555555556,1 7 2 9 3 10
82,391,0.8761833333333333,0.0,0.0005147748161107302,0.002150712301954627,0.7679219787539504,0,0,0.0,10
83,396,0.8746,0.08768947422504425,0.0005200571788009257,0.0010873110732063651,0.9019585489588884,4,4,0.4444444444444444,2 8 4 9 10
84,400,0.8733333333333333,0.06956440210342407,0.0005443920672405511,0.0003921946627087891,0.9433775512627841,3,3,0.3333333333333333,8 2 4 10
85,409,0.8704833333333333,0.287009596824646,0.0005013922572187665,0.0008903128327801824,0.9111763622421288,9,9,1.0,4 2 3 8 9 7 6 5 1
86,414,0.8689,-0.10776148736476898,0.0005386336531955748,0.0017602223670110106,0.9014835601559575,4,4,0.4444444444444444,5 6 9 7 10
87,422,0.8663666666666667,-0.02574653923511505,0.0004196372829028405,0.0007707066251896322,0.9283148220936268,7,7,0.7777777777777778,5 3 4 8 1 2 9 10
88,429,0.86415,0.033907562494277954,0.00043391329485790005,0.0008062479319050908,0.9331273080938353,6,6,0.6666666666666666,7 4 9 3 5 2 10
89,434,0.8625666666666667,0.3572590947151184,0.0005123320384882391,0.001000851858407259,0.8981174793577222,4,4,0.4444444444444444,3 8 5 7 10
90,439,0.8609833333333333,0.012663289904594421,0.0005219995102379471,0.0006401307182386518,0.9415379772749015,4,4,0.4444444444444444,4 1 8 2 10
91,441,0.86035,0.022778399288654327,0.0005692642880603671,0.003075947519391775,0.7037702461928307,1,1,0.1111111111111111,2 10
92,444,0.8594,0.29293447732925415,0.0004626409984969844,0.0008255477296188474,0.9350553804944302,2,2,0.2222222222222222,4 9 10
93,452,0.8568666666666667,-0.14791244268417358,0.0004444582446012646,0.0005704235518351197,0.9557469078072753,7,7,0.7777777777777778,4 7 5 8 1 3 6 10
94,454,0.8562333333333334,0.13143348693847656,0.00047183482092805207,0.0015798253007233143,0.8434021819325321,1,1,0.1111111111111111,7 10
95,461,0.8540166666666666,0.48243892192840576,0.0004110923411125051,0.0007103872485458851,0.9360601060384802,6,6,0.6666666666666666,3 4 7 8 6 2 10
96,466,0.8524333333333334,0.31612783670425415,0.00039841224206611515,0.001139368861913681,0.9085122938494904,4,4,0.4444444444444444,3 5 8 6 10
97,475,0.8495833333333334,0.26668742299079895,0.00041564548478668765,0.0006095707649365067,0.9527124727098326,9,9,1.0,8 6 1 4 7 3 5 9 2
98,480,0.848,0.4808083176612854,0.00042601011227816343,0.0010059790220111609,0.9395561338746732,4,4,0.4444444444444444,5 9 3 6 10
99,489,0.8451500000000001,-0.14524400234222412,0.00044694456543462974,0.0006823450094088912,0.9224848590268533,9,9,1.0,7 1 8 2 3 6 5 4 9
100,498,0.8423,0.44383564591407776,0.0004640959183840702,0.00048494775546714664,0.9422573891117301,9,9,1.0,3 7 6 2 4 5 8 9 1
101,501,0.84135,0.17130190134048462,0.0017491148610133678,0.0010385324712842703,0.885437142887949,2,2,0.2222222222222222,8 3 10
102,510,0.8385,-0.2573317587375641,0.003051605282558335,0.0010444463696330786,0.8989949207243539,8,8,0.8888888888888888,1 8 3 9 4 7 2 5 10
103,519,0.83565,-0.04611414670944214,0.0023738639687912334,0.0009545113425701857,0.9273535956702816,8,8,0.8888888888888888,9 7 5 4 3 8 1 2 10
104,523,0.8343833333333334,0.1046827882528305,0.0019096473697572947,0.0006185215897858143,0.9249730501567566,3,3,0.3333333333333333,5 2 6 10
105,530,0.8321666666666667,0.3314052224159241,0.0018906453624367714,0.0007808249210938811,0.9409442827477609,6,6,0.6666666666666666,3 6 4 8 7 2 10
106,536,0.8302666666666667,-0.1712460219860077,0.0016929360184197624,0.000584685942158103,0.935670132585995,5,5,0.5555555555555556,5 1 2 9 4 10
107,539,0.8293166666666667,0.2976717948913574,0.0018618846855436761,0.0021145835053175688,0.851877415851733,2,2,0.2222222222222222,4 2 10
108,541,0.8286833333333333,0.0271155908703804,0.0017249266966246068,0.0035083291586488485,0.7983060511035067,1,1,0.1111111111111111,1 10
109,543,0.82805,0.13616728782653809,0.0012057191925123334,0.0017528107855468988,0.8400452219428192,1,1,0.1111111111111111,7 10
110,552,0.8252,0.16781596839427948,0.0015210687674375044,0.0010417363373562694,0.9060982882657601,9,9,1.0,8 9 3 4 5 2 7 6 1
111,560,0.8226666666666667,-0.183267280459404,0.0012827403552364558,0.0006419247365556657,0.9453112853604605,7,7,0.7777777777777778,3 6 2 9 8 7 1 10
112,567,0.82045,-0.2703326940536499,0.0013173124420323542,0.0011782895307987928,0.8754194702479133,6,6,0.6666666666666666,5 7 6 9 3 4 10
113,574,0.8182333333333334,-0.1216726154088974,0.0016346600272559694,0.0009331773617304862,0.9210538128999978,6,6,0.6666666666666666,3 9 8 1 2 5 10
114,575,0.8179166666666666,0.0,0.000962106860242784,0.0047253090888261795,0.6450714768927548,0,0,0.0,10
115,579,0.81665,0.39941853284835815,0.0017076647200156003,0.0014522436540573835,0.9114763556373849,3,3,0.3333333333333333,2 8 1 10
116,588,0.8138,-0.21333156526088715,0.0014434586563665005,0.0005629508523270488,0.9565343356444351,8,8,0.8888888888888888,6 4 9 5 1 7 8 3 10
117,589,0.8134833333333333,0.0,0.0014169872738420963,0.003031885251402855,0.7373495107731481,0,0,0.0,10
118,594,0.8119000000000001,0.08964908123016357,0.0014431648189201951,0.00032890785951167345,0.9476746948398251,4,4,0.4444444444444444,2 8 7 3 10
119,603,0.80905,0.25900372862815857,0.001435966703057703,0.0003566162195056677,0.956461872431526,9,9,1.0,3 5 9 4 8 1 7 2 6
120,610,0.8068333333333333,0.5266607999801636,0.0012652066985278257,0.0006748890737071633,0.9485082460498696,6,6,0.6666666666666666,9 8 4 3 5 7 10
121,612,0.8062,0.04458857327699661,0.0011055633367504925,0.0008928625611588359,0.8621036367541828,1,1,0.1111111111111111,3 10
122,621,0.80335,0.32950201630592346,0.0011977684270176622,0.0009433361701667309,0.8918519086258732,9,9,1.0,8 2 6 5 4 7 1 9 3
123,630,0.8005,-0.06705266237258911,0.0012471669340609675,0.0007337471470236778,0.9374607136820783,8,8,0.8888888888888888,1 3 5 6 8 7 4 2 10
124,634,0.7992333333333334,0.44836196303367615,0.001181420055218041,0.0014206144260242581,0.9008281973415407,3,3,0.3333333333333333,9 1 4 10
125,635,0.7989166666666667,0.0,0.0010024120565503836,0.003031885251402855,0.7373495107731481,0,0,0.0,10
126,636,0.7986,0.0,0.0009281727252528071,0.0012831215281039476,0.8365974550032446,0,0,0.0,10
127,642,0.7967,0.4029524326324463,0.00120399296671773,0.000996787566691637,0.8855879110650698,5,5,0.5555555555555556,4 5 7 3 8 10
128,643,0.7963833333333333,0.0,0.0009233144810423255,0.0034315730445086956,0.7812166899541231,0,0,0.0,10
129,652,0.7935333333333333,0.30395981669425964,0.0009031143628009078,0.00090520188678056,0.9096526631755437,8,8,0.8888888888888888,7 1 4 9 5 3 6 8 10
130,655,0.7925833333333334,0.3862842321395874,0.0009183849324472249,0.0008695279830135405,0.8993501283503033,2,2,0.2222222222222222,4 5 10
131,657,0.79195,0.04546136036515236,0.0009525043424218893,0.001306024263612926,0.8438215882658037,1,1,0.1111111111111111,2 10
132,664,0.7897333333333334,-0.23224878311157227,0.0008982102902206991,0.0011527310125529766,0.9305404291602293,6,6,0.6666666666666666,6 7 4 3 5 1 10
133,673,0.7868833333333334,0.19779977202415466,0.0008428154267474181,0.0010532259475439787,0.9044432411862894,8,8,0.8888888888888888,1 3 5 7 9 6 8 4 10
134,677,0.7856166666666666,0.3109623193740845,0.0010819818417076021,0.0011830851435661316,0.8754169120764477,3,3,0.3333333333333333,6 3 4 10
135,684,0.7834,0.34109675884246826,0.0008689195799109127,0.000461805728264153,0.9533387957834035,6,6,0.6666666666666666,4 3 2 5 1 6 10
136,688,0.7821333333333333,0.18209359049797058,0.0009414457890670747,0.00042184386984445155,0.9517782216052237,3,3,0.3333333333333333,3 4 1 10
137,693,0.78055,0.0851178914308548,0.0007270401576533914,0.0008936365484260023,0.9011262062046672,4,4,0.4444444444444444,3 9 2 6 10
138,698,0.7789666666666667,0.11030952632427216,0.000828542618546635,0.0010224822908639908,0.9160349812451639,4,4,0.4444444444444444,3 4 2 6 10
139,701,0.7780166666666667,0.0551464706659317,0.001166471008521815,0.0006580743356607854,0.9109895472435832,2,2,0.2222222222222222,3 9 10
140,704,0.7770666666666667,0.04481066018342972,0.000709709245711565,0.0007044408121146262,0.9084497233243675,2,2,0.2222222222222222,2 7 10
141,710,0.7751666666666667,-0.11727642267942429,0.0008727035795648893,0.001873328466899693,0.829774028516411,5,5,0.5555555555555556,4 1 7 6 8 10
142,712,0.7745333333333333,0.13143348693847656,0.0009418043773621321,0.0015798253007233143,0.8434021819325321,1,1,0.1111111111111111,7 10
143,715,0.7735833333333333,0.18239831924438477,0.0006720964835646251,0.0011383548844605684,0.8896230592012547,2,2,0.2222222222222222,5 3 10
144,724,0.7707333333333333,-0.4914562702178955,0.0009853567656440039,0.0008603661553934216,0.9146283618866617,9,9,1.0,3 1 4 9 8 5 2 6 7
145,728,0.7694666666666667,-0.02435656636953354,0.000938166951527819,0.0010957804042845964,0.9188612481306765,3,3,0.3333333333333333,8 3 9 10
146,732,0.7682,0.07528559863567352,0.0009013007365865633,0.0008900912362150848,0.9332851859498392,3,3,0.3333333333333333,3 4 9 10
147,741,0.76535,0.4652269184589386,0.0008265081754264733,0.0005896196817047894,0.9428386810843641,8,8,0.8888888888888888,8 2 7 6 5 1 3 4 10
148,745,0.7640833333333333,0.1479804664850235,0.0010234536894131452,0.000832157616969198,0.9117103623365818,3,3,0.3333333333333333,8 2 5 10
149,748,0.7631333333333333,0.032431669533252716,0.0008384057825120786,0.0008154716924764216,0.9146908416316427,2,2,0.2222222222222222,8 7 10
150,749,0.7628166666666667,0.0,0.0008768395055085421,0.0012831215281039476,0.8365974550032446,0,0,0.0,10
151,757,0.7602833333333333,0.48301398754119873,0.0031538091207039542,0.0007579225348308682,0.938197643184917,7,7,0.7777777777777778,8 7 9 5 2 4 1 10
152,761,0.7590166666666667,0.1648954153060913,0.0022899904870428145,0.0007987199351191521,0.910815195719779,3,3,0.3333333333333333,3 5 4 10
153,765,0.75775,0.15590403974056244,0.0025240909890271723,0.0008836762281134725,0.9153248114549022,3,3,0.3333333333333333,7 4 6 10
154,769,0.7564833333333333,-0.06866146624088287,0.002190134924603626,0.0015104800695553422,0.8340533239131308,3,3,0.3333333333333333,1 5 3 10
155,773,0.7552166666666666,0.18370288610458374,0.0017557037353981286,0.0007373418193310499,0.927762234342084,3,3,0.3333333333333333,3 4 9 10
156,775,0.7545833333333334,0.2652193009853363,0.0032537009101361036,0.0024122067261487246,0.8473535450740178,1,1,0.1111111111111111,3 10
157,784,0.7517333333333334,0.41651391983032227,0.0021408589091151953,0.0008996691321954131,0.9461682482614812,8,8,0.8888888888888888,1 9 6 5 2 7 4 8 10
158,788,0.7504666666666667,0.0655994564294815,0.0016583531105425209,0.0007586950669065118,0.9384094888652263,3,3,0.3333333333333333,4 5 1 10
159,789,0.75015,0.0,0.0017487709410488605,0.001579762203618884,0.777240292106032,0,0,0.0,10
160,792,0.7492,0.07535501569509506,0.0018717698597659667,0.0016373180551454425,0.8677789878352644,2,2,0.2222222222222222,7 3 10
161,796,0.7479333333333333,0.32901930809020996,0.0018431122589390725,0.0011334768496453762,0.8809923053974913,3,3,0.3333333333333333,9 5 4 10
162,799,0.7469833333333333,0.35328832268714905,0.001475843833759427,0.0013550367439165711,0.8701087810900882,2,2,0.2222222222222222,2 6 10
163,803,0.7457166666666667,0.04970861226320267,0.002252997743198648,0.0011723011266440153,0.9041852742858789,3,3,0.3333333333333333,4 2 3 10
164,810,0.7435,0.31401580572128296,0.0016901805897110275,0.0005306312814354897,0.9443453273046031,6,6,0.6666666666666666,1 3 2 9 4 8 10
165,815,0.7419166666666667,0.11987514793872833,0.0019760891795158387,0.0009384225704707205,0.9189878819813768,4,4,0.4444444444444444,5 9 1 3 10
166,816,0.7416,0.0,0.0018576375441625714,0.002730385400354862,0.7102124447359589,0,0,0.0,10
167,825,0.73875,0.2975165545940399,0.0016286550348417626,0.0006211608415469527,0.9518347377229955,8,8,0.8888888888888888,5 2 6 7 9 1 3 4 10
168,829,0.7374833333333334,0.08434455096721649,0.0015771717007737607,0.0008898000814951956,0.925198092790903,3,3,0.3333333333333333,4 3 5 10
169,838,0.7346333333333334,0.2870095670223236,0.0016976497912158568,0.0008903128327801824,0.9111763622421288,9,9,1.0,9 7 2 8 4 3 6 1 5
170,844,0.7327333333333333,0.4372304081916809,0.001695309979065011,0.0005819767247885466,0.9285014427657927,5,5,0.5555555555555556,8 4 3 9 5 10
171,853,0.7298833333333333,0.443835586309433,0.0015095096055625214,0.00048494775546714664,0.9422573891117301,9,9,1.0,6 1 5 4 9 8 7 2 3
172,859,0.7279833333333334,0.38154837489128113,0.0013240434733840327,0.00044091884046792984,0.955407993334227,5,5,0.5555555555555556,4 5 3 7 6 10
173,865,0.7260833333333334,0.02580605447292328,0.001399811919933806,0.0012804972939193249,0.9073594900005354,5,5,0.5555555555555556,2 4 1 5 8 10
174,873,0.72355,0.37266966700553894,0.0012037254637107253,0.0006332291522994637,0.9240825649142691,7,7,0.7777777777777778,8 5 4 6 1 7 9 10
175,877,0.7222833333333334,0.06728333234786987,0.0013635739160235971,0.0003934794804081321,0.9416774914607707,3,3,0.3333333333333333,7 4 6 10
176,880,0.7213333333333334,0.00023817270994186401,0.0014021839403236906,0.002677092794328928,0.8561910327333474,2,2,0.2222222222222222,4 2 10
177,887,0.7191166666666666,0.007772862911224365,0.0011403463764249214,0.0007422394119203091,0.9147955665406943,6,6,0.6666666666666666,5 1 4 8 6 7 10
178,896,0.7162666666666666,0.3504919111728668,0.001101278357156035,0.0011700693285092711,0.9263173956490441,8,8,0.8888888888888888,9 1 2 7 4 6 8 3 10
179,900,0.7150000000000001,-0.024843379855155945,0.0012567625381052494,0.0011112503707408905,0.9190689401876062,3,3,0.3333333333333333,4 8 2 10
180,904,0.7137333333333333,0.3847007155418396,0.0011289890098851174,0.0013873553834855556,0.8862970235018894,3,3,0.3333333333333333,7 9 6 10
181,910,0.7118333333333333,0.07025517523288727,0.0010674597093990694,0.0007157729705795646,0.9190731626291905,5,5,0.5555555555555556,3 5 6 4 9 10
182,915,0.71025,-0.1070951595902443,0.001331434492021799,0.00045792933087795973,0.9220293533504363,4,4,0.4444444444444444,4 7 8 1 10
183,916,0.7099333333333333,0.0,0.0010068709962069988,0.0019171861931681633,0.7992119064685245,0,0,0.0,10
184,923,0.7077166666666668,0.01607556641101837,0.0011821882632960165,0.0008540150593034923,0.9216621692129605,6,6,0.6666666666666666,9 8 7 1 4 5 10
185,928,0.7061333333333333,0.4178103804588318,0.0009821313666179775,0.0006817359244450927,0.947281070912919,4,4,0.4444444444444444,3 4 9 5 10
186,935,0.7039166666666667,0.31172993779182434,0.0010346033294419093,0.001130508491769433,0.9129484506693805,6,6,0.6666666666666666,6 5 8 7 4 1 10
187,942,0.7017,0.3850184679031372,0.0009144308527798525,0.0006969271926209331,0.9566320935518932,6,6,0.6666666666666666,3 4 6 8 5 9 10
188,951,0.69885,0.46368828415870667,0.0010586994661328693,0.0004901729989796877,0.9410013683255447,8,8,0.8888888888888888,5 1 3 9 2 4 6 8 10
189,954,0.6979,0.09323641657829285,0.0008165319838250676,0.0012492630630731583,0.8835791365534741,2,2,0.2222222222222222,7 5 10
190,961,0.6956833333333333,0.24930451810359955,0.0008592185248354715,0.0011410864535719156,0.899995155818539,6,6,0.6666666666666666,8 3 1 6 4 5 10
191,964,0.6947333333333333,-0.0396261103451252,0.0008237407892011106,0.0009288765722885728,0.8576226931920233,2,2,0.2222222222222222,2 9 10
192,973,0.6918833333333334,0.2868724465370178,0.0009440485219885078,0.0003745813446585089,0.9552084455414986,8,8,0.8888888888888888,5 1 3 6 4 8 2 7 10
193,976,0.6909333333333334,0.07661453634500504,0.0015533229258532326,0.0014116616221144795,0.8727050352660002,2,2,0.2222222222222222,6 7 10
194,983,0.6887166666666666,-0.0028394460678100586,0.0011671488838536398,0.0007852127309888601,0.9084738531946144,6,6,0.6666666666666666,6 7 9 8 3 5 10
195,986,0.6877666666666666,0.05895083397626877,0.001111234266621371,0.0020946830045431852,0.8056626684086643,2,2,0.2222222222222222,4 3 10
196,987,0.68745,0.0,0.0008414488402195275,0.001842327183112502,0.7705962758325262,0,0,0.0,10
197,989,0.6868166666666666,0.042740657925605774,0.0013492840807884932,0.0013425296638160944,0.843259224537472,1,1,0.1111111111111111,5 10
198,993,0.68555,0.43634334206581116,0.0008578639681218192,0.000539738277439028,0.925329444232296,3,3,0.3333333333333333,9 8 2 10
199,995,0.6849166666666666,-0.007134225219488144,0.0008625811897218227,0.0024758432991802692,0.7086724336486084,1,1,0.1111111111111111,9 10
