episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,k_effective,cost,actions
55,322,0.8980333333333334,0.45193758606910706,0.0005280699364707939,0.00074821210000664,0.9331023222307246,6,6,0.6666666666666666,1 6 4 8 7 3 10
56,323,0.8977166666666667,0.0,0.0006451779627241194,0.002334018237888813,0.8169348388184947,0,0,0.0,10
57,331,0.8951833333333333,-0.018828749656677246,0.0005105165764689445,0.0012313583865761757,0.923260828243141,7,7,0.7777777777777778,5 7 4 2 9 8 3 10
58,340,0.8923333333333333,0.4646052122116089,0.00048759983878375753,0.000606982153840363,0.9514482831593501,9,9,1.0,6 2 5 1 4 9 8 7 3
59,345,0.89075,0.24662303924560547,0.0004306594899389893,0.0014392782468348742,0.8708492664888271,4,4,0.4444444444444444,9 8 5 1 10
60,347,0.8901166666666667,0.05224592238664627,0.0004183893179288134,0.00229272386059165,0.7342621043244738,1,1,0.1111111111111111,7 10
61,354,0.8879,0.02661280333995819,0.00044023297544169637,0.0005180872394703329,0.941775004925399,6,6,0.6666666666666666,7 9 1 8 6 4 10
62,361,0.8856833333333334,0.246962770819664,0.00041818358918784985,0.0009934932459145784,0.8856610650469091,6,6,0.6666666666666666,6 7 3 5 2 4 10
63,366,0.8841,0.23716330528259277,0.00038166620070114734,0.0014244858175516129,0.8621643563105716,4,4,0.4444444444444444,2 5 9 7 10
64,374,0.8815666666666667,0.436185359954834,0.00042063153159688227,0.0009102134499698877,0.945414970669891,7,7,0.7777777777777778,5 4 7 1 6 2 9 10
65,382,0.8790333333333333,-0.2422700822353363,0.00039948221456143074,0.001784054795280099,0.8370502149413798,7,7,0.7777777777777778,9 4 7 2 8 1 5 10
66,387,0.8774500000000001,0.0076139867305755615,0.00036262510111555456,0.0009917449206113815,0.9313852002093398,4,4,0.4444444444444444,5 6 2 1 10
67,394,0.8752333333333333,0.05359290540218353,0.00036857993940689733,0.0004037863400299102,0.9514733484008224,6,6,0.6666666666666666,5 7 4 6 9 2 10
68,403,0.8723833333333333,-0.4590409994125366,0.00037781898410887353,0.0005534155061468482,0.9571819293017053,9,9,1.0,2 3 8 4 1 6 5 9 7
69,412,0.8695333333333333,-0.382241815328598,0.0003722288626401375,0.0005645786295644939,0.9566393072908472,8,8,0.8888888888888888,7 9 4 2 5 3 6 8 10
70,421,0.8666833333333334,0.18851548433303833,0.0003652325475640181,0.0005628898506984115,0.9314749112416958,9,9,1.0,9 2 4 6 7 1 3 8 5
71,430,0.8638333333333333,-0.3530234694480896,0.000353192900850748,0.0015569395618513227,0.8582358111967372,9,9,1.0,5 1 6 2 9 8 3 7 4
72,435,0.86225,-0.0033344924449920654,0.00033165254280902444,0.0009611535933800042,0.9039881996606675,4,4,0.4444444444444444,5 3 4 8 10
73,439,0.8609833333333333,0.32091766595840454,0.0003272709218435921,0.0017249067313969135,0.8966874654330623,3,3,0.3333333333333333,1 2 6 10
74,446,0.8587666666666667,0.3396298587322235,0.0003051943370207612,0.0004611674521584064,0.952391360606223,6,6,0.6666666666666666,5 7 2 4 1 3 10
75,451,0.8571833333333333,0.12571465969085693,0.000321088419877924,0.0012506153434515,0.9047291297842078,4,4,0.4444444444444444,4 7 2 1 10
76,454,0.8562333333333334,0.0814555287361145,0.0003442382925034811,0.001070985454134643,0.8808840675618362,2,2,0.2222222222222222,3 6 10
77,461,0.8540166666666666,0.34353935718536377,0.00035759713500738144,0.0004491245490498841,0.9534675359158964,6,6,0.6666666666666666,5 1 8 7 4 3 10
78,465,0.85275,0.010947346687316895,0.0003429360003792681,0.0015947944484651089,0.8275907587583369,3,3,0.3333333333333333,4 1 7 10
79,468,0.8518,0.10945244878530502,0.000319044270630305,0.0012532620457932353,0.9149518598415906,2,2,0.2222222222222222,1 2 10
80,475,0.8495833333333334,0.24551457166671753,0.0003380024240219167,0.000662910402752459,0.9157448392560734,6,6,0.6666666666666666,3 1 9 5 8 6 10
81,476,0.8492666666666666,0.0,0.00023023877292871475,0.0014195932308211923,0.843334418069239,0,0,0.0,10
82,480,0.848,-0.054637737572193146,0.0003158450126647949,0.0022444052156060934,0.8785579311932735,3,3,0.3333333333333333,7 1 9 10
83,489,0.8451500000000001,-0.4626632332801819,0.00035180983185354207,0.0010921033099293709,0.9330477082125143,9,9,1.0,6 9 5 7 1 4 3 2 8
84,495,0.84325,-0.06539851427078247,0.00031803092376018566,0.0010693222284317017,0.9295134607184231,5,5,0.5555555555555556,6 7 8 2 1 10
85,503,0.8407166666666667,0.5085275769233704,0.0016354697581846267,0.00035991534241475165,0.9679749920414971,7,7,0.7777777777777778,3 2 8 7 1 9 4 10
86,505,0.8400833333333333,0.10141648352146149,0.0021328802104108036,0.0024774898774921894,0.8152340776314704,1,1,0.1111111111111111,4 10
87,513,0.83755,0.3274030387401581,0.0021354059281293303,0.0008577421540394425,0.9482712161845741,7,7,0.7777777777777778,7 1 5 4 8 6 9 10
88,517,0.8362833333333333,-0.04204171895980835,0.0018659844063222408,0.0005224489141255617,0.9122306733756513,3,3,0.3333333333333333,4 2 8 10
89,519,0.83565,0.0336809977889061,0.001245071180164814,0.0020716465078294277,0.8451335048579858,1,1,0.1111111111111111,1 10
90,523,0.8343833333333334,0.09218701720237732,0.0015154385764617473,0.0020849143620580435,0.8487352706081102,3,3,0.3333333333333333,9 8 4 10
91,525,0.83375,0.024714116007089615,0.0011420265072956681,0.000965597340837121,0.8763016812795691,1,1,0.1111111111111111,5 10
92,531,0.83185,-0.08173900097608566,0.0013355584621119003,0.0007666496094316244,0.9242914807091287,5,5,0.5555555555555556,6 7 1 8 9 10
93,534,0.8309,0.4050096869468689,0.0015572750708088279,0.0011680563911795616,0.909368207326046,2,2,0.2222222222222222,8 2 10
94,537,0.82995,0.030266039073467255,0.0009074816092227896,0.0004633694770745933,0.9346287384646969,2,2,0.2222222222222222,7 4 10
95,546,0.8271,0.25040537118911743,0.001042898705539604,0.0002893420751206577,0.9649707136872833,9,9,1.0,8 1 6 4 7 5 2 9 3
96,554,0.8245666666666667,0.4551900029182434,0.000999379532004241,0.00032586586894467473,0.9539517503891773,7,7,0.7777777777777778,2 5 3 4 9 6 7 10
97,556,0.8239333333333334,0.13504189252853394,0.0012004991294816136,0.0017496030777692795,0.8385909090746597,1,1,0.1111111111111111,5 10
98,559,0.8229833333333334,0.0003501027822494507,0.0008157209182778994,0.0026319739408791065,0.8536054249343492,2,2,0.2222222222222222,6 7 10
99,560,0.8226666666666667,0.0,0.0007262513972818851,0.0034648894798010588,0.7995885665950395,0,0,0.0,10
100,569,0.8198166666666666,0.28288668394088745,0.0008711381233297288,0.00029188382904976606,0.9648698380529243,8,8,0.8888888888888888,4 6 7 8 9 3 1 5 10
101,574,0.8182333333333334,-0.11653348803520203,0.0009843421168625355,0.0010543277021497488,0.905386126681046,4,4,0.4444444444444444,8 2 4 6 10
102,578,0.8169666666666666,0.14302098751068115,0.0008490534091833979,0.0015483214519917965,0.8795597413853785,3,3,0.3333333333333333,1 3 6 10
103,581,0.8160166666666667,0.37119734287261963,0.0009579217488256594,0.0005304294172674417,0.9412016708948666,2,2,0.2222222222222222,1 7 10
104,588,0.8138,0.46443384885787964,0.0009324595864330019,0.0006971920956857502,0.9256773991654234,6,6,0.6666666666666666,3 4 7 6 2 5 10
105,590,0.8131666666666667,0.22869062423706055,0.00090217957040295,0.001201205886900425,0.8625056232180663,1,1,0.1111111111111111,4 10
106,592,0.8125333333333333,0.07861582189798355,0.0009761600522324443,0.0027690946590155363,0.8005026677860374,1,1,0.1111111111111111,7 10
107,597,0.8109500000000001,0.025360479950904846,0.0007800963125191629,0.0008035814389586449,0.909052956889203,4,4,0.4444444444444444,3 4 5 2 10
108,601,0.8096833333333333,0.3727192282676697,0.0007699113630224019,0.0006424711318686604,0.9313567566744071,3,3,0.3333333333333333,7 6 5 10
109,603,0.80905,0.07728825509548187,0.0007278266712091863,0.0018306700512766838,0.8233035089941995,1,1,0.1111111111111111,8 10
110,608,0.8074666666666667,-0.11824487149715424,0.0007608915446326136,0.0013653694186359644,0.8816236350840394,4,4,0.4444444444444444,2 6 4 1 10
111,613,0.8058833333333333,0.4822656512260437,0.0007650521933101117,0.0008015930070541799,0.9183547334140887,4,4,0.4444444444444444,3 4 5 1 10
112,620,0.8036666666666666,0.34948626160621643,0.0006764583855069109,0.00043347361497581005,0.9553858683523185,6,6,0.6666666666666666,4 9 5 3 1 8 10
113,624,0.8024,0.1532338410615921,0.0007142653921619058,0.0006690343143418431,0.9254210513089557,3,3,0.3333333333333333,7 9 4 10
114,629,0.8008166666666667,0.17293058335781097,0.0006512575200758874,0.0008945234585553408,0.947464700278856,4,4,0.4444444444444444,4 5 3 7 10
115,638,0.7979666666666667,0.25040534138679504,0.0007917946721944544,0.0002893420751206577,0.9649707136872833,9,9,1.0,9 4 5 1 7 8 2 3 6
116,646,0.7954333333333333,0.29576754570007324,0.0007106991033651866,0.0003323675482533872,0.9601827450583863,7,7,0.7777777777777778,2 8 6 7 4 1 3 10
117,647,0.7951166666666667,0.0,0.0005115483072586358,0.002936835866421461,0.7407296949868255,0,0,0.0,10
118,653,0.7932166666666667,-0.127921462059021,0.0005982131260680035,0.0019652293995022774,0.8182431483080923,5,5,0.5555555555555556,7 4 1 2 6 10
119,655,0.7925833333333334,0.03191279247403145,0.000709884858224541,0.0018031485378742218,0.8636025600844062,1,1,0.1111111111111111,1 10
120,659,0.7913166666666667,0.4806298613548279,0.0006231827283045277,0.000887856469489634,0.9227472281484344,3,3,0.3333333333333333,4 8 7 10
121,662,0.7903666666666667,0.011246450245380402,0.0005369441544947525,0.002096721436828375,0.8046179224253055,2,2,0.2222222222222222,8 1 10
122,667,0.7887833333333334,0.4950982928276062,0.0006271311780437827,0.0007517795311287045,0.932519877424705,4,4,0.4444444444444444,8 4 7 3 10
123,672,0.7872,0.544896125793457,0.0006049496412742883,0.000759625225327909,0.9425225540924724,4,4,0.4444444444444444,4 3 8 5 10
124,676,0.7859333333333334,0.030164651572704315,0.0007553757750429213,0.0010400399332866073,0.8968689511757119,3,3,0.3333333333333333,1 8 9 10
125,681,0.78435,0.47875773906707764,0.000669322710018605,0.0008186260238289833,0.9294253698639864,4,4,0.4444444444444444,6 3 8 4 10
126,690,0.7815,-0.23451951146125793,0.0006525527634140518,0.0004773232794832438,0.9448198410510733,8,8,0.8888888888888888,8 2 9 3 6 5 7 1 10
127,699,0.7786500000000001,0.2727408707141876,0.0005934045831155446,0.0006576452287845314,0.9498462707477574,9,9,1.0,9 8 7 5 4 6 2 1 3
128,702,0.7777000000000001,0.18121984601020813,0.0007708550159198543,0.001900410745292902,0.9025196423410803,2,2,0.2222222222222222,4 1 10
129,705,0.77675,0.00243358314037323,0.0005929845598681519,0.001300585805438459,0.8944469630611921,2,2,0.2222222222222222,6 3 10
130,707,0.7761166666666667,0.02243882045149803,0.0005739334446843714,0.0020060669630765915,0.821319100716097,1,1,0.1111111111111111,5 10
131,708,0.7758,0.0,0.0006770942127332091,0.004247801844030619,0.6964328202865265,0,0,0.0,10
132,717,0.77295,0.19200393557548523,0.0006500519230030477,0.0006442994927056134,0.9220504240884793,8,8,0.8888888888888888,8 4 9 1 3 2 6 7 10
133,720,0.772,0.2775203287601471,0.0006437727327769002,0.0017251379322260618,0.8670270603668392,2,2,0.2222222222222222,4 5 10
134,727,0.7697833333333333,-0.23038722574710846,0.0005708700586442969,0.000813372724223882,0.9296953785150145,6,6,0.6666666666666666,1 2 4 6 5 7 10
135,730,0.7688333333333334,0.1758430451154709,0.0006125044310465455,0.0012232901062816381,0.890540093901112,2,2,0.2222222222222222,3 4 10
136,739,0.7659833333333333,0.4544970989227295,0.000557341693719435,0.000689540640451014,0.9500949528604286,9,9,1.0,4 9 1 2 6 7 8 5 3
137,742,0.7650333333333333,0.024263814091682434,0.0006443072731296221,0.00047776405699551105,0.9299233404124393,2,2,0.2222222222222222,8 7 10
138,744,0.7644,0.013972625136375427,0.0005311822460498661,0.001081320340745151,0.8769557944296302,1,1,0.1111111111111111,6 10
139,746,0.7637666666666667,0.03355327621102333,0.000549317424884066,0.0010058264015242457,0.8915819431191109,1,1,0.1111111111111111,1 10
140,750,0.7625,-0.012073755264282227,0.0005972936196485534,0.002128452528268099,0.800550093088082,3,3,0.3333333333333333,1 8 4 10
141,752,0.7618666666666667,0.008667569607496262,0.005482738139107823,0.003190188203006983,0.861590741479085,1,1,0.1111111111111111,4 10
142,756,0.7605999999999999,-0.024521037936210632,0.0031821728916838765,0.002237256383523345,0.7872036356261879,3,3,0.3333333333333333,4 6 1 10
143,759,0.75965,0.19778135418891907,0.002964721837391456,0.0007160768727771938,0.9215066913298279,2,2,0.2222222222222222,3 8 10
144,760,0.7593333333333333,0.0,0.003576058428734541,0.0015377991367131472,0.8204179049738628,0,0,0.0,10
145,763,0.7583833333333333,0.0367974191904068,0.00155758341619124,0.0022820152807980776,0.7812665305703914,2,2,0.2222222222222222,4 1 10
146,765,0.75775,0.06887226551771164,0.0029614283703267574,0.0021453946828842163,0.7951238321386251,1,1,0.1111111111111111,8 10
147,771,0.75585,0.38382017612457275,0.0024889992782846093,0.0008031637407839298,0.9427415665137215,5,5,0.5555555555555556,4 3 2 8 7 10
148,774,0.7549,0.08874472230672836,0.002116874714071552,0.0013945571845397353,0.8572386678587313,2,2,0.2222222222222222,3 4 10
149,780,0.753,-0.15865552425384521,0.0017897574386248987,0.0003447114140726626,0.9567293305388529,5,5,0.5555555555555556,4 6 1 5 3 10
150,787,0.7507833333333334,0.5156471133232117,0.0017402766471994774,0.0004028068797197193,0.9603678220606162,6,6,0.6666666666666666,5 7 2 1 9 4 10
151,791,0.7495166666666666,0.1613767445087433,0.0018037229601759464,0.0007762383902445436,0.9184064091527646,3,3,0.3333333333333333,4 5 2 10
152,795,0.7482500000000001,0.19753260910511017,0.0018404859874863178,0.00157778593711555,0.8178806526588628,3,3,0.3333333333333333,2 9 1 10
153,797,0.7476166666666667,0.33615684509277344,0.0012789918691851199,0.0011982002761214972,0.8875442219767432,1,1,0.1111111111111111,2 10
154,801,0.7463500000000001,0.4301726520061493,0.0014740598562639207,0.0013054677983745933,0.9178030348508026,3,3,0.3333333333333333,1 5 4 10
155,808,0.7441333333333333,0.25410059094429016,0.0015448037052660116,0.0010983023094013333,0.900129409726182,6,6,0.6666666666666666,2 1 4 9 5 3 10
156,814,0.7422333333333333,0.4231433868408203,0.0016064207690457504,0.0009274556068703532,0.9175064822262448,5,5,0.5555555555555556,1 6 3 5 8 10
157,817,0.7412833333333333,0.012143455445766449,0.002027259829143683,0.002099717501550913,0.7622104754442223,2,2,0.2222222222222222,3 6 10
158,826,0.7384333333333334,0.2156277894973755,0.0013646027590665552,0.0005790194263681769,0.9294058664587816,8,8,0.8888888888888888,1 2 6 9 3 5 4 7 10
159,827,0.7381166666666668,0.0,0.0013597493525594473,0.002730385400354862,0.7102124447359589,0,0,0.0,10
160,828,0.7378,0.0,0.001847967621870339,0.003982699941843748,0.6812698549951464,0,0,0.0,10
161,834,0.7359,0.114500492811203,0.0016504581823634605,0.0008894877973943949,0.9327637040444985,5,5,0.5555555555555556,4 7 9 5 3 10
162,838,0.7346333333333334,0.43732279539108276,0.0011301155027467757,0.0010374663397669792,0.8945105731593584,3,3,0.3333333333333333,5 3 7 10
163,847,0.7317833333333333,0.48764768242836,0.001285945078254574,0.00030468989280052483,0.9713660059906498,9,9,1.0,1 2 7 4 8 9 5 6 3
164,855,0.72925,0.2975394129753113,0.0013131254381733015,0.00048069425974972546,0.9491954090585323,7,7,0.7777777777777778,6 2 1 9 7 5 4 10
165,859,0.7279833333333334,0.14155764877796173,0.0010676829842850566,0.0010025672381743789,0.889764706574283,3,3,0.3333333333333333,9 8 3 10
166,862,0.7270333333333334,0.1957685500383377,0.0012263600947335362,0.0015848793555051088,0.8787626670928191,2,2,0.2222222222222222,7 5 10
167,870,0.7245,0.24301351606845856,0.0012383344874251634,0.0015671744477003813,0.8881191138386301,7,7,0.7777777777777778,4 5 9 7 3 8 2 10
168,872,0.7238666666666667,0.0271155908703804,0.0013399255694821477,0.0035083291586488485,0.7983060511035067,1,1,0.1111111111111111,1 10
169,876,0.7226,0.13063736259937286,0.0010101191146532074,0.0018623218638822436,0.905233303968674,3,3,0.3333333333333333,4 1 6 10
170,878,0.7219666666666666,0.04510943219065666,0.001111258054152131,0.0009057357674464583,0.8937286822552771,1,1,0.1111111111111111,3 10
171,880,0.7213333333333334,0.04960392042994499,0.0015072657261043787,0.0015781351830810308,0.8714652298977343,1,1,0.1111111111111111,3 10
172,882,0.7207,0.08799377828836441,0.0010362196189817041,0.0020872089080512524,0.7783664164446764,1,1,0.1111111111111111,4 10
173,891,0.7178500000000001,0.48487141728401184,0.001031380211417046,0.0006185448146425188,0.9511572600261493,8,8,0.8888888888888888,5 6 4 1 3 9 8 7 10
174,900,0.7150000000000001,0.1995096653699875,0.0012533129968990882,0.0006282454123720527,0.9249709501206945,8,8,0.8888888888888888,1 2 5 4 7 6 8 9 10
175,902,0.7143666666666666,0.07931260019540787,0.0011151943763252348,0.001576390815898776,0.8479372110006297,1,1,0.1111111111111111,2 10
176,909,0.7121500000000001,0.02875956892967224,0.0011186159348913602,0.0006643296219408512,0.9376793306555674,6,6,0.6666666666666666,2 8 4 9 3 7 10
177,913,0.7108833333333333,-0.0405590683221817,0.000798262088210322,0.0010048463009297848,0.9222183034763042,3,3,0.3333333333333333,3 8 6 10
178,918,0.7093,-0.05492134392261505,0.0014271152904257178,0.001590208848938346,0.8285755071607412,4,4,0.4444444444444444,4 2 6 7 10
179,921,0.70835,0.021073363721370697,0.0013211801027258236,0.0006161157507449389,0.9036634379419787,2,2,0.2222222222222222,3 8 10
180,925,0.7070833333333333,0.4777652621269226,0.0012194684240967035,0.0007328469073399901,0.9416080479478014,3,3,0.3333333333333333,5 6 4 10
181,933,0.70455,0.3116763234138489,0.0010891910205828026,0.00044961809180676937,0.954401794479945,7,7,0.7777777777777778,6 2 8 4 1 5 3 10
182,936,0.7036,0.09473668783903122,0.0008219926773260037,0.001853480003774166,0.864226681343086,2,2,0.2222222222222222,2 8 10
183,937,0.7032833333333333,0.0,0.0011568873887881637,0.002730385400354862,0.7102124447359589,0,0,0.0,10
184,942,0.7017,0.28896018862724304,0.0010478870826773345,0.0010867345845326781,0.8741267904656963,4,4,0.4444444444444444,2 8 3 4 10
185,944,0.7010666666666667,0.28712910413742065,0.0008895602368284017,0.0023977458477020264,0.8429557261348998,1,1,0.1111111111111111,1 10
186,947,0.7001166666666667,0.14333555102348328,0.0015569123982762296,0.0014028609730303288,0.8731963629707004,2,2,0.2222222222222222,7 1 10
187,953,0.6982166666666667,0.4340237081050873,0.0009802457158608984,0.0010676420060917735,0.9267098159661049,5,5,0.5555555555555556,5 6 4 9 1 10
188,955,0.6975833333333333,0.08769950270652771,0.0008502313576173037,0.002125915139913559,0.8768251535441731,1,1,0.1111111111111111,3 10
189,958,0.6966333333333333,-0.0043449923396110535,0.0011106471453482907,0.0007227265159599483,0.8809485497854552,2,2,0.2222222222222222,6 3 10
190,964,0.6947333333333333,-0.04185505211353302,0.0012212916238543887,0.0008464436396025121,0.9402139003651038,5,5,0.5555555555555556,3 9 5 2 1 10
191,971,0.6925166666666667,0.49066004157066345,0.0010360687488823064,0.0004564278060570359,0.9516021350440741,6,6,0.6666666666666666,5 4 9 2 1 8 10
192,979,0.6899833333333334,0.0030502676963806152,0.0011458903391030617,0.0003859029384329915,0.9536265377376082,7,7,0.7777777777777778,6 5 3 7 2 4 1 10
193,982,0.6890333333333334,0.2907126545906067,0.000993467615141223,0.0023962240666151047,0.828305654015113,2,2,0.2222222222222222,4 5 10
194,987,0.68745,0.1825261265039444,0.0008699507336132229,0.0008095104130916297,0.952111841771889,4,4,0.4444444444444444,4 6 5 3 10
195,990,0.6865,0.10029582679271698,0.0008953956033413609,0.0017951674526557326,0.8687323859840738,2,2,0.2222222222222222,5 3 10
196,995,0.6849166666666666,0.4524471163749695,0.0009444562601856887,0.0009049898362718523,0.9201577765497243,4,4,0.4444444444444444,5 6 4 2 10
197,1002,0.6827,0.45124489068984985,0.001632358571181872,0.0009748743032105267,0.9240918484351439,6,6,0.6666666666666666,1 5 2 4 6 8 10
198,1007,0.6811166666666667,0.11552296578884125,0.0021114563336595894,0.00134377833455801,0.8990115387482607,4,4,0.4444444444444444,9 8 7 1 10
