episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,k_effective,cost,actions
69,341,0.8920166666666667,0.4841201603412628,0.0007068988181547158,0.0006730165332555771,0.9500856429480202,8,8,0.8888888888888888,3 6 4 5 1 2 7 9 10
70,350,0.8891666666666667,0.2427501380443573,0.0006942735959051384,0.0010269781341776252,0.9050484002256649,8,8,0.8888888888888888,4 1 2 6 7 8 9 5 10
71,351,0.88885,0.0,0.0006702977116219699,0.003237640717998147,0.7251322270458505,0,0,0.0,10
72,352,0.8885333333333334,0.0,0.0008804021053947508,0.00443423492833972,0.8034664750460194,0,0,0.0,10
73,360,0.886,0.47291213274002075,0.0006317030965874437,0.0004280938592273742,0.9551946018666347,7,7,0.7777777777777778,2 9 1 4 6 5 3 10
74,367,0.8837833333333334,0.0465683788061142,0.0007461613027511963,0.0009781497064977884,0.9240714302386172,6,6,0.6666666666666666,1 4 3 8 7 6 10
75,370,0.8828333333333334,0.05229240655899048,0.0008856204804033041,0.002895599463954568,0.7982140952065381,2,2,0.2222222222222222,2 9 10
76,379,0.8799833333333333,-0.23141996562480927,0.0005574605408279846,0.0007337471470236778,0.9374607136820783,8,8,0.8888888888888888,8 7 2 6 1 4 5 3 10
77,382,0.8790333333333333,0.3290250301361084,0.0006445356993936002,0.001408105599693954,0.8850280303911137,2,2,0.2222222222222222,6 3 10
78,387,0.8774500000000001,0.12941911816596985,0.000649624690413475,0.0011835290351882577,0.9044330906339973,4,4,0.4444444444444444,5 8 3 7 10
79,389,0.8768166666666667,0.11143387854099274,0.0008569472993258387,0.0025204906705766916,0.8040797068924598,1,1,0.1111111111111111,9 10
80,396,0.8746,0.36792507767677307,0.0006185330899565347,0.0006626937538385391,0.9482928679261565,6,6,0.6666666666666666,2 6 3 5 8 4 10
81,401,0.8730166666666667,-0.09867281466722488,0.0005731265759095549,0.00034616535413078964,0.9486979922273071,4,4,0.4444444444444444,8 3 1 4 10
82,406,0.8714333333333333,-0.038179464638233185,0.0006338112405501306,0.0014326785458251834,0.9013957195338327,4,4,0.4444444444444444,6 7 1 2 10
83,410,0.8701666666666666,0.30798467993736267,0.000700541990227066,0.0015534403501078486,0.8712561261019582,3,3,0.3333333333333333,7 3 9 10
84,419,0.8673166666666667,-0.2139417976140976,0.0006377895188052207,0.0005672843544743955,0.9562060773443524,8,8,0.8888888888888888,2 1 6 3 4 8 9 5 10
85,425,0.8654166666666667,0.03929169476032257,0.0005951589749505123,0.0005265815416350961,0.9300892984541078,5,5,0.5555555555555556,1 2 6 9 8 10
86,430,0.8638333333333333,0.36833494901657104,0.0005403911869507283,0.0012701130472123623,0.899111589082427,4,4,0.4444444444444444,9 3 1 7 10
87,438,0.8613,-0.16922326385974884,0.0005798219099233393,0.0004889288684353232,0.9444757258955846,7,7,0.7777777777777778,8 1 5 2 9 7 3 10
88,447,0.85845,-0.13644109666347504,0.0005355880841509335,0.0008572520455345511,0.889513040676837,8,8,0.8888888888888888,7 9 5 2 8 6 3 1 10
89,453,0.85655,0.039313554763793945,0.0005296518890342364,0.0014611814403906465,0.8823223823103411,5,5,0.5555555555555556,9 7 6 3 2 10
90,454,0.8562333333333334,0.0,0.00037171540316194296,0.0032903882674872875,0.761178596687975,0,0,0.0,10
91,455,0.8559166666666667,0.0,0.0006233868771232665,0.002123134210705757,0.8024349885059169,0,0,0.0,10
92,464,0.8530666666666666,0.33390012383461,0.0005145340110175312,0.000660695310216397,0.9164225815592708,8,8,0.8888888888888888,3 2 7 5 1 8 9 6 10
93,470,0.8511666666666666,-0.20717206597328186,0.00046595255844295025,0.0012174909934401512,0.8866137483120673,5,5,0.5555555555555556,3 7 1 2 5 10
94,475,0.8495833333333334,0.41503411531448364,0.0004928645095787943,0.0007675307570025325,0.941083818603214,4,4,0.4444444444444444,5 4 3 2 10
95,476,0.8492666666666666,0.0,0.0004217900859657675,0.0012831215281039476,0.8365974550032446,0,0,0.0,10
96,483,0.84705,-0.23844504356384277,0.00044794694570425363,0.00047595216892659664,0.9497496945059257,6,6,0.6666666666666666,2 4 6 1 8 5 10
97,492,0.8442000000000001,0.4599526524543762,0.0005529301415663213,0.0009545113425701857,0.9273535956702816,8,8,0.8888888888888888,1 2 3 5 4 8 7 9 10
98,500,0.8416666666666667,-0.32634273171424866,0.0005265666950435843,0.0007730318466201425,0.928898238380939,7,7,0.7777777777777778,4 1 2 9 5 3 6 10
99,505,0.8400833333333333,0.5064976811408997,0.0029713321942836045,0.0005094194784760475,0.9462671621340492,4,4,0.4444444444444444,8 4 5 7 10
100,514,0.8372333333333333,0.20569628477096558,0.0022413929303487143,0.0007213626522570848,0.9197463281762728,9,9,1.0,4 9 3 7 1 5 2 6 8
101,520,0.8353333333333334,0.06877346336841583,0.0015009294535654287,0.0004477868205867708,0.9420653475131773,5,5,0.5555555555555556,2 8 3 1 7 10
102,523,0.8343833333333334,0.02144601196050644,0.0019325262013201912,0.0017125189770013094,0.8264475468541722,2,2,0.2222222222222222,5 9 10
103,524,0.8340666666666667,0.0,0.0016056305030360818,0.001842327183112502,0.7705962758325262,0,0,0.0,10
104,531,0.83185,0.4947895407676697,0.0013934746052005462,0.0004323032917454839,0.9558812634627403,6,6,0.6666666666666666,4 9 3 8 7 5 10
105,535,0.8305833333333333,0.2799597978591919,0.0012942271714564413,0.0006016629049554467,0.9029372985099356,3,3,0.3333333333333333,9 1 5 10
106,540,0.829,-0.13079646229743958,0.0011331781279295683,0.0015311080496758223,0.8682169915353004,4,4,0.4444444444444444,6 9 1 8 10
107,549,0.82615,0.29213759303092957,0.0011733384647717078,0.0005846847780048847,0.9441111556981888,8,8,0.8888888888888888,2 1 3 4 9 5 7 6 10
108,551,0.8255166666666667,0.14925646781921387,0.0009595045703463256,0.0009057357674464583,0.8937286822552771,1,1,0.1111111111111111,3 10
109,553,0.8248833333333334,0.1921454668045044,0.000963815429713577,0.0012337591033428907,0.8995879518087426,1,1,0.1111111111111111,8 10
110,558,0.8233,-0.09247024357318878,0.001020658726338297,0.00031607679557055235,0.9516230524472192,4,4,0.4444444444444444,8 3 7 4 10
111,559,0.8229833333333334,0.0,0.0005955882370471954,0.002123134210705757,0.8024349885059169,0,0,0.0,10
112,565,0.8210833333333334,0.2789635956287384,0.0008633556329489996,0.000500681169796735,0.9263783984426652,5,5,0.5555555555555556,9 1 8 4 2 10
113,566,0.8207666666666666,0.0,0.0010093289893120527,0.004365483298897743,0.6879303724639002,0,0,0.0,10
114,575,0.8179166666666666,0.23343512415885925,0.0008252540978396104,0.000739959767088294,0.917189054394874,8,8,0.8888888888888888,2 5 9 1 4 7 6 3 10
115,584,0.8150666666666667,0.2717309594154358,0.0009783594804402026,0.0008133676601573825,0.9508402038378891,8,8,0.8888888888888888,2 5 4 6 1 3 9 8 10
116,593,0.8122166666666667,0.2916204631328583,0.0007798512298096386,0.0005862702964805067,0.9438635453528654,8,8,0.8888888888888888,9 5 6 4 3 8 7 1 10
117,600,0.81,0.33675485849380493,0.0007901236365017082,0.0007647672318853438,0.9067687381780956,6,6,0.6666666666666666,1 7 3 9 4 2 10
118,602,0.8093666666666667,0.053220368921756744,0.0010013736900873482,0.0011728492099791765,0.886545326875237,1,1,0.1111111111111111,3 10
119,609,0.80715,0.480796217918396,0.0008087340226796057,0.0009140555048361421,0.9338112282306488,6,6,0.6666666666666666,6 8 1 5 2 3 10
120,615,0.80525,-0.004393383860588074,0.0007764209876768291,0.0015180910704657435,0.8333213972846903,5,5,0.5555555555555556,3 1 4 7 6 10
121,619,0.8039833333333333,0.05022602528333664,0.0007447700190823525,0.002210739068686962,0.8844581412087227,3,3,0.3333333333333333,8 3 6 10
122,625,0.8020833333333334,0.08349339663982391,0.000653262177365832,0.0011642393656075,0.9147477678679966,5,5,0.5555555555555556,4 8 6 1 7 10
123,634,0.7992333333333334,0.48223426938056946,0.0007988521311846045,0.0006727274740114808,0.9482655972773907,8,8,0.8888888888888888,2 3 1 4 9 5 8 7 10
124,636,0.7986,0.05661555379629135,0.000776921195210889,0.0011651371605694294,0.8902995025342625,1,1,0.1111111111111111,2 10
125,640,0.7973333333333333,-0.07454042881727219,0.0008207836071960628,0.00198980700224638,0.8484664145817229,3,3,0.3333333333333333,9 2 1 10
126,642,0.7967,0.06953155249357224,0.0007424881623592228,0.0019702943973243237,0.8332325614253491,1,1,0.1111111111111111,2 10
127,650,0.7941666666666667,0.4808063805103302,0.0007062530858092941,0.0009578689932823181,0.9259656198703718,7,7,0.7777777777777778,4 8 6 5 1 3 2 10
128,653,0.7932166666666667,0.1933710128068924,0.0005927071712600688,0.0016581686213612556,0.821093880565888,2,2,0.2222222222222222,7 2 10
129,657,0.79195,0.1875106692314148,0.0007621547702001408,0.0008955616503953934,0.9349017556973785,3,3,0.3333333333333333,5 4 9 10
130,662,0.7903666666666667,0.3635143041610718,0.0007286501117050648,0.001018828246742487,0.9379668544787431,4,4,0.4444444444444444,2 5 7 1 10
131,670,0.7878333333333334,0.4322624206542969,0.0006691712987958454,0.0011870188172906637,0.9346336623505378,7,7,0.7777777777777778,2 1 4 5 9 6 8 10
132,676,0.7859333333333334,-0.16714496910572052,0.000669880464556627,0.0003169251431245357,0.9551113907881214,5,5,0.5555555555555556,5 7 4 3 2 10
133,679,0.7849833333333334,0.06447058916091919,0.0006806713645346463,0.0014153597876429558,0.8572487132302646,2,2,0.2222222222222222,3 1 10
134,683,0.7837166666666667,0.4561814069747925,0.0007782991233398207,0.000832157616969198,0.9117103623365818,3,3,0.3333333333333333,2 8 5 10
135,689,0.7818166666666667,0.49971213936805725,0.0006087051491097858,0.0006828501936979592,0.9414764568652608,5,5,0.5555555555555556,3 4 2 7 5 10
136,690,0.7815,0.0,0.0005502279382199049,0.002573377685621381,0.7079943261833531,0,0,0.0,10
137,692,0.7808666666666667,0.037729643285274506,0.0005796940822619945,0.002472531981766224,0.8058511097156902,1,1,0.1111111111111111,5 10
138,693,0.78055,0.0,0.00038392000715248287,0.002853183075785637,0.7414969990470676,0,0,0.0,10
139,702,0.7777000000000001,0.4461202025413513,0.0006059667988059422,0.0009005171596072614,0.9303423867037124,9,9,1.0,5 9 3 7 4 6 2 1 8
140,704,0.7770666666666667,0.03816835209727287,0.0007377323054242879,0.0024767499417066574,0.8071208646605135,1,1,0.1111111111111111,1 10
141,707,0.7761166666666667,0.2681978940963745,0.0005002355222435048,0.0006952576222829521,0.8906432849119166,2,2,0.2222222222222222,8 5 10
142,712,0.7745333333333333,0.21778175234794617,0.0006477238843217492,0.0011520797852426767,0.8816978619051887,4,4,0.4444444444444444,4 9 2 3 10
143,717,0.77295,-0.14827266335487366,0.0007196274469606579,0.0014392782468348742,0.8708492664888271,4,4,0.4444444444444444,1 9 5 8 10
144,723,0.77105,0.502161979675293,0.0006341821184226623,0.0008794399909675121,0.9288433676100515,5,5,0.5555555555555556,5 4 1 2 9 10
145,725,0.7704166666666666,0.30244180560112,0.0006779415707569569,0.0011814452009275556,0.8747136256215688,1,1,0.1111111111111111,7 10
146,732,0.7682,-0.12709659337997437,0.000637971841829962,0.0004566985589917749,0.922838354206397,6,6,0.6666666666666666,2 7 9 4 6 8 10
147,739,0.7659833333333333,0.1935887336730957,0.0006768270728311368,0.0010139630176126957,0.8963498768001334,6,6,0.6666666666666666,3 7 2 9 6 5 10
148,743,0.7647166666666667,0.03335683047771454,0.0006875658582430333,0.0010208653984591365,0.898846716034214,3,3,0.3333333333333333,2 1 9 10
149,749,0.7628166666666667,0.2886613607406616,0.000621491422255834,0.0010444343788549304,0.9055627154077843,5,5,0.5555555555555556,2 9 1 4 7 10
150,753,0.76155,0.2706207036972046,0.004436366914887913,0.0010846517980098724,0.8879596022235653,3,3,0.3333333333333333,4 3 8 10
151,760,0.7593333333333333,0.06959672272205353,0.003957054245152644,0.0005771552096121013,0.9555673371207558,6,6,0.6666666666666666,5 9 6 4 8 3 10
152,763,0.7583833333333333,0.08661472797393799,0.0025475466003020606,0.0014048877637833357,0.8470344154095536,2,2,0.2222222222222222,1 9 10
153,770,0.7561666666666667,0.36847153306007385,0.0028101378619404776,0.0006812708452343941,0.912999440742021,6,6,0.6666666666666666,2 1 7 9 5 3 10
154,775,0.7545833333333334,0.4748464822769165,0.0022456297185271977,0.00047673797234892845,0.9559243925527074,4,4,0.4444444444444444,4 3 1 8 10
155,777,0.75395,0.016321972012519836,0.0028602511156350374,0.0023845075629651546,0.8251365632190858,1,1,0.1111111111111111,8 10
156,786,0.7511,-0.2967532277107239,0.002191202352858252,0.0002061943378066644,0.9657234065899101,9,9,1.0,1 9 8 5 4 7 2 3 6
157,793,0.7488833333333333,0.25099438428878784,0.0019009952167315142,0.0010759711731225252,0.9048952066763686,6,6,0.6666666666666666,8 7 9 1 6 2 10
158,797,0.7476166666666667,0.11190970242023468,0.0017023808904923499,0.000620231730863452,0.913374956046075,3,3,0.3333333333333333,2 4 9 10
159,799,0.7469833333333333,0.06062532961368561,0.0017859944491647184,0.0011297360761091113,0.8922865877058644,1,1,0.1111111111111111,4 10
160,804,0.7454000000000001,-0.09596731513738632,0.0023689958034083247,0.0006080089951865375,0.9332803640775958,4,4,0.4444444444444444,6 4 1 9 10
161,806,0.7447666666666667,0.1298903524875641,0.0016204628627747297,0.0017935188952833414,0.8454277359722149,1,1,0.1111111111111111,1 10
162,815,0.7419166666666667,0.4856089949607849,0.0015994131228783065,0.0006586704403162003,0.9497722302619965,8,8,0.8888888888888888,2 1 8 6 3 5 9 4 10
163,822,0.7397,0.4621974527835846,0.001764107761638505,0.0005062887212261558,0.9456622100542615,6,6,0.6666666666666666,7 8 9 4 5 2 10
164,831,0.73685,-0.2715943455696106,0.001584431867943042,0.0009720096131786704,0.940607339923362,9,9,1.0,6 2 1 3 5 8 4 7 9
165,832,0.7365333333333334,0.0,0.001919079222716391,0.006094321608543396,0.700758538072415,0,0,0.0,10
166,838,0.7346333333333334,0.3136754035949707,0.001410035804534952,0.0009061706950888038,0.9158883813976816,5,5,0.5555555555555556,9 7 8 4 1 10
167,847,0.7317833333333333,-0.10071159899234772,0.0016312040000533063,0.0003566162195056677,0.956461872431526,9,9,1.0,5 4 8 1 6 9 3 7 2
168,852,0.7302,0.1385846585035324,0.0015113402390852571,0.0011740687768906355,0.914886436776195,4,4,0.4444444444444444,9 4 8 7 10
169,856,0.7289333333333334,-0.04300066828727722,0.0014516797382384539,0.0011079241521656513,0.9039509519491694,3,3,0.3333333333333333,5 3 6 10
170,858,0.7283000000000001,0.13609887659549713,0.0015206218813546002,0.002310676733031869,0.798747878233757,1,1,0.1111111111111111,9 10
171,861,0.72735,0.1665087640285492,0.001514470165905853,0.0006221606163308024,0.9129131087561566,2,2,0.2222222222222222,4 2 10
172,867,0.72545,-0.053913772106170654,0.0013557777274399996,0.001751162577420473,0.9055717367674451,5,5,0.5555555555555556,2 1 9 4 3 10
173,872,0.7238666666666667,-0.033425092697143555,0.0014323730138130486,0.001165091060101986,0.8820335566997528,4,4,0.4444444444444444,1 2 7 5 10
174,875,0.7229166666666667,0.20622622966766357,0.0014025009392450254,0.0006755099166184664,0.9240406209095763,2,2,0.2222222222222222,7 4 10
175,880,0.7213333333333334,0.15062746405601501,0.0012577541172504425,0.0007140300003811717,0.9365151064928874,4,4,0.4444444444444444,3 4 1 5 10
176,885,0.71975,0.011862650513648987,0.001299401605501771,0.0007726469775661826,0.9292651109317679,4,4,0.4444444444444444,2 1 4 8 10
177,889,0.7184833333333334,0.48538076877593994,0.001412386423908174,0.0006209888379089534,0.935736995442869,3,3,0.3333333333333333,4 8 7 10
178,896,0.7162666666666666,0.5099022388458252,0.0014323120371305517,0.00031364907044917345,0.9703016455122464,6,6,0.6666666666666666,2 8 4 9 3 5 10
179,904,0.7137333333333333,0.2878999710083008,0.0012668546769418754,0.0009086733334697783,0.9461871715269177,7,7,0.7777777777777778,6 2 1 7 5 4 8 10
180,906,0.7131000000000001,0.13752135634422302,0.0013469440746121109,0.0016957122134044766,0.8145457624405729,1,1,0.1111111111111111,2 10
181,913,0.7108833333333333,-0.28300848603248596,0.0010754689823703042,0.0015780255198478699,0.9175072371268669,6,6,0.6666666666666666,2 1 8 7 9 4 10
182,914,0.7105666666666667,0.0,0.000991234090179205,0.0017141567077487707,0.8677197799516242,0,0,0.0,10
183,919,0.7089833333333333,0.15223588049411774,0.0012243460398167372,0.0007164409034885466,0.9383660881081319,4,4,0.4444444444444444,3 9 8 4 10
184,920,0.7086666666666668,0.0,0.0009367655729874969,0.002573377685621381,0.7079943261833531,0,0,0.0,10
185,921,0.70835,0.0,0.0010611772304400802,0.004365483298897743,0.6879303724639002,0,0,0.0,10
186,924,0.7074,0.21493299305438995,0.0013096094286690156,0.0014266897924244404,0.8907285202803992,2,2,0.2222222222222222,3 4 10
187,933,0.70455,0.4461202621459961,0.0013313213453835084,0.0009005171596072614,0.9303423867037124,9,9,1.0,7 9 1 8 4 5 3 6 2
188,942,0.7017,0.412676066160202,0.0011564265134640867,0.0006523926858790219,0.9370563366892222,8,8,0.8888888888888888,2 4 8 7 9 3 1 6 10
189,951,0.69885,-0.23110510408878326,0.0012382517711052464,0.0003408566699363291,0.9391656106915968,8,8,0.8888888888888888,2 8 6 4 5 1 7 3 10
190,954,0.6979,0.03358927369117737,0.0010540095778803031,0.0012428585905581713,0.8841399655862314,2,2,0.2222222222222222,6 2 10
191,960,0.696,-0.053499117493629456,0.0010771607048809528,0.0008506369777023792,0.9351317808829364,5,5,0.5555555555555556,2 4 3 6 7 10
192,963,0.69505,0.20369747281074524,0.0011654415866360068,0.001535728806629777,0.8848779881096198,2,2,0.2222222222222222,3 5 10
193,966,0.6940999999999999,0.1709359884262085,0.0012223455899705489,0.0006595751037821174,0.9204625183634468,2,2,0.2222222222222222,2 1 10
194,971,0.6925166666666667,0.08505459129810333,0.0008843293879181146,0.0008707969100214541,0.899674013637972,4,4,0.4444444444444444,8 1 6 2 10
195,974,0.6915666666666667,0.18782925605773926,0.0009363379407053193,0.001094674109481275,0.8964623187122673,2,2,0.2222222222222222,5 7 10
196,982,0.6890333333333334,-0.017591267824172974,0.0009875537434709258,0.0007241020211949944,0.9358643875429662,7,7,0.7777777777777778,2 3 6 8 7 1 4 10
197,983,0.6887166666666666,0.0,0.0010728798806667328,0.004583664238452911,0.7657122535533609,0,0,0.0,10
198,988,0.6871333333333334,-0.12152092903852463,0.0009289926383644342,0.0011407379060983658,0.9058980796658893,4,4,0.4444444444444444,4 5 8 9 10
