method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions
random,2,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010316057596355677,0.9180648433361269,0.9106478194153741,0.9989683942403644,0.9180648433361269,0.4444444444444444,0.4444444444444444,0 2 5 6 7 8,H00 H10 H20 H03 H12 H21,2 5 6 7 8,H10 H20 H03 H12 H21,,,,
random,2,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008693786803632975,0.9303301555790033,0.919316523509124,0.9991306213196367,0.9303301555790033,0.4444444444444444,0.4444444444444444,0 4 5 6 7 8,H00 H11 H20 H03 H12 H21,4 5 6 7 8,H11 H20 H03 H12 H21,,,,
random,2,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009754847269505262,0.9267563275487897,0.9012916990414541,0.9990245152730495,0.9267563275487897,0.4444444444444444,0.4444444444444444,0 2 3 4 8 9,H00 H10 H02 H11 H21 H30,2 3 4 8 9,H10 H02 H11 H21 H30,,,,
random,3,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018962840549647808,0.7979334520528206,0.8128442239440916,0.9981037159450352,0.7979334520528206,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,3,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0020528228487819433,0.7880498554101314,0.8229090719867671,0.9979471771512181,0.7880498554101314,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,3,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0020528228487819433,0.7880498554101314,0.8229090719867671,0.9979471771512181,0.7880498554101314,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,3,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018812224734574556,0.7948704991184007,0.8143953236282162,0.9981187775265425,0.7948704991184007,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,3,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022486436646431684,0.7575165295550393,0.7696708828954569,0.9977513563353568,0.7575165295550393,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,3,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002338443649932742,0.7484240085905358,0.7727624173533375,0.9976615563500673,0.7484240085905358,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,3,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022486436646431684,0.7575165295550393,0.7696708828954569,0.9977513563353568,0.7575165295550393,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,3,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018812224734574556,0.7948704991184007,0.8143953236282162,0.9981187775265425,0.7948704991184007,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,3,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002338443649932742,0.7484240085905358,0.7727624173533375,0.9976615563500673,0.7484240085905358,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,3,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018200192134827375,0.8062764683939897,0.8268150894594188,0.9981799807865173,0.8062764683939897,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,3,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018812224734574556,0.7948704991184007,0.8143953236282162,0.9981187775265425,0.7948704991184007,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,3,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022486436646431684,0.7575165295550393,0.7696708828954569,0.9977513563353568,0.7575165295550393,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,3,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002338443649932742,0.7484240085905358,0.7727624173533375,0.9976615563500673,0.7484240085905358,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,3,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002181531395763159,0.7643318123601633,0.7714080109770447,0.9978184686042368,0.7643318123601633,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,3,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002181531395763159,0.7643318123601633,0.7714080109770447,0.9978184686042368,0.7643318123601633,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,3,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022486436646431684,0.7575165295550393,0.7696708828954569,0.9977513563353568,0.7575165295550393,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,3,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018069288926199079,0.798900714633581,0.8241144725859205,0.9981930711073801,0.798900714633581,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,3,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022486436646431684,0.7575165295550393,0.7696708828954569,0.9977513563353568,0.7575165295550393,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,3,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002338443649932742,0.7484240085905358,0.7727624173533375,0.9976615563500673,0.7484240085905358,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,3,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018962840549647808,0.7979334520528206,0.8128442239440916,0.9981037159450352,0.7979334520528206,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,3,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014277934096753597,0.8405630049804019,0.8590633377711746,0.9985722065903246,0.8405630049804019,0.6666666666666667,0.6666666666666667,0 1 6 7,H00 H01 H03 H12,1 6 7,H01 H03 H12,,,,
random,3,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013511356664821506,0.8475714315716775,0.8730689281942728,0.9986488643335178,0.8475714315716775,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
random,3,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012804637663066387,0.8554108728179608,0.8797165150775677,0.9987195362336934,0.8554108728179608,0.6666666666666667,0.6666666666666667,0 1 3 5,H00 H01 H02 H20,1 3 5,H01 H02 H20,,,,
random,3,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012334019411355257,0.8629461011265744,0.8908353147294639,0.9987665980588645,0.8629461011265744,0.6666666666666667,0.6666666666666667,0 5 6 7,H00 H20 H03 H12,5 6 7,H20 H03 H12,,,,
random,3,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015778722008690238,0.8181705777306335,0.8277612098051782,0.998422127799131,0.8181705777306335,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,
random,3,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012872569495812058,0.8537794710995185,0.8678623453213214,0.9987127430504188,0.8537794710995185,0.6666666666666667,0.6666666666666667,0 1 4 7,H00 H01 H11 H12,1 4 7,H01 H11 H12,,,,
random,3,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014236406423151493,0.8408682681398642,0.8594507989123019,0.9985763593576849,0.8408682681398642,0.6666666666666667,0.6666666666666667,0 1 2 7,H00 H01 H10 H12,1 2 7,H01 H10 H12,,,,
random,3,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012852742802351713,0.8579707827760121,0.8812553442823654,0.9987147257197648,0.8579707827760121,0.6666666666666667,0.6666666666666667,0 3 5 7,H00 H02 H20 H12,3 5 7,H02 H20 H12,,,,
random,3,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001262853154912591,0.8566442804320247,0.8845490686613655,0.9987371468450874,0.8566442804320247,0.6666666666666667,0.6666666666666667,0 3 5 6,H00 H02 H20 H03,3 5 6,H02 H20 H03,,,,
random,3,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014277934096753597,0.8405630049804019,0.8590633377711746,0.9985722065903246,0.8405630049804019,0.6666666666666667,0.6666666666666667,0 1 6 7,H00 H01 H03 H12,1 6 7,H01 H03 H12,,,,
random,3,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013213546480983496,0.8487238288811639,0.8739919725417833,0.9986786453519017,0.8487238288811639,0.6666666666666667,0.6666666666666667,0 2 3 4,H00 H10 H02 H11,2 3 4,H10 H02 H11,,,,
random,3,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001143688103184104,0.8710899705357416,0.8916213822148106,0.9988563118968159,0.8710899705357416,0.6666666666666667,0.6666666666666667,0 4 7 8,H00 H11 H12 H21,4 7 8,H11 H12 H21,,,,
random,3,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017972125206142664,0.8086482626823409,0.8290000717670898,0.9982027874793857,0.8086482626823409,0.6666666666666667,0.6666666666666667,0 2 7 9,H00 H10 H12 H30,2 7 9,H10 H12 H30,,,,
random,3,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013213546480983496,0.8487238288811639,0.8739919725417833,0.9986786453519017,0.8487238288811639,0.6666666666666667,0.6666666666666667,0 2 3 4,H00 H10 H02 H11,2 3 4,H10 H02 H11,,,,
random,3,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013712991494685411,0.8489021878428181,0.8694153631106344,0.9986287008505315,0.8489021878428181,0.6666666666666667,0.6666666666666667,0 2 5 7,H00 H10 H20 H12,2 5 7,H10 H20 H12,,,,
random,3,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001408519921824336,0.8373803813076898,0.851703283781314,0.9985914800781757,0.8373803813076898,0.6666666666666667,0.6666666666666667,0 1 2 4,H00 H01 H10 H11,1 2 4,H01 H10 H11,,,,
random,3,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013516166945919394,0.8497083839316998,0.8781868474177221,0.9986483833054081,0.8497083839316998,0.6666666666666667,0.6666666666666667,0 1 4 5,H00 H01 H11 H20,1 4 5,H01 H11 H20,,,,
random,3,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00159604218788445,0.8232512824662588,0.8520599752377889,0.9984039578121156,0.8232512824662588,0.6666666666666667,0.6666666666666667,0 2 3 9,H00 H10 H02 H30,2 3 9,H10 H02 H30,,,,
random,3,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015778722008690238,0.8181705777306335,0.8277612098051782,0.998422127799131,0.8181705777306335,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,
random,3,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013729368802160025,0.8467683889653963,0.8769252381068976,0.998627063119784,0.8467683889653963,0.6666666666666667,0.6666666666666667,0 1 3 8,H00 H01 H02 H21,1 3 8,H01 H02 H21,,,,
random,3,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010647017043083906,0.876627786530184,0.9020505339035247,0.9989352982956916,0.876627786530184,0.4444444444444444,0.4444444444444444,0 1 2 3 4 5,H00 H01 H10 H02 H11 H20,1 2 3 4 5,H01 H10 H02 H11 H20,,,,
random,3,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012008297489956021,0.8667544829664701,0.9016301874805515,0.9987991702510044,0.8667544829664701,0.4444444444444444,0.4444444444444444,0 1 3 7 8 9,H00 H01 H02 H12 H21 H30,1 3 7 8 9,H01 H02 H12 H21 H30,,,,
random,3,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011992084328085184,0.8647864688183408,0.8918785551384326,0.9988007915671915,0.8647864688183408,0.4444444444444444,0.4444444444444444,0 1 2 5 7 9,H00 H01 H10 H20 H12 H30,1 2 5 7 9,H01 H10 H20 H12 H30,,,,
random,3,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010595701169222593,0.8796561017331271,0.9042367238862886,0.9989404298830777,0.8796561017331271,0.4444444444444444,0.4444444444444444,0 3 4 7 8 9,H00 H02 H11 H12 H21 H30,3 4 7 8 9,H02 H11 H12 H21 H30,,,,
random,3,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010529551655054092,0.8798106596334511,0.904196312339804,0.9989470448344946,0.8798106596334511,0.4444444444444444,0.4444444444444444,0 2 4 5 7 8,H00 H10 H11 H20 H12 H21,2 4 5 7 8,H10 H11 H20 H12 H21,,,,
random,3,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014200597070157528,0.8399024483494186,0.8571044631434356,0.9985799402929842,0.8399024483494186,0.4444444444444444,0.4444444444444444,0 1 2 6 7 9,H00 H01 H10 H03 H12 H30,1 2 6 7 9,H01 H10 H03 H12 H30,,,,
random,3,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012080322485417128,0.8597678562513288,0.8820512871731445,0.9987919677514583,0.8597678562513288,0.4444444444444444,0.4444444444444444,0 2 3 4 6 7,H00 H10 H02 H11 H03 H12,2 3 4 6 7,H10 H02 H11 H03 H12,,,,
random,3,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013710286002606153,0.8522645516783955,0.8680476410678195,0.9986289713997394,0.8522645516783955,0.4444444444444444,0.4444444444444444,0 1 4 6 8 9,H00 H01 H11 H03 H21 H30,1 4 6 8 9,H01 H11 H03 H21 H30,,,,
random,3,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011789512354880571,0.8686123646875482,0.8997194523364672,0.9988210487645119,0.8686123646875482,0.4444444444444444,0.4444444444444444,0 1 2 5 7 8,H00 H01 H10 H20 H12 H21,1 2 5 7 8,H01 H10 H20 H12 H21,,,,
random,3,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012238428462296724,0.8580589935307554,0.8768361209547616,0.9987761571537703,0.8580589935307554,0.4444444444444444,0.4444444444444444,0 1 2 3 4 7,H00 H01 H10 H02 H11 H12,1 2 3 4 7,H01 H10 H02 H11 H12,,,,
random,3,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010706359753385186,0.8768485618420787,0.8994419858097773,0.9989293640246615,0.8768485618420787,0.4444444444444444,0.4444444444444444,0 1 2 4 5 7,H00 H01 H10 H11 H20 H12,1 2 4 5 7,H01 H10 H11 H20 H12,,,,
random,3,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012098948936909437,0.8637119766134286,0.8944411814791268,0.9987901051063091,0.8637119766134286,0.4444444444444444,0.4444444444444444,0 2 3 6 8 9,H00 H10 H02 H03 H21 H30,2 3 6 8 9,H10 H02 H03 H21 H30,,,,
random,3,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010374707635492086,0.881294280538661,0.9099660112889937,0.9989625292364508,0.881294280538661,0.4444444444444444,0.4444444444444444,0 3 4 5 6 8,H00 H02 H11 H20 H03 H21,3 4 5 6 8,H02 H11 H20 H03 H21,,,,
random,3,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.00113786687143147,0.8721402387414903,0.9055310265288755,0.9988621331285685,0.8721402387414903,0.4444444444444444,0.4444444444444444,0 2 3 5 7 8,H00 H10 H02 H20 H12 H21,2 3 5 7 8,H10 H02 H20 H12 H21,,,,
random,3,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011864760890603065,0.8635893349361902,0.8896450941152197,0.9988135239109397,0.8635893349361902,0.4444444444444444,0.4444444444444444,0 1 2 4 5 6,H00 H01 H10 H11 H20 H03,1 2 4 5 6,H01 H10 H11 H20 H03,,,,
random,3,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010495156748220325,0.8798533300830408,0.906858531551478,0.998950484325178,0.8798533300830408,0.4444444444444444,0.4444444444444444,0 1 3 4 8 9,H00 H01 H02 H11 H21 H30,1 3 4 8 9,H01 H02 H11 H21 H30,,,,
random,3,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013347623171284795,0.8495194673378742,0.873873088454334,0.9986652376828715,0.8495194673378742,0.4444444444444444,0.4444444444444444,0 1 2 5 8 9,H00 H01 H10 H20 H21 H30,1 2 5 8 9,H01 H10 H20 H21 H30,,,,
random,3,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012790174223482609,0.8588476587932968,0.8914332300190604,0.9987209825776517,0.8588476587932968,0.4444444444444444,0.4444444444444444,0 2 6 7 8 9,H00 H10 H03 H12 H21 H30,2 6 7 8 9,H10 H03 H12 H21 H30,,,,
random,3,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011864760890603065,0.8635893349361902,0.8896450941152197,0.9988135239109397,0.8635893349361902,0.4444444444444444,0.4444444444444444,0 1 2 4 5 6,H00 H01 H10 H11 H20 H03,1 2 4 5 6,H01 H10 H11 H20 H03,,,,
random,3,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001164712361060083,0.868460416598921,0.8962680615726041,0.9988352876389399,0.868460416598921,0.4444444444444444,0.4444444444444444,0 3 5 6 7 9,H00 H02 H20 H03 H12 H30,3 5 6 7 9,H02 H20 H03 H12 H30,,,,
random,4,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018011964857578278,0.8735911176671738,0.857622743751761,0.9981988035142422,0.8735911176671738,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,4,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019519119523465633,0.8756509660881602,0.8119981859102858,0.9980480880476534,0.8756509660881602,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,4,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019725807942450047,0.86717472835383,0.8506240965737433,0.998027419205755,0.86717472835383,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,4,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017359612975269556,0.8911569506709556,0.860520270310034,0.998264038702473,0.8911569506709556,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,4,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019725807942450047,0.86717472835383,0.8506240965737433,0.998027419205755,0.86717472835383,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,4,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019536111503839493,0.8687228380617166,0.8002531359385622,0.998046388849616,0.8687228380617166,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,4,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019519119523465633,0.8756509660881602,0.8119981859102858,0.9980480880476534,0.8756509660881602,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,4,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018011964857578278,0.8735911176671738,0.857622743751761,0.9981988035142422,0.8735911176671738,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,4,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019536111503839493,0.8687228380617166,0.8002531359385622,0.998046388849616,0.8687228380617166,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,4,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0023183049634099007,0.8452398459738237,0.7867771887949354,0.9976816950365901,0.8452398459738237,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,4,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019519119523465633,0.8756509660881602,0.8119981859102858,0.9980480880476534,0.8756509660881602,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,4,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017359612975269556,0.8911569506709556,0.860520270310034,0.998264038702473,0.8911569506709556,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,4,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019519119523465633,0.8756509660881602,0.8119981859102858,0.9980480880476534,0.8756509660881602,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,4,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019725807942450047,0.86717472835383,0.8506240965737433,0.998027419205755,0.86717472835383,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,4,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017359612975269556,0.8911569506709556,0.860520270310034,0.998264038702473,0.8911569506709556,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,4,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019519119523465633,0.8756509660881602,0.8119981859102858,0.9980480880476534,0.8756509660881602,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,4,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019519119523465633,0.8756509660881602,0.8119981859102858,0.9980480880476534,0.8756509660881602,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,4,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019536111503839493,0.8687228380617166,0.8002531359385622,0.998046388849616,0.8687228380617166,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,4,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017359612975269556,0.8911569506709556,0.860520270310034,0.998264038702473,0.8911569506709556,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,4,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0019536111503839493,0.8687228380617166,0.8002531359385622,0.998046388849616,0.8687228380617166,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,4,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011806194670498371,0.9165561559757353,0.8565832036075139,0.9988193805329502,0.9165561559757353,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,
random,4,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010139916557818651,0.9285826355874468,0.9158284130822125,0.9989860083442181,0.9285826355874468,0.6666666666666667,0.6666666666666667,0 4 5 8,H00 H11 H20 H21,4 5 8,H11 H20 H21,,,,
random,4,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008852664614096284,0.939183765754334,0.907555219863479,0.9991147335385904,0.939183765754334,0.6666666666666667,0.6666666666666667,0 1 3 4,H00 H01 H02 H11,1 3 4,H01 H02 H11,,,,
random,4,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011006140848621726,0.9228726466774374,0.8847772488845574,0.9988993859151378,0.9228726466774374,0.6666666666666667,0.6666666666666667,0 1 4 9,H00 H01 H11 H30,1 4 9,H01 H11 H30,,,,
random,4,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014422893291339278,0.8953661632842598,0.8730147457787931,0.9985577106708661,0.8953661632842598,0.6666666666666667,0.6666666666666667,0 2 3 7,H00 H10 H02 H12,2 3 7,H10 H02 H12,,,,
random,4,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010523386299610138,0.9234958795496173,0.91209070468042,0.998947661370039,0.9234958795496173,0.6666666666666667,0.6666666666666667,0 6 7 8,H00 H03 H12 H21,6 7 8,H03 H12 H21,,,,
random,4,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008191795786842704,0.938321114330598,0.9232339679048358,0.9991808204213157,0.938321114330598,0.6666666666666667,0.6666666666666667,0 2 3 8,H00 H10 H02 H21,2 3 8,H10 H02 H21,,,,
random,4,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008042525150813162,0.9387647835593161,0.9249651014552427,0.9991957474849187,0.9387647835593161,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,
random,4,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010511892614886165,0.9234035594674551,0.887584759020245,0.9989488107385114,0.9234035594674551,0.6666666666666667,0.6666666666666667,0 1 3 9,H00 H01 H02 H30,1 3 9,H01 H02 H30,,,,
random,4,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001870983513072133,0.8792553139268006,0.84257999851655,0.9981290164869279,0.8792553139268006,0.6666666666666667,0.6666666666666667,0 1 6 8,H00 H01 H03 H21,1 6 8,H01 H03 H21,,,,
random,4,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009835944510996342,0.9311538528779457,0.9171036365950751,0.9990164055489004,0.9311538528779457,0.6666666666666667,0.6666666666666667,0 1 4 5,H00 H01 H11 H20,1 4 5,H01 H11 H20,,,,
random,4,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010105445981025696,0.9294466211523652,0.9087386133643638,0.9989894554018974,0.9294466211523652,0.6666666666666667,0.6666666666666667,0 1 7 8,H00 H01 H12 H21,1 7 8,H01 H12 H21,,,,
random,4,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010852499399334192,0.9204462498125224,0.8847908411605049,0.9989147500600666,0.9204462498125224,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21,,,,
random,4,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010733057279139757,0.9205079795028593,0.9011018030610143,0.998926694272086,0.9205079795028593,0.6666666666666667,0.6666666666666667,0 5 7 9,H00 H20 H12 H30,5 7 9,H20 H12 H30,,,,
random,4,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010001815389841795,0.929225245931415,0.9089044407690642,0.9989998184610158,0.929225245931415,0.6666666666666667,0.6666666666666667,0 2 7 8,H00 H10 H12 H21,2 7 8,H10 H12 H21,,,,
random,4,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012673578457906842,0.9203112806314238,0.887952861692685,0.9987326421542093,0.9203112806314238,0.6666666666666667,0.6666666666666667,0 2 4 7,H00 H10 H11 H12,2 4 7,H10 H11 H12,,,,
