episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
543,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2871,0.0908500000000001,0.47320762276649475,0.0004392960254335776,0.0003114344144705683,0.9635604385920001,5,5,6,0.0,4 6 3 9 5 10
544,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2874,0.08990000000000009,0.13501638174057007,0.00045347607616956037,0.0002499421825632453,0.9653635579255475,2,2,3,0.0,7 8 10
545,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2881,0.08768333333333334,0.6304149031639099,0.00044307247818713743,9.918210707837716e-05,0.9882368701781444,6,6,7,0.0,4 3 1 5 8 9 10
546,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2890,0.08483333333333332,0.5702491402626038,0.000459042756119743,0.000315402343403548,0.9733634872470542,8,8,9,0.0,8 5 1 3 9 6 7 4 10
547,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2898,0.08230000000000004,0.4442738890647888,0.00042072995711350814,0.00023596904065925628,0.9717066723512271,7,7,8,0.0,2 8 4 3 1 7 5 10
548,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2902,0.08103333333333329,0.21958820521831512,0.0004326471535023302,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,5 3 4 10
549,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2907,0.07945000000000002,0.48352986574172974,0.0004777275782544166,0.00032918446231633425,0.9623376832528574,4,4,5,0.0,4 3 1 5 10
550,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2911,0.07818333333333338,0.1531338095664978,0.0003889163563144393,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,5 4 3 10
551,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2917,0.07628333333333337,0.5863602161407471,0.00040859436558093876,0.0002704393118619919,0.9709738736239114,5,5,6,0.0,4 5 7 8 6 10
552,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2921,0.07501666666666673,0.09035410732030869,0.0004533863320830278,0.00044414494186639786,0.956411190366419,3,3,4,0.0,7 8 1 10
553,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2928,0.07280000000000009,0.5147643089294434,0.00044464462137381943,0.00045315088937059045,0.9597051389223047,6,6,7,0.0,4 6 3 5 9 8 10
554,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2932,0.07153333333333334,0.08836174011230469,0.00047408878890564665,0.00046067460789345205,0.9484016736448875,3,3,4,0.0,5 3 1 10
555,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2938,0.06963333333333344,0.6021664142608643,0.0004352215425266574,0.0002425963175483048,0.9736701371978778,5,5,6,0.0,4 5 7 8 3 10
556,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2942,0.06836666666666669,0.3204091489315033,0.0004170958272879943,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 3 4 10
557,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2948,0.06646666666666667,0.5345514416694641,0.000460818424471654,0.00015718190115876496,0.9843431397049945,5,5,6,0.0,5 3 2 4 7 10
558,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2951,0.06551666666666667,0.12761379778385162,0.0004538880505909522,0.0004525833355728537,0.9557060683755189,2,2,3,0.0,7 8 10
559,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2955,0.06425000000000003,0.23966123163700104,0.00035999948158860207,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,5 3 4 10
560,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2958,0.06330000000000002,0.11623639613389969,0.00040374168505271274,0.0007528568967245519,0.9372687321709963,2,2,3,0.0,7 8 10
561,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2962,0.062033333333333385,0.3204091489315033,0.00041414352017454803,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 4 3 10
562,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2966,0.060766666666666636,0.347992479801178,0.00030652421264676377,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 4 3 10
563,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2970,0.0595,0.347992479801178,0.0004297561972634867,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,4 3 5 10
564,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2975,0.05791666666666673,0.21774516999721527,0.00034602018422447145,0.0003535929718054831,0.9768784179946897,4,4,5,0.0,5 8 3 4 10
565,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2979,0.05665000000000009,0.3479924499988556,0.00034346411848673597,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 3 4 10
566,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2982,0.05570000000000008,0.1261565089225769,0.00033220951445400715,0.0006201721262186766,0.943075039298866,2,2,3,0.0,7 8 10
567,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2991,0.052850000000000064,0.6135207414627075,0.0003864122101933592,9.337648225482553e-05,0.9886751831038528,8,8,9,0.0,4 3 1 8 9 2 7 5 10
568,0,sigma_1p0__kernel_9__order_3,1.0,9,3,2995,0.051583333333333425,0.31834474205970764,0.0004392810515128076,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,5 4 3 10
569,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3001,0.050000000000000044,0.46982258558273315,0.00044277791554729146,0.00044630549382418394,0.9560703923848239,5,5,6,0.0,5 2 3 4 8 10
570,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3004,0.050000000000000044,0.13501638174057007,0.0006820716080255806,0.0002499421825632453,0.9653635579255475,2,2,3,0.0,7 8 10
571,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3013,0.050000000000000044,0.5703436732292175,0.000591411578675939,0.00031456013675779104,0.9732585214831457,8,8,9,0.0,4 1 8 9 2 7 3 5 10
572,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3017,0.050000000000000044,0.2195882350206375,0.0005860682867933065,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,4 3 5 10
573,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3020,0.050000000000000044,0.11735673248767853,0.00046079727083755034,0.0006530879763886333,0.9352612300342952,2,2,3,0.0,5 3 10
574,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3026,0.050000000000000044,0.46730855107307434,0.00047778317821212113,0.0003261989331804216,0.9622534799802601,5,5,6,0.0,2 5 3 1 4 10
575,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3031,0.050000000000000044,0.48354363441467285,0.0004212697211187333,0.00032804207876324654,0.9622324245509013,4,4,5,0.0,2 5 3 4 10
576,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3034,0.050000000000000044,0.21743452548980713,0.00041180972281532985,0.0009236828191205859,0.9496933695075062,2,2,3,0.0,8 7 10
577,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3038,0.050000000000000044,0.34028738737106323,0.0005291255147312768,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 3 5 10
578,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3042,0.050000000000000044,0.32932618260383606,0.000467535101051908,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,4 3 5 10
579,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3045,0.050000000000000044,0.11972475796937943,0.0003818029169148455,0.0006658041384071112,0.932175675254231,2,2,3,0.0,7 8 10
580,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3053,0.050000000000000044,0.5145836472511292,0.00038125890569062904,0.0003725180868059397,0.95373002300648,7,7,8,0.0,4 3 1 8 9 6 5 10
581,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3057,0.050000000000000044,0.553308367729187,0.00045617609430337325,0.00022969531710259616,0.9836593969292079,3,3,4,0.0,5 3 4 10
582,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3062,0.050000000000000044,0.47795525193214417,0.00042424145503900946,0.0002650593232829124,0.968571965036721,4,4,5,0.0,4 3 1 5 10
583,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3065,0.050000000000000044,0.1261565089225769,0.0004177877660064648,0.0006201721262186766,0.943075039298866,2,2,3,0.0,7 8 10
584,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3072,0.050000000000000044,0.6049323081970215,0.0004134776453221483,0.0002919732069130987,0.9666283601246038,6,6,7,0.0,4 3 1 6 5 9 10
585,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3076,0.050000000000000044,0.3090183734893799,0.00040129917033482343,0.0006882387679070234,0.9495375515022686,3,3,4,0.0,4 3 5 10
586,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3080,0.050000000000000044,0.31834477186203003,0.000364272556907963,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,3 4 5 10
587,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3082,0.050000000000000044,0.3107239305973053,0.00039222027407959104,0.0008101090788841248,0.9101764244092773,1,1,2,0.0,8 10
588,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3086,0.050000000000000044,0.34786003828048706,0.000380341662093997,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,3 4 5 10
589,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3090,0.050000000000000044,0.23600348830223083,0.00035687633499037474,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,4 3 5 10
590,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3094,0.050000000000000044,0.3204091787338257,0.0004237628818373196,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,4 3 5 10
591,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3099,0.050000000000000044,0.551565945148468,0.00047178539098240434,0.00015783785784151405,0.9845484780251768,4,4,5,0.0,4 3 8 5 10
592,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3103,0.050000000000000044,0.34028738737106323,0.0003312933404231444,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 3 5 10
593,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3106,0.050000000000000044,0.12761379778385162,0.00033209782365399104,0.0004525833355728537,0.9557060683755189,2,2,3,0.0,7 8 10
594,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3115,0.050000000000000044,0.5753121376037598,0.0003643494387183131,0.0003818803234025836,0.9699320641128119,9,9,10,0.0,1 8 7 5 6 9 2 4 3
595,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3120,0.050000000000000044,0.48352986574172974,0.0004295112914405763,0.00032918446231633425,0.9623376832528574,4,4,5,0.0,4 3 1 5 10
596,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3124,0.050000000000000044,0.13670212030410767,0.0004334221448516473,0.00032465849653817713,0.9719191216614527,3,3,4,0.0,4 3 5 10
597,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3130,0.050000000000000044,0.4748876392841339,0.0003737761580850929,0.0003080025198869407,0.9640082328732034,5,5,6,0.0,4 3 8 9 5 10
598,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3134,0.050000000000000044,0.2448197901248932,0.0004658926773117855,0.0002559213316999376,0.9799899954114034,3,3,4,0.0,4 3 5 10
599,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3142,0.050000000000000044,0.4813935458660126,0.0003568677020666655,0.00012147677625762299,0.979614845708491,7,7,8,0.0,4 3 8 7 9 1 5 10
600,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3146,0.050000000000000044,0.1531338095664978,0.00036010442272527143,0.00010492635192349553,0.9911175728304916,3,3,4,0.0,4 3 5 10
601,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3150,0.050000000000000044,0.34028738737106323,0.0003516018114169128,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 3 5 10
602,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3154,0.050000000000000044,0.10752756148576736,0.0003674647232401185,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,4 3 5 10
603,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3158,0.050000000000000044,0.23600348830223083,0.00036803068360313773,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,4 3 5 10
604,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3162,0.050000000000000044,0.34028738737106323,0.0004204162978567183,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 3 5 10
605,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3166,0.050000000000000044,0.31834477186203003,0.0003964502684539184,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,4 3 5 10
606,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3174,0.050000000000000044,0.5108432173728943,0.0003740679057955276,0.0004372203256934881,0.9607721325120802,7,7,8,0.0,4 3 8 9 7 1 5 10
607,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3183,0.050000000000000044,0.5753121376037598,0.00031223263876098726,0.0003818803234025836,0.9699320641128119,9,9,10,0.0,4 3 9 7 8 1 2 5 6
608,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3187,0.050000000000000044,0.21958820521831512,0.00038944778498262167,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,5 3 4 10
609,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3191,0.050000000000000044,0.23600348830223083,0.0003255711781093851,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,4 3 5 10
610,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3196,0.050000000000000044,0.30250170826911926,0.00034635086194612086,0.0002612602838780731,0.9784177513029005,4,4,5,0.0,1 3 5 4 10
611,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3205,0.050000000000000044,0.5814141631126404,0.00037187536428165104,0.0003964665811508894,0.968597156450808,8,8,9,0.0,4 3 8 9 1 7 2 5 10
612,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3209,0.050000000000000044,0.1255408525466919,0.0003345009172335267,0.00027102656895294785,0.9678698781873326,3,3,4,0.0,4 3 5 10
613,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3213,0.050000000000000044,0.23753860592842102,0.00033064987655961886,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,4 3 5 10
614,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3217,0.050000000000000044,0.3642510175704956,0.00031339212000602856,0.00011739555338863283,0.9893193590265392,3,3,4,0.0,4 3 5 10
615,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3222,0.050000000000000044,0.5399069786071777,0.0003131115750875324,0.00022039329633116722,0.984080840500158,4,4,5,0.0,8 5 3 4 10
616,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3225,0.050000000000000044,0.13798736035823822,0.0004157181053111951,0.0002930755144916475,0.9752538954743875,2,2,3,0.0,7 8 10
617,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3229,0.050000000000000044,0.347992479801178,0.00034366921317996457,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,4 3 5 10
618,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3233,0.050000000000000044,0.13217374682426453,0.00041044646786758676,0.00021304468100424856,0.973214700410539,3,3,4,0.0,4 3 5 10
619,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3239,0.050000000000000044,0.4716077446937561,0.0003999190569932883,0.0003188547270838171,0.9635398999547562,5,5,6,0.0,4 3 8 6 5 10
620,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3245,0.050000000000000044,0.507415771484375,0.0003398774570086971,0.0001308673236053437,0.9782636589088282,5,5,6,0.0,4 3 8 6 5 10
621,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3248,0.050000000000000044,0.13798736035823822,0.00035873961557323736,0.0002930755144916475,0.9752538954743875,2,2,3,0.0,7 8 10
622,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3255,0.050000000000000044,0.5639694929122925,0.0005133687102768038,0.0003793617070186883,0.9689992090397017,6,6,7,0.0,8 5 3 9 6 4 10
623,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3264,0.050000000000000044,0.49191033840179443,0.0005136950090268834,0.00014279427705332637,0.9857145551587682,8,8,9,0.0,4 3 8 9 1 2 7 5 10
624,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3269,0.050000000000000044,0.48227256536483765,0.0005222515785135329,0.0002584718749858439,0.969548280453852,4,4,5,0.0,4 3 6 5 10
625,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3273,0.050000000000000044,0.21184280514717102,0.0004549830700852908,0.0003914186963811517,0.962852881049713,3,3,4,0.0,5 3 4 10
626,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3277,0.050000000000000044,0.21544486284255981,0.0005875037895748392,0.0007272568764165044,0.9660728749388322,3,3,4,0.0,4 8 7 10
627,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3281,0.050000000000000044,0.23753860592842102,0.0004190748877590522,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,4 3 5 10
628,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3285,0.050000000000000044,0.34786003828048706,0.0005047473314334638,0.0003074454143643379,0.9758183664501635,3,3,4,0.0,5 3 4 10
629,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3289,0.050000000000000044,0.24299967288970947,0.0004190645049675368,0.00029329670360311866,0.978404005805604,3,3,4,0.0,5 3 4 10
630,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3293,0.050000000000000044,0.3402874171733856,0.0005386803095461801,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,5 3 4 10
631,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3297,0.050000000000000044,0.24888204038143158,0.00041632716602180153,0.0003634778840932995,0.975528885525132,3,3,4,0.0,4 3 5 10
632,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3304,0.050000000000000044,0.585246205329895,0.0004441652230785361,0.000333616160787642,0.9723938702651068,6,6,7,0.0,4 3 8 9 6 5 10
633,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3310,0.050000000000000044,0.5363670587539673,0.0004115210661742215,0.0001544677361380309,0.9847693988315841,5,5,6,0.0,4 3 8 6 5 10
634,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3314,0.050000000000000044,0.21184279024600983,0.0004209238031762652,0.0003914186963811517,0.962852881049713,3,3,4,0.0,4 3 5 10
635,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3319,0.050000000000000044,0.5318633913993835,0.0004336902347858995,0.00022958336921874434,0.976975661324831,4,4,5,0.0,8 5 3 4 10
636,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3322,0.050000000000000044,0.2742835283279419,0.00038377112165714305,0.0009254920878447592,0.9075336896512086,2,2,3,0.0,5 6 10
637,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3325,0.050000000000000044,0.13854455947875977,0.0004728371180438747,0.0003549546527210623,0.9567700723688894,2,2,3,0.0,3 5 10
638,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3334,0.050000000000000044,0.6135207414627075,0.0004305149034027838,9.337648225482553e-05,0.9886751831038528,8,8,9,0.0,4 3 8 9 1 7 2 5 10
639,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3338,0.050000000000000044,0.13217374682426453,0.0004313575482228771,0.00021304468100424856,0.973214700410539,3,3,4,0.0,3 5 4 10
640,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3341,0.050000000000000044,0.12096073478460312,0.00035618615220300853,0.00029522168915718794,0.9605980568812378,2,2,3,0.0,2 8 10
641,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3350,0.050000000000000044,0.5508934855461121,0.000403818868411084,0.0003555294533725828,0.9700973671944048,8,8,9,0.0,2 8 1 7 3 4 9 5 10
642,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3354,0.050000000000000044,0.32932621240615845,0.0004581138491630554,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,4 5 3 10
643,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3360,0.050000000000000044,0.536291778087616,0.0003993283268452312,0.00015409750631079078,0.9847009315218568,5,5,6,0.0,2 5 3 4 6 10
644,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3364,0.050000000000000044,0.31834477186203003,0.00035821549681713805,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,4 3 5 10
645,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3368,0.050000000000000044,0.24299965798854828,0.00043918561277678236,0.00029329670360311866,0.978404005805604,3,3,4,0.0,4 3 5 10
646,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3372,0.050000000000000044,0.10752756148576736,0.0003773799107875675,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,3 5 4 10
647,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3376,0.050000000000000044,0.13670212030410767,0.000336756173055619,0.00032465849653817713,0.9719191216614527,3,3,4,0.0,3 5 4 10
648,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3384,0.050000000000000044,0.5112364292144775,0.0004321037049521692,0.00037867744686082006,0.9530325454530194,7,7,8,0.0,4 3 8 7 1 9 5 10
649,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3392,0.050000000000000044,0.6216483116149902,0.0003557268028089311,9.724182746140286e-05,0.9885860349491292,7,7,8,0.0,4 3 8 9 7 6 5 10
650,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3396,0.050000000000000044,0.21480634808540344,0.0003738232044270262,0.0004118040669709444,0.97030473809676,3,3,4,0.0,1 4 7 10
651,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3403,0.050000000000000044,0.5054156184196472,0.00045478640822693706,0.00021239639318082482,0.9783978105548162,6,6,7,0.0,9 4 3 1 6 5 10
652,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3409,0.050000000000000044,0.5216867923736572,0.0004369288411301871,0.0002632995892781764,0.9806207016943185,5,5,6,0.0,3 4 8 6 5 10
653,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3413,0.050000000000000044,0.34028738737106323,0.0003557771779014729,0.00017932752962224185,0.9802599173840955,3,3,4,0.0,4 3 5 10
654,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3422,0.050000000000000044,0.6135208010673523,0.0003684647316630516,9.337648225482553e-05,0.9886751831038528,8,8,9,0.0,9 2 1 7 8 4 3 5 10
655,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3423,0.050000000000000044,0.0,0.0003586119564715773,0.0015030436916276813,0.8656178130862369,0,0,1,0.0,10
656,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3427,0.050000000000000044,0.23966123163700104,0.0003795387892751023,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,4 3 5 10
657,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3433,0.050000000000000044,0.4678724706172943,0.00033810504828579724,0.00045653016422875226,0.9557951723317328,5,5,6,0.0,3 4 8 6 5 10
658,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3439,0.050000000000000044,0.5084952116012573,0.00036139608710072935,0.00012911942030768842,0.9784041082533022,5,5,6,0.0,4 3 1 6 5 10
659,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3443,0.050000000000000044,0.23600348830223083,0.00037832280941074714,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,4 3 5 10
660,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3448,0.050000000000000044,0.5368963479995728,0.00032182279392145574,0.0002707855310291052,0.9805355424440148,4,4,5,0.0,6 5 3 4 10
661,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3453,0.050000000000000044,0.20996816456317902,0.00038039716891944406,0.0002915810910053551,0.9785065628083226,4,4,5,0.0,4 3 1 5 10
662,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3457,0.050000000000000044,0.13670212030410767,0.0004069660571985878,0.00032465849653817713,0.9719191216614527,3,3,4,0.0,4 3 5 10
663,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3464,0.050000000000000044,0.4950000047683716,0.00035629774252551476,0.00012498360592871904,0.9789800438742008,6,6,7,0.0,4 3 8 6 9 5 10
664,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3473,0.050000000000000044,0.6128888130187988,0.00036311997488761943,9.458926797378808e-05,0.9887565318738663,8,8,9,0.0,4 3 8 7 9 2 6 5 10
665,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3477,0.050000000000000044,0.499929279088974,0.0003952602928620763,0.00033009552862495184,0.9623021453477256,3,3,4,0.0,5 4 3 10
666,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3481,0.050000000000000044,0.347992479801178,0.00037552138383034617,0.0002048807218670845,0.9843359494074629,3,3,4,0.0,5 4 3 10
667,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3485,0.050000000000000044,0.32932621240615845,0.0004001224006060511,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,5 4 3 10
668,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3494,0.050000000000000044,0.5651309490203857,0.00039714104948668845,0.00022863993945065886,0.9747017590986846,9,9,10,0.0,9 2 1 7 3 8 4 5 6
669,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3498,0.050000000000000044,0.23600348830223083,0.000339488971803803,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,4 3 5 10
670,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3506,0.050000000000000044,0.5625012516975403,0.00050239281335962,0.00035715807462111115,0.9706602363750853,7,7,8,0.0,1 7 5 4 8 6 3 10
671,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3510,0.050000000000000044,0.23600350320339203,0.0004846257288591005,0.00016633210179861635,0.9804948296721285,3,3,4,0.0,5 4 3 10
672,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3514,0.050000000000000044,0.10752756148576736,0.0008101437124423683,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,3 5 4 10
673,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3521,0.050000000000000044,0.6244228482246399,0.0005238427298276552,0.00010556826600804925,0.9877075980130614,6,6,7,0.0,6 3 5 2 4 1 10
674,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3525,0.050000000000000044,0.23753862082958221,0.0004819979803869501,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,5 4 3 10
675,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3534,0.050000000000000044,0.5065754652023315,0.0005075145486949219,0.0004237800312694162,0.9622226407957417,8,8,9,0.0,6 3 5 7 4 2 9 8 10
676,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3538,0.050000000000000044,0.32932621240615845,0.0006456983828684315,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,5 3 4 10
677,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3542,0.050000000000000044,0.23966123163700104,0.0004950160291627981,0.0002310934942215681,0.9801104172054284,3,3,4,0.0,5 4 3 10
678,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3548,0.050000000000000044,0.5188348889350891,0.0004729435410505782,0.00021900690626353025,0.9775966608921214,5,5,6,0.0,4 1 7 3 5 10
679,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3552,0.050000000000000044,0.23753862082958221,0.0004716041585197672,0.00017175794346258044,0.9811322692954441,3,3,4,0.0,5 3 4 10
680,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3556,0.050000000000000044,0.32932621240615845,0.0005832521710544825,0.00026568223256617785,0.9782780824178181,3,3,4,0.0,5 3 4 10
681,0,sigma_1p0__kernel_9__order_3,1.0,9,3,3560,0.050000000000000044,0.3204091489315033,0.00043808954796986654,0.0003305163118056953,0.9657473915503509,3,3,4,0.0,5 3 4 10
