method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions
random,0,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0023804903030395508,0.8786740132920914,0.8360136198869736,0.9976195096969604,0.8786740132920914,0.6666666666666667,0.6666666666666667,0 2 6 9,H00 H10 H03 H30,2 6 9,H10 H03 H30,,,,
random,0,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00116275018081069,0.9040411885530997,0.9363815125892138,0.9988372498191893,0.9040411885530997,0.6666666666666667,0.6666666666666667,0 4 5 9,H00 H11 H20 H30,4 5 9,H11 H20 H30,,,,
random,0,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001517890952527523,0.8907721751146949,0.8978941780792138,0.9984821090474725,0.8907721751146949,0.6666666666666667,0.6666666666666667,0 3 6 8,H00 H02 H03 H21,3 6 8,H02 H03 H21,,,,
random,0,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017838041530922055,0.8912327326657018,0.9043074319155232,0.9982161958469078,0.8912327326657018,0.6666666666666667,0.6666666666666667,0 7 8 9,H00 H12 H21 H30,7 8 9,H12 H21 H30,,,,
random,0,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014492194168269634,0.8928121362993323,0.9075901211127576,0.998550780583173,0.8928121362993323,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,0,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001579799223691225,0.8816235993637767,0.9243782424242126,0.9984202007763088,0.8816235993637767,0.6666666666666667,0.6666666666666667,0 1 5 6,H00 H01 H20 H03,1 5 6,H01 H20 H03,,,,
random,0,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014037470100447536,0.9022608199882167,0.9159655918460128,0.9985962529899552,0.9022608199882167,0.6666666666666667,0.6666666666666667,0 2 5 7,H00 H10 H20 H12,2 5 7,H10 H20 H12,,,,
random,0,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001367553137242794,0.8907975705072514,0.9344863037055844,0.9986324468627572,0.8907975705072514,0.6666666666666667,0.6666666666666667,0 4 5 8,H00 H11 H20 H21,4 5 8,H11 H20 H21,,,,
random,0,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002695515053346753,0.8809906502877773,0.8189863977186398,0.9973044849466532,0.8809906502877773,0.6666666666666667,0.6666666666666667,0 4 6 8,H00 H11 H03 H21,4 6 8,H11 H03 H21,,,,
random,0,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001367553137242794,0.8907975705072514,0.9344863037055844,0.9986324468627572,0.8907975705072514,0.6666666666666667,0.6666666666666667,0 4 5 8,H00 H11 H20 H21,4 5 8,H11 H20 H21,,,,
random,0,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020768214017152786,0.8881536978834024,0.8772719959617404,0.9979231785982847,0.8881536978834024,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,0,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013087542029097676,0.898475702378044,0.9358549452835273,0.9986912457970902,0.898475702378044,0.6666666666666667,0.6666666666666667,0 4 5 6,H00 H11 H20 H03,4 5 6,H11 H20 H03,,,,
random,0,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001307702623307705,0.9097045893591522,0.9260933492564914,0.9986922973766923,0.9097045893591522,0.6666666666666667,0.6666666666666667,0 3 5 7,H00 H02 H20 H12,3 5 7,H02 H20 H12,,,,
random,0,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015469270292669535,0.8996821578312998,0.8806296303512303,0.998453072970733,0.8996821578312998,0.6666666666666667,0.6666666666666667,0 1 2 3,H00 H01 H10 H02,1 2 3,H01 H10 H02,,,,
random,0,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002439275151118636,0.8726561059876302,0.8567994437976367,0.9975607248488814,0.8726561059876302,0.6666666666666667,0.6666666666666667,0 4 6 9,H00 H11 H03 H30,4 6 9,H11 H03 H30,,,,
random,0,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014492194168269634,0.8928121362993323,0.9075901211127576,0.998550780583173,0.8928121362993323,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,0,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001443363493308425,0.8774385407265811,0.9252213642340442,0.9985566365066916,0.8774385407265811,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30,,,,
random,0,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0019464704673737288,0.9085893293712001,0.8730425758791897,0.9980535295326263,0.9085893293712001,0.6666666666666667,0.6666666666666667,0 4 6 7,H00 H11 H03 H12,4 6 7,H11 H03 H12,,,,
random,0,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010231814812868834,0.9224701440327233,0.9379509906680319,0.9989768185187131,0.9224701440327233,0.4444444444444444,0.4444444444444444,0 2 4 5 8 9,H00 H10 H11 H20 H21 H30,2 4 5 8 9,H10 H11 H20 H21 H30,,,,
random,0,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017372488509863615,0.911632951831846,0.8843016350258129,0.9982627511490136,0.911632951831846,0.4444444444444444,0.4444444444444444,0 1 4 6 7 9,H00 H01 H11 H03 H12 H30,1 4 6 7 9,H01 H11 H03 H12 H30,,,,
random,0,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011380792129784822,0.9072711527631059,0.9385334407788928,0.9988619207870215,0.9072711527631059,0.4444444444444444,0.4444444444444444,0 4 5 6 8 9,H00 H11 H20 H03 H21 H30,4 5 6 8 9,H11 H20 H03 H21 H30,,,,
random,0,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010340340668335557,0.9254320944691526,0.9371150975510626,0.9989659659331664,0.9254320944691526,0.4444444444444444,0.4444444444444444,0 2 3 5 6 9,H00 H10 H02 H20 H03 H30,2 3 5 6 9,H10 H02 H20 H03 H30,,,,
random,0,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.00105970015283674,0.921089009044074,0.941770264268787,0.9989402998471633,0.921089009044074,0.4444444444444444,0.4444444444444444,0 1 5 7 8 9,H00 H01 H20 H12 H21 H30,1 5 7 8 9,H01 H20 H12 H21 H30,,,,
random,0,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011441883398219943,0.9169979000665628,0.9270048320082344,0.998855811660178,0.9169979000665628,0.4444444444444444,0.4444444444444444,0 1 2 5 6 9,H00 H01 H10 H20 H03 H30,1 2 5 6 9,H01 H10 H20 H03 H30,,,,
random,0,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009136520093306899,0.9301134763323169,0.9474560647969004,0.9990863479906693,0.9301134763323169,0.4444444444444444,0.4444444444444444,0 1 4 5 7 8,H00 H01 H11 H20 H12 H21,1 4 5 7 8,H01 H11 H20 H12 H21,,,,
random,0,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013374269474297762,0.9065694282635356,0.9050286822071142,0.9986625730525702,0.9065694282635356,0.4444444444444444,0.4444444444444444,0 1 2 3 7 8,H00 H01 H10 H02 H12 H21,1 2 3 7 8,H01 H10 H02 H12 H21,,,,
random,0,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013045734958723187,0.8984919716022669,0.935869537750749,0.9986954265041277,0.8984919716022669,0.4444444444444444,0.4444444444444444,0 1 4 5 6 8,H00 H01 H11 H20 H03 H21,1 4 5 6 8,H01 H11 H20 H03 H21,,,,
random,0,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001011749031022191,0.9218295244644003,0.9444609663076283,0.9989882509689778,0.9218295244644003,0.4444444444444444,0.4444444444444444,0 3 5 6 7 8,H00 H02 H20 H03 H12 H21,3 5 6 7 8,H02 H20 H03 H12 H21,,,,
random,0,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015035830438137054,0.9005220044718769,0.895825413869133,0.9984964169561863,0.9005220044718769,0.4444444444444444,0.4444444444444444,0 1 3 6 7 9,H00 H01 H02 H03 H12 H30,1 3 6 7 9,H01 H02 H03 H12 H30,,,,
random,0,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009093486005440354,0.9293147383986415,0.9487421941284918,0.999090651399456,0.9293147383986415,0.4444444444444444,0.4444444444444444,0 1 2 4 5 7,H00 H01 H10 H11 H20 H12,1 2 4 5 7,H01 H10 H11 H20 H12,,,,
random,0,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001011749031022191,0.9218295244644003,0.9444609663076283,0.9989882509689778,0.9218295244644003,0.4444444444444444,0.4444444444444444,0 3 5 6 7 8,H00 H02 H20 H03 H12 H21,3 5 6 7 8,H02 H20 H03 H12 H21,,,,
random,0,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010612157639116049,0.9210388760185412,0.9417357573085713,0.9989387842360884,0.9210388760185412,0.4444444444444444,0.4444444444444444,0 1 5 6 7 8,H00 H01 H20 H03 H12 H21,1 5 6 7 8,H01 H20 H03 H12 H21,,,,
random,0,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012971055693924427,0.9086383423645062,0.9045130988859064,0.9987028944306076,0.9086383423645062,0.4444444444444444,0.4444444444444444,0 1 3 4 6 8,H00 H01 H02 H11 H03 H21,1 3 4 6 8,H01 H02 H11 H03 H21,,,,
random,0,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001132778124883771,0.9210035568557228,0.9259389632681947,0.9988672218751162,0.9210035568557228,0.4444444444444444,0.4444444444444444,0 3 4 6 8 9,H00 H02 H11 H03 H21 H30,3 4 6 8 9,H02 H11 H03 H21 H30,,,,
random,0,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015657388139516115,0.9135821028994606,0.8980342799753903,0.9984342611860484,0.9135821028994606,0.4444444444444444,0.4444444444444444,0 1 4 6 7 8,H00 H01 H11 H03 H12 H21,1 4 6 7 8,H01 H11 H03 H12 H21,,,,
random,0,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010237355018034577,0.9232735105753653,0.9371476859079547,0.9989762644981965,0.9232735105753653,0.4444444444444444,0.4444444444444444,0 2 4 5 6 8,H00 H10 H11 H20 H03 H21,2 4 5 6 8,H10 H11 H20 H03 H21,,,,
random,0,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013020805781707168,0.9046822893350218,0.9227691258769495,0.9986979194218293,0.9046822893350218,0.4444444444444444,0.4444444444444444,0 1 3 7 8 9,H00 H01 H02 H12 H21 H30,1 3 7 8 9,H01 H02 H12 H21 H30,,,,
random,0,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010237355018034577,0.9232735105753653,0.9371476859079547,0.9989762644981965,0.9232735105753653,0.4444444444444444,0.4444444444444444,0 2 4 5 6 8,H00 H10 H11 H20 H03 H21,2 4 5 6 8,H10 H11 H20 H03 H21,,,,
random,1,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009742329129949212,0.8584393589147206,0.7969307248777845,0.9990257670870051,0.8584393589147206,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0010517967166379094,0.8380172915056826,0.799814987865789,0.9989482032833621,0.8380172915056826,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009604165679775178,0.838909956951062,0.7941471514449824,0.9990395834320225,0.838909956951062,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0008829000289551914,0.8752920622278478,0.8161706799678755,0.9991170999710448,0.8752920622278478,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,1,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0008465588325634599,0.8844111252589402,0.8448932468387657,0.9991534411674365,0.8844111252589402,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009604165679775178,0.838909956951062,0.7941471514449824,0.9990395834320225,0.838909956951062,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009604165679775178,0.838909956951062,0.7941471514449824,0.9990395834320225,0.838909956951062,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0008465588325634599,0.8844111252589402,0.8448932468387657,0.9991534411674365,0.8844111252589402,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0008465588325634599,0.8844111252589402,0.8448932468387657,0.9991534411674365,0.8844111252589402,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009211398428305984,0.8735114568124628,0.8331056869706066,0.9990788601571694,0.8735114568124628,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009604165679775178,0.838909956951062,0.7941471514449824,0.9990395834320225,0.838909956951062,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0008657135767862201,0.8540978063602226,0.8061218388788723,0.9991342864232138,0.8540978063602226,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009211398428305984,0.8735114568124628,0.8331056869706066,0.9990788601571694,0.8735114568124628,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0007721090223640203,0.8791116350701391,0.8440558258068935,0.999227890977636,0.8791116350701391,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,1,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0007924495148472488,0.8747152747867649,0.8336727151251727,0.9992075504851528,0.8747152747867649,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009604165679775178,0.838909956951062,0.7941471514449824,0.9990395834320225,0.838909956951062,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0007721090223640203,0.8791116350701391,0.8440558258068935,0.999227890977636,0.8791116350701391,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,1,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009604165679775178,0.838909956951062,0.7941471514449824,0.9990395834320225,0.838909956951062,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0008465588325634599,0.8844111252589402,0.8448932468387657,0.9991534411674365,0.8844111252589402,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0009211398428305984,0.8735114568124628,0.8331056869706066,0.9990788601571694,0.8735114568124628,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0004750187508761883,0.9311149562758867,0.9051080764183779,0.9995249812491238,0.9311149562758867,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,1,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005109247285872698,0.9250901909844061,0.8808166875735071,0.9994890752714127,0.9250901909844061,0.6666666666666667,0.6666666666666667,0 2 4 8,H00 H10 H11 H21,2 4 8,H10 H11 H21,,,,
random,1,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006581019260920584,0.8969415710811525,0.8631876422360328,0.9993418980739079,0.8969415710811525,0.6666666666666667,0.6666666666666667,0 1 8 9,H00 H01 H21 H30,1 8 9,H01 H21 H30,,,,
random,1,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006159919430501759,0.9088163688583974,0.8790880646923258,0.9993840080569498,0.9088163688583974,0.6666666666666667,0.6666666666666667,0 4 6 9,H00 H11 H03 H30,4 6 9,H11 H03 H30,,,,
random,1,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000596898898947984,0.9100059053631373,0.8659290247134453,0.999403101101052,0.9100059053631373,0.6666666666666667,0.6666666666666667,0 2 3 6,H00 H10 H02 H03,2 3 6,H10 H02 H03,,,,
random,1,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006110767717473209,0.9072664426850082,0.868522374478473,0.9993889232282527,0.9072664426850082,0.6666666666666667,0.6666666666666667,0 3 6 7,H00 H02 H03 H12,3 6 7,H02 H03 H12,,,,
random,1,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006810834165662527,0.8927138108454477,0.8423653581491727,0.9993189165834337,0.8927138108454477,0.6666666666666667,0.6666666666666667,0 1 2 9,H00 H01 H10 H30,1 2 9,H01 H10 H30,,,,
random,1,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006016629049554467,0.9029372985099356,0.868671936832166,0.9993983370950446,0.9029372985099356,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,
random,1,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006208373815752566,0.9091247228925492,0.8716559555033776,0.9993791626184247,0.9091247228925492,0.6666666666666667,0.6666666666666667,0 2 4 6,H00 H10 H11 H03,2 4 6,H10 H11 H03,,,,
random,1,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005486451555043459,0.9164817810909076,0.8754921121961202,0.9994513548444957,0.9164817810909076,0.6666666666666667,0.6666666666666667,0 1 2 3,H00 H01 H10 H02,1 2 3,H01 H10 H02,,,,
random,1,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005587369087152183,0.9212769042084815,0.8868538717901194,0.9994412630912848,0.9212769042084815,0.6666666666666667,0.6666666666666667,0 4 6 7,H00 H11 H03 H12,4 6 7,H11 H03 H12,,,,
random,1,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007854022551327944,0.8759962448343085,0.8348383795340598,0.9992145977448672,0.8759962448343085,0.6666666666666667,0.6666666666666667,0 1 6 8,H00 H01 H03 H21,1 6 8,H01 H03 H21,,,,
random,1,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005064845900051296,0.9246082990546572,0.8894080820103824,0.9994935154099949,0.9246082990546572,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,1,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000596898898947984,0.9100059053631373,0.8659290247134453,0.999403101101052,0.9100059053631373,0.6666666666666667,0.6666666666666667,0 2 3 6,H00 H10 H02 H03,2 3 6,H10 H02 H03,,,,
random,1,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007785563357174397,0.8793818657590999,0.8299414265777092,0.9992214436642826,0.8793818657590999,0.6666666666666667,0.6666666666666667,0 2 6 9,H00 H10 H03 H30,2 6 9,H10 H03 H30,,,,
random,1,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000495812448207289,0.9287530936114712,0.9024414426504199,0.9995041875517927,0.9287530936114712,0.6666666666666667,0.6666666666666667,0 3 5 8,H00 H02 H20 H21,3 5 8,H02 H20 H21,,,,
random,1,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005973352235741913,0.9101661304089459,0.8652314745644274,0.9994026647764258,0.9101661304089459,0.6666666666666667,0.6666666666666667,0 2 8 9,H00 H10 H21 H30,2 8 9,H10 H21 H30,,,,
random,1,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0004918230697512627,0.9267625477736402,0.8955637916315068,0.9995081769302487,0.9267625477736402,0.6666666666666667,0.6666666666666667,0 4 5 9,H00 H11 H20 H30,4 5 9,H11 H20 H30,,,,
