method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions
random,0,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008736550807952881,0.90010164324615,0.9190203536915275,0.9991263449192047,0.90010164324615,0.4444444444444444,0.4444444444444444,0 1 2 5 6 7,H00 H01 H10 H20 H03 H12,1 2 5 6 7,H01 H10 H20 H03 H12,,,,
random,0,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0007577163632959127,0.914136394061033,0.9365056658507686,0.9992422836367041,0.914136394061033,0.4444444444444444,0.4444444444444444,0 1 3 4 5 8,H00 H01 H02 H11 H20 H21,1 3 4 5 8,H01 H02 H11 H20 H21,,,,
random,0,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010961989173665643,0.8778177171803825,0.9212368522728058,0.9989038010826334,0.8778177171803825,0.4444444444444444,0.4444444444444444,0 1 4 5 6 8,H00 H01 H11 H20 H03 H21,1 4 5 6 8,H01 H11 H20 H03 H21,,,,
random,0,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009403031435795128,0.9024128420068024,0.901001266080618,0.9990596968564205,0.9024128420068024,0.4444444444444444,0.4444444444444444,0 2 4 6 7 8,H00 H10 H11 H03 H12 H21,2 4 6 7 8,H10 H11 H03 H12 H21,,,,
random,0,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010435688309371471,0.8910617948499786,0.8800377886413864,0.9989564311690629,0.8910617948499786,0.4444444444444444,0.4444444444444444,0 1 2 3 4 7,H00 H01 H10 H02 H11 H12,1 2 3 4 7,H01 H10 H02 H11 H12,,,,
random,0,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0007272586808539927,0.917607965273395,0.936723658049011,0.999272741319146,0.917607965273395,0.4444444444444444,0.4444444444444444,0 1 3 4 5 9,H00 H01 H02 H11 H20 H30,1 3 4 5 9,H01 H02 H11 H20 H30,,,,
random,0,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010319030843675137,0.8928018672199085,0.8816879592109871,0.9989680969156325,0.8928018672199085,0.4444444444444444,0.4444444444444444,0 1 3 4 6 7,H00 H01 H02 H11 H03 H12,1 3 4 6 7,H01 H02 H11 H03 H12,,,,
random,0,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009428533376194537,0.9019450227088792,0.9022427029137833,0.9990571466623805,0.9019450227088792,0.4444444444444444,0.4444444444444444,0 1 4 7 8 9,H00 H01 H11 H12 H21 H30,1 4 7 8 9,H01 H11 H12 H21 H30,,,,
random,0,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008007910219021142,0.905486203898431,0.9310942525173557,0.9991992089780979,0.905486203898431,0.4444444444444444,0.4444444444444444,0 2 3 5 7 8,H00 H10 H02 H20 H12 H21,2 3 5 7 8,H10 H02 H20 H12 H21,,,,
random,0,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012261667288839817,0.8747547199411426,0.8579692264736968,0.998773833271116,0.8747547199411426,0.4444444444444444,0.4444444444444444,0 1 2 3 7 9,H00 H01 H10 H02 H12 H30,1 2 3 7 9,H01 H10 H02 H12 H30,,,,
random,0,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009300731471739709,0.8919491656789031,0.9084959298536877,0.999069926852826,0.8919491656789031,0.4444444444444444,0.4444444444444444,0 1 2 5 6 9,H00 H01 H10 H20 H03 H30,1 2 5 6 9,H01 H10 H20 H03 H30,,,,
random,0,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010775965638458729,0.8904320912858678,0.8809351113324299,0.9989224034361541,0.8904320912858678,0.4444444444444444,0.4444444444444444,0 2 4 6 7 9,H00 H10 H11 H03 H12 H30,2 4 6 7 9,H10 H11 H03 H12 H30,,,,
random,0,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010061794891953468,0.8948713129964369,0.8942432290086246,0.9989938205108047,0.8948713129964369,0.4444444444444444,0.4444444444444444,0 2 3 4 6 9,H00 H10 H02 H11 H03 H30,2 3 4 6 9,H10 H02 H11 H03 H30,,,,
random,0,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009302947437390685,0.8976540348617699,0.9117936651208429,0.9990697052562609,0.8976540348617699,0.4444444444444444,0.4444444444444444,0 2 3 7 8 9,H00 H10 H02 H12 H21 H30,2 3 7 8 9,H10 H02 H12 H21 H30,,,,
random,0,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010156959760934114,0.8914572519297832,0.8983486383135878,0.9989843040239066,0.8914572519297832,0.4444444444444444,0.4444444444444444,0 1 2 6 7 8,H00 H01 H10 H03 H12 H21,1 2 6 7 8,H01 H10 H03 H12 H21,,,,
random,0,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009418877307325602,0.8955459448727076,0.9126075228953793,0.9990581122692674,0.8955459448727076,0.4444444444444444,0.4444444444444444,0 3 6 7 8 9,H00 H02 H03 H12 H21 H30,3 6 7 8 9,H02 H03 H12 H21 H30,,,,
random,0,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010182962287217379,0.8935163828868786,0.8928385285620207,0.9989817037712783,0.8935163828868786,0.4444444444444444,0.4444444444444444,0 1 2 3 4 9,H00 H01 H10 H02 H11 H30,1 2 3 4 9,H01 H10 H02 H11 H30,,,,
random,0,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008857881766743958,0.9054521264488433,0.9048176910992993,0.9991142118233256,0.9054521264488433,0.4444444444444444,0.4444444444444444,0 3 4 6 7 8,H00 H02 H11 H03 H12 H21,3 4 6 7 8,H02 H11 H03 H12 H21,,,,
random,1,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001595725305378437,0.7958672758054507,0.6853729263531289,0.9984042746946216,0.7958672758054507,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001679177163168788,0.7683000232931337,0.6953513687124013,0.9983208228368312,0.7683000232931337,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014079236425459385,0.8110310111668816,0.7787723726169278,0.9985920763574541,0.8110310111668816,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,1,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014021534007042646,0.8235667920123241,0.758964455409223,0.9985978465992957,0.8235667920123241,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015033979434520006,0.8031387187797447,0.7501709926731978,0.998496602056548,0.8031387187797447,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014343238435685635,0.8139814828410656,0.7524287519048362,0.9985656761564314,0.8139814828410656,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,1,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017142494907602668,0.7766427753025867,0.6823272945429568,0.9982857505092397,0.7766427753025867,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001495669363066554,0.8117861859633296,0.7521134265207563,0.9985043306369334,0.8117861859633296,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001495669363066554,0.8117861859633296,0.7521134265207563,0.9985043306369334,0.8117861859633296,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014940679538995028,0.7938974326948207,0.7354100640799572,0.9985059320461005,0.7938974326948207,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001679177163168788,0.7683000232931337,0.6953513687124013,0.9983208228368312,0.7683000232931337,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015033979434520006,0.8031387187797447,0.7501709926731978,0.998496602056548,0.8031387187797447,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015033979434520006,0.8031387187797447,0.7501709926731978,0.998496602056548,0.8031387187797447,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014940679538995028,0.7938974326948207,0.7354100640799572,0.9985059320461005,0.7938974326948207,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001679177163168788,0.7683000232931337,0.6953513687124013,0.9983208228368312,0.7683000232931337,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014021534007042646,0.8235667920123241,0.758964455409223,0.9985978465992957,0.8235667920123241,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001679177163168788,0.7683000232931337,0.6953513687124013,0.9983208228368312,0.7683000232931337,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014343238435685635,0.8139814828410656,0.7524287519048362,0.9985656761564314,0.8139814828410656,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,1,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001595725305378437,0.7958672758054507,0.6853729263531289,0.9984042746946216,0.7958672758054507,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001495669363066554,0.8117861859633296,0.7521134265207563,0.9985043306369334,0.8117861859633296,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009487413335591555,0.8733783936156813,0.8497228057409663,0.9990512586664408,0.8733783936156813,0.6666666666666667,0.6666666666666667,0 4 5 9,H00 H11 H20 H30,4 5 9,H11 H20 H30,,,,
random,1,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010671111522242427,0.8584543537264346,0.8356006972817815,0.9989328888477758,0.8584543537264346,0.6666666666666667,0.6666666666666667,0 5 7 9,H00 H20 H12 H30,5 7 9,H20 H12 H30,,,,
random,1,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010111851152032614,0.8713587448532459,0.8310340656144236,0.9989888148847967,0.8713587448532459,0.6666666666666667,0.6666666666666667,0 2 3 4,H00 H10 H02 H11,2 3 4,H10 H02 H11,,,,
random,1,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010210855398327112,0.871311834261406,0.8382053252661714,0.9989789144601673,0.871311834261406,0.6666666666666667,0.6666666666666667,0 2 7 8,H00 H10 H12 H21,2 7 8,H10 H12 H21,,,,
random,1,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009545681532472372,0.8761276524695574,0.8631289705720383,0.9990454318467528,0.8761276524695574,0.6666666666666667,0.6666666666666667,0 5 7 8,H00 H20 H12 H21,5 7 8,H20 H12 H21,,,,
random,1,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009887564228847623,0.8752544693090686,0.8553537614016369,0.9990112435771152,0.8752544693090686,0.6666666666666667,0.6666666666666667,0 4 5 6,H00 H11 H20 H03,4 5 6,H11 H20 H03,,,,
random,1,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012313647894188762,0.8407964937645813,0.8103101103760998,0.9987686352105811,0.8407964937645813,0.6666666666666667,0.6666666666666667,0 1 5 8,H00 H01 H20 H21,1 5 8,H01 H20 H21,,,,
random,1,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009487413335591555,0.8733783936156813,0.8497228057409663,0.9990512586664408,0.8733783936156813,0.6666666666666667,0.6666666666666667,0 4 5 9,H00 H11 H20 H30,4 5 9,H11 H20 H30,,,,
random,1,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011742346687242389,0.8568963536662664,0.8011162208995988,0.9988257653312758,0.8568963536662664,0.6666666666666667,0.6666666666666667,0 4 6 8,H00 H11 H03 H21,4 6 8,H11 H03 H21,,,,
random,1,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011909457389265299,0.844049493867492,0.7979013189876738,0.9988090542610735,0.844049493867492,0.6666666666666667,0.6666666666666667,0 2 4 9,H00 H10 H11 H30,2 4 9,H10 H11 H30,,,,
random,1,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009943435434252024,0.8737969909851105,0.8209841634013817,0.9990056564565748,0.8737969909851105,0.6666666666666667,0.6666666666666667,0 3 4 6,H00 H02 H11 H03,3 4 6,H02 H11 H03,,,,
random,1,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010701445862650871,0.8597007311712264,0.8185213804583283,0.9989298554137349,0.8597007311712264,0.6666666666666667,0.6666666666666667,0 2 8 9,H00 H10 H21 H30,2 8 9,H10 H21 H30,,,,
random,1,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014483052073046565,0.8081166946310351,0.7563166834694713,0.9985516947926953,0.8081166946310351,0.6666666666666667,0.6666666666666667,0 2 7 9,H00 H10 H12 H30,2 7 9,H10 H12 H30,,,,
random,1,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009747797739692032,0.8774827329018878,0.8518702165083504,0.9990252202260308,0.8774827329018878,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,1,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010278979316353798,0.8694171799473048,0.8438582806829495,0.9989721020683646,0.8694171799473048,0.6666666666666667,0.6666666666666667,0 1 4 5,H00 H01 H11 H20,1 4 5,H01 H11 H20,,,,
random,1,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011226028436794877,0.8565283085482016,0.807133890797848,0.9988773971563205,0.8565283085482016,0.6666666666666667,0.6666666666666667,0 2 4 7,H00 H10 H11 H12,2 4 7,H10 H11 H12,,,,
random,1,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011305910302326083,0.8429306104566623,0.8093910221059871,0.9988694089697674,0.8429306104566623,0.6666666666666667,0.6666666666666667,0 2 5 9,H00 H10 H20 H30,2 5 9,H10 H20 H30,,,,
random,1,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001080949790775776,0.8535126745080692,0.8226974735669347,0.9989190502092242,0.8535126745080692,0.6666666666666667,0.6666666666666667,0 5 6 9,H00 H20 H03 H30,5 6 9,H20 H03 H30,,,,
random,1,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011956423986703157,0.8414210857254288,0.7715873030294552,0.9988043576013297,0.8414210857254288,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,
random,1,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009585969382897019,0.8788600198384131,0.8568406709773142,0.9990414030617103,0.8788600198384131,0.6666666666666667,0.6666666666666667,0 3 8 9,H00 H02 H21 H30,3 8 9,H02 H21 H30,,,,
random,1,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008492867345921695,0.8923963755369186,0.8620434887214853,0.9991507132654078,0.8923963755369186,0.4444444444444444,0.4444444444444444,0 1 3 4 7 8,H00 H01 H02 H11 H12 H21,1 3 4 7 8,H01 H02 H11 H12 H21,,,,
random,1,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009383134893141687,0.8791805070234677,0.8646875723084305,0.9990616865106858,0.8791805070234677,0.4444444444444444,0.4444444444444444,0 1 3 5 6 8,H00 H01 H02 H20 H03 H21,1 3 5 6 8,H01 H02 H20 H03 H21,,,,
random,1,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008088172762654722,0.8948220921399052,0.8783578261777527,0.9991911827237345,0.8948220921399052,0.4444444444444444,0.4444444444444444,0 1 2 3 4 5,H00 H01 H10 H02 H11 H20,1 2 3 4 5,H01 H10 H02 H11 H20,,,,
random,1,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000883265514858067,0.8849861707259302,0.8711093851188448,0.9991167344851419,0.8849861707259302,0.4444444444444444,0.4444444444444444,0 2 3 5 6 7,H00 H10 H02 H20 H03 H12,2 3 5 6 7,H10 H02 H20 H03 H12,,,,
random,1,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000998236471787095,0.8739295273877494,0.8194449872888975,0.9990017635282129,0.8739295273877494,0.4444444444444444,0.4444444444444444,0 1 2 4 6 7,H00 H01 H10 H11 H03 H12,1 2 4 6 7,H01 H10 H11 H03 H12,,,,
random,1,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009487901697866619,0.8814972662649313,0.8606326458793352,0.9990512098302133,0.8814972662649313,0.4444444444444444,0.4444444444444444,0 3 6 7 8 9,H00 H02 H03 H12 H21 H30,3 6 7 8 9,H02 H03 H12 H21 H30,,,,
random,1,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008354155579581857,0.8940703719322803,0.8681586489707387,0.9991645844420418,0.8940703719322803,0.4444444444444444,0.4444444444444444,0 3 4 6 8 9,H00 H02 H11 H03 H21 H30,3 4 6 8 9,H02 H11 H03 H21 H30,,,,
random,1,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001013611676171422,0.8737828313648771,0.8377844353869511,0.9989863883238286,0.8737828313648771,0.4444444444444444,0.4444444444444444,0 1 2 6 7 8,H00 H01 H10 H03 H12 H21,1 2 6 7 8,H01 H10 H03 H12 H21,,,,
random,1,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0009137948509305716,0.8787926286636153,0.8521142298061104,0.9990862051490694,0.8787926286636153,0.4444444444444444,0.4444444444444444,0 1 2 4 5 8,H00 H01 H10 H11 H20 H21,1 2 4 5 8,H01 H10 H11 H20 H21,,,,
random,1,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008215233683586121,0.8953745473047783,0.8747782703274481,0.9991784766316414,0.8953745473047783,0.4444444444444444,0.4444444444444444,0 1 3 4 8 9,H00 H01 H02 H11 H21 H30,1 3 4 8 9,H01 H02 H11 H21 H30,,,,
random,1,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008473176276311278,0.8915609893844187,0.8635051494114984,0.9991526823723689,0.8915609893844187,0.4444444444444444,0.4444444444444444,0 1 2 3 4 8,H00 H01 H10 H02 H11 H21,1 2 3 4 8,H01 H10 H02 H11 H21,,,,
random,1,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008215233683586121,0.8953745473047783,0.8747782703274481,0.9991784766316414,0.8953745473047783,0.4444444444444444,0.4444444444444444,0 1 3 4 8 9,H00 H01 H02 H11 H21 H30,1 3 4 8 9,H01 H02 H11 H21 H30,,,,
random,1,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000889271148480475,0.8827724013207359,0.8662027307122533,0.9991107288515195,0.8827724013207359,0.4444444444444444,0.4444444444444444,0 1 3 5 6 9,H00 H01 H02 H20 H03 H30,1 3 5 6 9,H01 H02 H20 H03 H30,,,,
random,1,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000790649326518178,0.8975675180465797,0.8833850562496539,0.9992093506734818,0.8975675180465797,0.4444444444444444,0.4444444444444444,0 2 3 4 5 8,H00 H10 H02 H11 H20 H21,2 3 4 5 8,H10 H02 H11 H20 H21,,,,
random,1,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008354155579581857,0.8940703719322803,0.8681586489707387,0.9991645844420418,0.8940703719322803,0.4444444444444444,0.4444444444444444,0 3 4 6 8 9,H00 H02 H11 H03 H21 H30,3 4 6 8 9,H02 H11 H03 H21 H30,,,,
random,1,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0010876762680709362,0.8585113533611956,0.8008648291520887,0.9989123237319291,0.8585113533611956,0.4444444444444444,0.4444444444444444,0 1 2 4 6 9,H00 H01 H10 H11 H03 H30,1 2 4 6 9,H01 H10 H11 H03 H30,,,,
random,1,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008013677434064448,0.8969054676406307,0.8824945940457963,0.9991986322565936,0.8969054676406307,0.4444444444444444,0.4444444444444444,0 2 4 5 6 7,H00 H10 H11 H20 H03 H12,2 4 5 6 7,H10 H11 H20 H03 H12,,,,
random,1,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000936578493565321,0.8808217210325276,0.8385293898956765,0.9990634215064347,0.8808217210325276,0.4444444444444444,0.4444444444444444,0 1 3 4 7 9,H00 H01 H02 H11 H12 H30,1 3 4 7 9,H01 H02 H11 H12 H30,,,,
random,1,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008492867345921695,0.8923963755369186,0.8620434887214853,0.9991507132654078,0.8923963755369186,0.4444444444444444,0.4444444444444444,0 1 3 4 7 8,H00 H01 H02 H11 H12 H21,1 3 4 7 8,H01 H02 H11 H12 H21,,,,
random,1,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008790655410848558,0.886647321407846,0.875464686626483,0.9991209344589151,0.886647321407846,0.4444444444444444,0.4444444444444444,0 1 3 5 7 8,H00 H01 H02 H20 H12 H21,1 3 5 7 8,H01 H02 H20 H12 H21,,,,
random,2,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0024768803268671036,0.7892684581040047,0.7785375147886603,0.9975231196731329,0.7892684581040047,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,2,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0024396213702857494,0.8193157368497956,0.7800007741916509,0.9975603786297143,0.8193157368497956,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,2,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002472532447427511,0.805850808791081,0.8272083162671867,0.9975274675525725,0.805850808791081,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,2,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002472532447427511,0.805850808791081,0.8272083162671867,0.9975274675525725,0.805850808791081,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,2,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002472532447427511,0.805850808791081,0.8272083162671867,0.9975274675525725,0.805850808791081,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,2,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0026929941959679127,0.7871864454989077,0.7454988150538311,0.9973070058040321,0.7871864454989077,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,2,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0025356891565024853,0.7972963282497385,0.8317694062068448,0.9974643108434975,0.7972963282497385,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,2,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002472532447427511,0.805850808791081,0.8272083162671867,0.9975274675525725,0.805850808791081,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,2,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018997916486114264,0.8408025012182141,0.8212771493819442,0.9981002083513886,0.8408025012182141,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,2,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018997916486114264,0.8408025012182141,0.8212771493819442,0.9981002083513886,0.8408025012182141,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,2,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0025356891565024853,0.7972963282497385,0.8317694062068448,0.9974643108434975,0.7972963282497385,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,2,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0026929941959679127,0.7871864454989077,0.7454988150538311,0.9973070058040321,0.7871864454989077,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,2,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002472532447427511,0.805850808791081,0.8272083162671867,0.9975274675525725,0.805850808791081,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,2,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0024768803268671036,0.7892684581040047,0.7785375147886603,0.9975231196731329,0.7892684581040047,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,2,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0024396213702857494,0.8193157368497956,0.7800007741916509,0.9975603786297143,0.8193157368497956,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,2,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.002472532447427511,0.805850808791081,0.8272083162671867,0.9975274675525725,0.805850808791081,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,2,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0024768803268671036,0.7892684581040047,0.7785375147886603,0.9975231196731329,0.7892684581040047,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,2,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0025356891565024853,0.7972963282497385,0.8317694062068448,0.9974643108434975,0.7972963282497385,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
