method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions
random,0,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013097102055326104,0.858990595801141,0.772151728277313,0.9986902897944674,0.858990595801141,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,0,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013310210779309273,0.8583298615987249,0.8025208146376361,0.9986689789220691,0.8583298615987249,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,0,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013310210779309273,0.8583298615987249,0.8025208146376361,0.9986689789220691,0.8583298615987249,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,0,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013500030618160963,0.8538485623488599,0.7718255013753809,0.9986499969381839,0.8538485623488599,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,0,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013097102055326104,0.858990595801141,0.772151728277313,0.9986902897944674,0.858990595801141,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,0,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007599033415317535,0.9197560866827347,0.8761439422308731,0.9992400966584682,0.9197560866827347,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,0,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009136174339801073,0.8999731311581223,0.851359130270974,0.9990863825660199,0.8999731311581223,0.6666666666666667,0.6666666666666667,0 4 6 9,H00 H11 H03 H30,4 6 9,H11 H03 H30,,,,
random,0,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010144554544240236,0.8943275831258821,0.849223909119745,0.998985544545576,0.8943275831258821,0.6666666666666667,0.6666666666666667,0 6 8 9,H00 H03 H21 H30,6 8 9,H03 H21 H30,,,,
random,0,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006822654977440834,0.9269674478118684,0.9019706907613688,0.9993177345022559,0.9269674478118684,0.6666666666666667,0.6666666666666667,0 5 6 7,H00 H20 H03 H12,5 6 7,H20 H03 H12,,,,
random,0,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008387003326788545,0.9068676650825352,0.8555417541724428,0.9991612996673211,0.9068676650825352,0.6666666666666667,0.6666666666666667,0 1 7 9,H00 H01 H12 H30,1 7 9,H01 H12 H30,,,,
random,0,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000991792301647365,0.8930770037573952,0.8453581554339799,0.9990082076983526,0.8930770037573952,0.6666666666666667,0.6666666666666667,0 2 3 9,H00 H10 H02 H30,2 3 9,H10 H02 H30,,,,
random,0,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007458014297299087,0.920612473195855,0.9003083000565012,0.9992541985702701,0.920612473195855,0.6666666666666667,0.6666666666666667,0 3 5 8,H00 H02 H20 H21,3 5 8,H02 H20 H21,,,,
random,0,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000990554690361023,0.8943117869559423,0.8363727268347342,0.999009445309639,0.8943117869559423,0.6666666666666667,0.6666666666666667,0 1 4 6,H00 H01 H11 H03,1 4 6,H01 H11 H03,,,,
random,0,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006690307054668665,0.9280488719271139,0.8937590340788018,0.9993309692945331,0.9280488719271139,0.6666666666666667,0.6666666666666667,0 3 4 9,H00 H02 H11 H30,3 4 9,H02 H11 H30,,,,
random,0,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008564235176891088,0.9081694614961655,0.865574429374936,0.9991435764823109,0.9081694614961655,0.6666666666666667,0.6666666666666667,0 5 8 9,H00 H20 H21 H30,5 8 9,H20 H21 H30,,,,
random,0,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006857823464088142,0.9260739519146761,0.8987537629465167,0.9993142176535912,0.9260739519146761,0.6666666666666667,0.6666666666666667,0 3 5 6,H00 H02 H20 H03,3 5 6,H02 H20 H03,,,,
random,0,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008902731351554394,0.8986945983540714,0.8462242617350215,0.9991097268648446,0.8986945983540714,0.6666666666666667,0.6666666666666667,0 3 6 7,H00 H02 H03 H12,3 6 7,H02 H03 H12,,,,
random,0,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007296726107597351,0.9201313155602473,0.8908378634700469,0.9992703273892403,0.9201313155602473,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,0,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000742518634069711,0.92075121528541,0.8773339904939192,0.9992574813659303,0.92075121528541,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
random,0,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007296726107597351,0.9201313155602473,0.8908378634700469,0.9992703273892403,0.9201313155602473,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,0,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009815044468268752,0.8980759942946196,0.8515518435771151,0.9990184955531731,0.8980759942946196,0.6666666666666667,0.6666666666666667,0 1 5 8,H00 H01 H20 H21,1 5 8,H01 H20 H21,,,,
random,0,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008579033892601728,0.9092382717696013,0.8623088476430516,0.9991420966107398,0.9092382717696013,0.6666666666666667,0.6666666666666667,0 4 7 9,H00 H11 H12 H30,4 7 9,H11 H12 H30,,,,
random,0,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007468840340152383,0.920307109900944,0.8981790300885912,0.9992531159659848,0.920307109900944,0.6666666666666667,0.6666666666666667,0 3 5 7,H00 H02 H20 H12,3 5 7,H02 H20 H12,,,,
random,0,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007054575835354626,0.9239596728762605,0.8910986232351701,0.9992945424164645,0.9239596728762605,0.6666666666666667,0.6666666666666667,0 2 3 5,H00 H10 H02 H20,2 3 5,H10 H02 H20,,,,
random,0,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008491916814818978,0.9026077517023693,0.8443343641527118,0.9991508083185181,0.9026077517023693,0.6666666666666667,0.6666666666666667,0 2 3 6,H00 H10 H02 H03,2 3 6,H10 H02 H03,,,,
random,0,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0007831276743672788,0.9123903787146709,0.8495242836908022,0.9992168723256327,0.9123903787146709,0.4444444444444444,0.4444444444444444,0 1 2 4 6 9,H00 H01 H10 H11 H03 H30,1 2 4 6 9,H01 H10 H11 H03 H30,,,,
random,0,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005834466428495944,0.9363577524100416,0.9133165330071845,0.9994165533571504,0.9363577524100416,0.4444444444444444,0.4444444444444444,0 2 3 5 8 9,H00 H10 H02 H20 H21 H30,2 3 5 8 9,H10 H02 H20 H21 H30,,,,
random,0,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005122972070239484,0.944620340885362,0.9177665522026528,0.999487702792976,0.944620340885362,0.4444444444444444,0.4444444444444444,0 4 5 7 8 9,H00 H11 H20 H12 H21 H30,4 5 7 8 9,H11 H20 H12 H21 H30,,,,
random,0,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000607092515565455,0.9337127327600075,0.8983418867018668,0.9993929074844345,0.9337127327600075,0.4444444444444444,0.4444444444444444,0 1 4 5 6 9,H00 H01 H11 H20 H03 H30,1 4 5 6 9,H01 H11 H20 H03 H30,,,,
random,0,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005456847138702869,0.9411356690983143,0.9143641089217658,0.9994543152861297,0.9411356690983143,0.4444444444444444,0.4444444444444444,0 2 4 5 7 9,H00 H10 H11 H20 H12 H30,2 4 5 7 9,H10 H11 H20 H12 H30,,,,
random,0,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005977615946903825,0.9337930872274494,0.9046515690185479,0.9994022384053096,0.9337930872274494,0.4444444444444444,0.4444444444444444,0 2 3 5 6 9,H00 H10 H02 H20 H03 H30,2 3 5 6 9,H10 H02 H20 H03 H30,,,,
random,0,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006174222216941416,0.9344778824043898,0.8951722093115133,0.9993825777783059,0.9344778824043898,0.4444444444444444,0.4444444444444444,0 4 6 7 8 9,H00 H11 H03 H12 H21 H30,4 6 7 8 9,H11 H03 H12 H21 H30,,,,
random,0,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006228562560863793,0.9328665169184046,0.9057107446101313,0.9993771437439136,0.9328665169184046,0.4444444444444444,0.4444444444444444,0 1 2 5 7 8,H00 H01 H10 H20 H12 H21,1 2 5 7 8,H01 H10 H20 H12 H21,,,,
random,0,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005823975661769509,0.9363862644796848,0.8975194345132876,0.999417602433823,0.9363862644796848,0.4444444444444444,0.4444444444444444,0 1 2 4 5 8,H00 H01 H10 H11 H20 H21,1 2 4 5 8,H01 H10 H11 H20 H21,,,,
random,0,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0005360759678296745,0.9403579690439381,0.9040877868259085,0.9994639240321703,0.9403579690439381,0.4444444444444444,0.4444444444444444,0 3 4 6 7 8,H00 H02 H11 H03 H12 H21,3 4 6 7 8,H02 H11 H03 H12 H21,,,,
random,0,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006888803909532726,0.9258905045519827,0.8722010903099479,0.9993111196090467,0.9258905045519827,0.4444444444444444,0.4444444444444444,0 1 2 4 6 8,H00 H01 H10 H11 H03 H21,1 2 4 6 8,H01 H10 H11 H03 H21,,,,
random,0,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006851836806163192,0.9235461959427091,0.8756827259905925,0.9993148163193837,0.9235461959427091,0.4444444444444444,0.4444444444444444,0 1 2 4 6 7,H00 H01 H10 H11 H03 H12,1 2 4 6 7,H01 H10 H11 H03 H12,,,,
random,0,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006805455777794123,0.9253919619832113,0.893144532755281,0.9993194544222206,0.9253919619832113,0.4444444444444444,0.4444444444444444,0 1 3 6 8 9,H00 H01 H02 H03 H21 H30,1 3 6 8 9,H01 H02 H03 H21 H30,,,,
random,0,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000590659212321043,0.9338720963911268,0.9052427664671938,0.999409340787679,0.9338720963911268,0.4444444444444444,0.4444444444444444,0 1 3 5 6 9,H00 H01 H02 H20 H03 H30,1 3 5 6 9,H01 H02 H20 H03 H30,,,,
random,0,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006263586692512035,0.9321791213205113,0.9075910771059427,0.9993736413307488,0.9321791213205113,0.4444444444444444,0.4444444444444444,0 1 5 7 8 9,H00 H01 H20 H12 H21 H30,1 5 7 8 9,H01 H20 H12 H21 H30,,,,
random,0,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006227170233614743,0.9288749426745064,0.8851841940805013,0.9993772829766385,0.9288749426745064,0.4444444444444444,0.4444444444444444,0 2 3 4 6 7,H00 H10 H02 H11 H03 H12,2 3 4 6 7,H10 H02 H11 H03 H12,,,,
random,0,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000688315718434751,0.9286623092171128,0.8957567224968646,0.9993116842815652,0.9286623092171128,0.4444444444444444,0.4444444444444444,0 1 4 5 6 8,H00 H01 H11 H20 H03 H21,1 4 5 6 8,H01 H11 H20 H03 H21,,,,
random,0,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0006888803909532726,0.9258905045519827,0.8722010903099479,0.9993111196090467,0.9258905045519827,0.4444444444444444,0.4444444444444444,0 1 2 4 6 8,H00 H01 H10 H11 H03 H21,1 2 4 6 8,H01 H10 H11 H03 H21,,,,
random,0,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0004482701770029962,0.9510431366393456,0.9320100970521271,0.999551729822997,0.9510431366393456,0.4444444444444444,0.4444444444444444,0 2 3 4 5 9,H00 H10 H02 H11 H20 H30,2 3 4 5 9,H10 H02 H11 H20 H30,,,,
random,0,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.000659673591144383,0.9275401898180262,0.8890792871452353,0.9993403264088556,0.9275401898180262,0.4444444444444444,0.4444444444444444,0 2 3 6 7 8,H00 H10 H02 H03 H12 H21,2 3 6 7 8,H10 H02 H03 H12 H21,,,,
random,1,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017631888622418046,0.8140770433809471,0.7438014382666791,0.9982368111377582,0.8140770433809471,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013425296638160944,0.843259224537472,0.8380359047632274,0.9986574703361839,0.843259224537472,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,1,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017631888622418046,0.8140770433809471,0.7438014382666791,0.9982368111377582,0.8140770433809471,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017303198110312223,0.7993426178101678,0.7586679052058662,0.9982696801889688,0.7993426178101678,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017303198110312223,0.7993426178101678,0.7586679052058662,0.9982696801889688,0.7993426178101678,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001306024263612926,0.8438215882658037,0.7922651487183493,0.9986939757363871,0.8438215882658037,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014833483146503568,0.8354249614136965,0.8336392377893007,0.9985166516853496,0.8354249614136965,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0012973537668585777,0.8603952150220465,0.8194322261065989,0.9987026462331414,0.8603952150220465,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014833483146503568,0.8354249614136965,0.8336392377893007,0.9985166516853496,0.8354249614136965,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014765099622309208,0.8367333410177092,0.7704234680829325,0.9985234900377691,0.8367333410177092,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0016813874244689941,0.8275364751636308,0.7554568585282166,0.998318612575531,0.8275364751636308,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014833483146503568,0.8354249614136965,0.8336392377893007,0.9985166516853496,0.8354249614136965,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017303198110312223,0.7993426178101678,0.7586679052058662,0.9982696801889688,0.7993426178101678,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017303198110312223,0.7993426178101678,0.7586679052058662,0.9982696801889688,0.7993426178101678,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0016813874244689941,0.8275364751636308,0.7554568585282166,0.998318612575531,0.8275364751636308,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.001306024263612926,0.8438215882658037,0.7922651487183493,0.9986939757363871,0.8438215882658037,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017631888622418046,0.8140770433809471,0.7438014382666791,0.9982368111377582,0.8140770433809471,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0013425296638160944,0.843259224537472,0.8380359047632274,0.9986574703361839,0.843259224537472,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,1,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0016813874244689941,0.8275364751636308,0.7554568585282166,0.998318612575531,0.8275364751636308,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014833483146503568,0.8354249614136965,0.8336392377893007,0.9985166516853496,0.8354249614136965,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008718967437744141,0.899851934725195,0.8826041967678825,0.9991281032562256,0.899851934725195,0.6666666666666667,0.6666666666666667,0 1 2 8,H00 H01 H10 H21,1 2 8,H01 H10 H21,,,,
random,1,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008543955045752227,0.9033012884656825,0.8891160876584852,0.9991456044954248,0.9033012884656825,0.6666666666666667,0.6666666666666667,0 2 7 8,H00 H10 H12 H21,2 7 8,H10 H12 H21,,,,
random,1,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006958564044907689,0.924362313166243,0.916551136933011,0.9993041435955092,0.924362313166243,0.6666666666666667,0.6666666666666667,0 3 4 5,H00 H02 H11 H20,3 4 5,H02 H11 H20,,,,
random,1,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011048571905121207,0.8841204385269836,0.8515476613148572,0.9988951428094879,0.8841204385269836,0.6666666666666667,0.6666666666666667,0 1 4 8,H00 H01 H11 H21,1 4 8,H01 H11 H21,,,,
random,1,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009375874069519341,0.8876051271996516,0.8667844278970829,0.9990624125930481,0.8876051271996516,0.6666666666666667,0.6666666666666667,0 2 5 9,H00 H10 H20 H30,2 5 9,H10 H20 H30,,,,
random,1,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011744913645088673,0.8651231375038978,0.8120386585130662,0.9988255086354911,0.8651231375038978,0.6666666666666667,0.6666666666666667,0 2 3 9,H00 H10 H02 H30,2 3 9,H10 H02 H30,,,,
random,1,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0007712193764746189,0.9155904386064102,0.8942816130387479,0.9992287806235254,0.9155904386064102,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21,,,,
random,1,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008363393135368824,0.9075419107954794,0.8991150512429802,0.9991636606864631,0.9075419107954794,0.6666666666666667,0.6666666666666667,0 4 5 6,H00 H11 H20 H03,4 5 6,H11 H20 H03,,,,
random,1,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009375874069519341,0.8876051271996516,0.8667844278970829,0.9990624125930481,0.8876051271996516,0.6666666666666667,0.6666666666666667,0 2 5 9,H00 H10 H20 H30,2 5 9,H10 H20 H30,,,,
random,1,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011048571905121207,0.8841204385269836,0.8515476613148572,0.9988951428094879,0.8841204385269836,0.6666666666666667,0.6666666666666667,0 1 4 8,H00 H01 H11 H21,1 4 8,H01 H11 H21,,,,
random,1,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008007795549929142,0.9032617753790193,0.8968104497587378,0.9991992204450071,0.9032617753790193,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
random,1,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011607613414525986,0.8626242331035355,0.8111362391070001,0.9988392386585474,0.8626242331035355,0.6666666666666667,0.6666666666666667,0 2 3 7,H00 H10 H02 H12,2 3 7,H10 H02 H12,,,,
random,1,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009375874069519341,0.8876051271996516,0.8667844278970829,0.9990624125930481,0.8876051271996516,0.6666666666666667,0.6666666666666667,0 2 5 9,H00 H10 H20 H30,2 5 9,H10 H20 H30,,,,
random,1,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009256257908418775,0.8968143324222633,0.8882292548756681,0.9990743742091581,0.8968143324222633,0.6666666666666667,0.6666666666666667,0 7 8 9,H00 H12 H21 H30,7 8 9,H12 H21 H30,,,,
random,1,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009375874069519341,0.8876051271996516,0.8667844278970829,0.9990624125930481,0.8876051271996516,0.6666666666666667,0.6666666666666667,0 2 5 9,H00 H10 H20 H30,2 5 9,H10 H20 H30,,,,
random,1,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009051520610228181,0.9003900466099222,0.8813979426334769,0.9990948479389772,0.9003900466099222,0.6666666666666667,0.6666666666666667,0 3 5 7,H00 H02 H20 H12,3 5 7,H02 H20 H12,,,,
random,1,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011655110865831375,0.8729925818838773,0.8062410614892341,0.9988344889134169,0.8729925818838773,0.6666666666666667,0.6666666666666667,0 3 6 7,H00 H02 H03 H12,3 6 7,H02 H03 H12,,,,
random,1,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008205912890844047,0.9039642715408034,0.8859308692609803,0.9991794087109156,0.9039642715408034,0.6666666666666667,0.6666666666666667,0 1 2 5,H00 H01 H10 H20,1 2 5,H01 H10 H20,,,,
