episode,seed,hermite_config,sigma,kernel_size,max_order,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
708,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2505,0.2067500000000001,0.0,0.001953055034391582,0.0017653151880949736,0.843665886736795,0,0,1,0.0,6
709,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2510,0.20516666666666672,0.384918212890625,0.0009440877474844456,0.000572658609598875,0.9485629933767739,4,4,5,0.0,3 1 5 4 6
710,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2513,0.2042166666666667,0.12120939046144485,0.000975180611324807,0.0008730837726034224,0.918617254098729,2,2,3,0.0,4 5 6
711,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2517,0.20295000000000007,0.2824987769126892,0.0010533774038776755,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,4 3 5 6
712,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2521,0.20168333333333333,0.2765499949455261,0.0007605020655319095,0.00011563707084860653,0.9869697132944069,3,3,4,0.0,3 4 5 6
713,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2524,0.20073333333333332,0.09465040266513824,0.0010800535868232448,0.0010132386814802885,0.9043915723223465,2,2,3,0.0,1 2 6
714,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2529,0.19915000000000005,0.47143879532814026,0.0007035118876956403,0.00017118456889875233,0.9813243463794911,4,4,5,0.0,1 3 5 4 6
715,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2533,0.1978833333333333,0.25167810916900635,0.0005969147168798372,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,4 3 5 6
716,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2536,0.1969333333333333,0.18623384833335876,0.000621160822144399,0.0002463979762978852,0.9747342159894077,2,2,3,0.0,5 3 6
717,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2538,0.19630000000000003,0.08010360598564148,0.0006283437833189964,0.0006015819380991161,0.9371621870789034,1,1,2,0.0,4 6
718,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2543,0.19471666666666665,0.17797677218914032,0.0006846871925517917,0.00011217205610591918,0.9870819063163966,5,5,6,0.0,4 2 5 1 3
719,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2545,0.19408333333333327,0.07726895809173584,0.0008262674673460424,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
720,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2550,0.1925,0.45265159010887146,0.0005282878875732422,0.00045150649384595454,0.9657286060763596,4,4,5,0.0,1 4 3 5 6
721,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2552,0.19186666666666674,0.08941388130187988,0.0006535653374157846,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
722,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2554,0.19123333333333337,0.08491121232509613,0.0005921486590523273,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
723,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2558,0.18996666666666673,0.10018390417098999,0.0006159603362902999,0.0004398133896756917,0.951486042684097,3,3,4,0.0,3 5 2 6
724,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2562,0.1887000000000001,0.45572489500045776,0.000557047693291679,0.0003914186963811517,0.962852881049713,3,3,4,0.0,5 4 3 6
725,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2567,0.1871166666666667,0.2269047349691391,0.0007854323484934866,0.00011469401943031698,0.98698817721516,4,4,5,0.0,1 3 5 4 6
726,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2569,0.18648333333333345,0.08328816294670105,0.0006155903683975339,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
727,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2573,0.1852166666666667,0.1429433375597,0.0006641692598350346,0.00027102656895294785,0.9678698781873326,3,3,4,0.0,4 3 5 6
728,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2577,0.18395000000000006,0.15704669058322906,0.0006318832311080769,0.00010738086712080985,0.9843748759358731,3,3,4,0.0,4 3 5 6
729,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2580,0.18300000000000005,0.5496900677680969,0.0006287847839606305,0.0003549546527210623,0.9567700723688894,2,2,3,0.0,3 5 6
730,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2583,0.18205000000000005,0.11879583448171616,0.0006483119504991919,0.00117316038813442,0.8967012005916816,2,2,3,0.0,5 3 6
731,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2588,0.18046666666666666,0.5878334641456604,0.0005995546234771609,0.00022662525589112192,0.9768648725556703,5,5,6,0.0,1 2 4 3 5
732,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2591,0.17951666666666666,0.18623384833335876,0.0006438244017772377,0.0002463979762978852,0.9747342159894077,2,2,3,0.0,5 3 6
733,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2593,0.1788833333333334,0.10783375054597855,0.0006384432199411094,0.0009479798609390855,0.9298883305505964,1,1,2,0.0,1 6
734,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2597,0.17761666666666664,0.1429433375597,0.0005663930060109124,0.00027102656895294785,0.9678698781873326,3,3,4,0.0,4 3 5 6
735,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2599,0.17698333333333338,0.08328816294670105,0.0007161253306549042,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
736,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2601,0.17635,0.08010360598564148,0.0005360495852073655,0.0006015819380991161,0.9371621870789034,1,1,2,0.0,4 6
737,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2605,0.17508333333333337,0.2504009008407593,0.0006557070082635619,0.00035229287459515035,0.969867823771716,3,3,4,0.0,3 4 5 6
738,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2608,0.17413333333333336,0.07401825487613678,0.0004955612336440632,0.0004338158469181508,0.9573530741877562,2,2,3,0.0,5 3 6
739,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2610,0.1735,0.07216545939445496,0.0006689022702630609,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
740,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2615,0.17191666666666672,0.45903149247169495,0.0006405897554941475,0.00023128712200559676,0.9815408256121964,5,5,6,0.0,1 4 3 2 5
741,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2617,0.17128333333333345,0.08491121232509613,0.0005441933608381078,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
742,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2622,0.16970000000000007,0.4952628016471863,0.0005270794732496143,0.00047905812971293926,0.9483566799961854,5,5,6,0.0,1 2 4 5 3
743,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2626,0.16843333333333343,0.16474764049053192,0.000567250965104904,0.00022969531710259616,0.9836593969292079,3,3,4,0.0,4 3 5 6
744,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2628,0.16780000000000006,0.08010360598564148,0.0005609114741673693,0.0006015819380991161,0.9371621870789034,1,1,2,0.0,4 6
745,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2632,0.16653333333333342,0.14069421589374542,0.0005728267860831693,0.00036204076604917645,0.9700708798045352,3,3,4,0.0,4 3 5 6
746,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2637,0.16495000000000004,0.396163672208786,0.0005975747189950198,0.0003885505720973015,0.9628183320784824,5,5,6,0.0,1 4 2 5 3
747,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2642,0.16336666666666666,0.396163672208786,0.0005449434742331505,0.0003885505720973015,0.9628183320784824,5,5,6,0.0,1 4 5 2 3
748,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2647,0.1617833333333334,0.42597496509552,0.0005115118518006056,0.0003891394298989326,0.9627816819194948,4,4,5,0.0,5 4 2 3 6
749,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2652,0.1602,0.49190065264701843,0.0005433011159766465,0.0002824047114700079,0.9825826469591766,4,4,5,0.0,1 4 3 5 6
750,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2654,0.15956666666666663,0.08328816294670105,0.0005638260336127132,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
751,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2656,0.15893333333333337,0.08941388130187988,0.00044557925139088184,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
752,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2658,0.1583,0.07660998404026031,0.0005183608445804566,0.0011972617357969284,0.8763204811674661,1,1,2,0.0,4 6
753,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2663,0.15671666666666662,0.2269047200679779,0.0005707939504645765,0.00011469401943031698,0.98698817721516,4,4,5,0.0,1 3 4 5 6
754,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2665,0.15608333333333335,0.08941388130187988,0.0005121957656228915,0.0015358374221250415,0.9197421913942174,1,1,2,0.0,4 6
755,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2668,0.15513333333333335,0.14056380093097687,0.00047524636223291356,0.00023805275850463659,0.9654212210606451,2,2,3,0.0,2 4 6
756,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2672,0.1538666666666667,0.23359821736812592,0.0006051872260286473,0.0003405463066883385,0.9615002803407016,3,3,4,0.0,4 3 5 6
757,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2677,0.15228333333333344,0.029779568314552307,0.00046728867455385624,0.0005894475034438074,0.9535602209081832,4,4,5,0.0,4 3 2 1 6
758,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2682,0.15070000000000006,0.38461169600486755,0.0006219054688699543,0.0005713695427402854,0.9482809482020516,4,4,5,0.0,3 5 2 4 6
759,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2687,0.14911666666666668,0.396163672208786,0.00047518088831566274,0.0003885505720973015,0.9628183320784824,5,5,6,0.0,1 4 2 5 3
760,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2689,0.1484833333333334,0.07726895809173584,0.00045071751810610294,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
761,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2694,0.14690000000000003,0.5768633484840393,0.0005085105425678193,0.00012668492854572833,0.9839871939488739,5,5,6,0.0,1 4 2 5 3
762,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2698,0.1456333333333334,0.06427042186260223,0.0004904358720523305,0.0005967164179310203,0.9389151973864694,3,3,4,0.0,4 3 2 6
763,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2703,0.14405,0.5681328773498535,0.0005237493431195616,0.0003357348614372313,0.9786668139710296,5,5,6,0.0,1 4 2 5 3
764,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2707,0.14278333333333337,0.1039593368768692,0.0005302795834722929,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
765,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2711,0.14151666666666673,0.5351529121398926,0.0005078601534478366,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,3 5 4 6
766,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2715,0.14024999999999999,0.5582085847854614,0.000589339979342185,0.0002658700686879456,0.9685054444104397,3,3,4,0.0,3 4 5 6
767,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2718,0.13929999999999998,0.05226535350084305,0.0005854134312054763,0.0011912694899365306,0.9393844424694883,2,2,3,0.0,4 1 6
768,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2723,0.1377166666666667,0.5916242599487305,0.0004909088776912541,0.0002711522101890296,0.9798690636291232,5,5,6,0.0,4 2 5 1 3
769,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2728,0.13613333333333333,0.5681328177452087,0.0004801533999852836,0.0003357348614372313,0.9786668139710296,5,5,6,0.0,1 4 5 2 3
770,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2733,0.13455000000000006,0.4758569896221161,0.0005564560124184936,0.00035561207914724946,0.9572811969040974,4,4,5,0.0,5 1 4 2 6
771,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2738,0.1329666666666668,0.45903152227401733,0.00048687435337342323,0.00023128712200559676,0.9815408256121964,5,5,6,0.0,1 4 5 2 3
772,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2740,0.1323333333333334,0.08603741973638535,0.00043930763786192983,0.000758761540055275,0.931643338889486,1,1,2,0.0,4 6
773,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2744,0.13106666666666678,0.5351529121398926,0.0004461297648958862,0.00047925321268849075,0.9483131717770902,3,3,4,0.0,3 5 4 6
774,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2749,0.1294833333333334,0.46352246403694153,0.0006002160371281207,0.00027670079725794494,0.9828725389684423,5,5,6,0.0,1 4 5 2 3
775,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2753,0.12821666666666676,0.2504009008407593,0.0008363695960724726,0.00035229287459515035,0.969867823771716,3,3,4,0.0,3 4 5 6
776,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2758,0.12663333333333338,0.49526283144950867,0.0007604889688082039,0.00047905812971293926,0.9483566799961854,5,5,6,0.0,4 2 5 1 3
777,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2761,0.12568333333333337,0.061701059341430664,0.0008666991877059141,0.00044584256829693913,0.9500090408091313,2,2,3,0.0,3 5 6
778,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2766,0.12409999999999999,0.23287193477153778,0.0006469832267612218,0.00035842141369357705,0.9721286971383373,4,4,5,0.0,3 4 2 5 6
779,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2770,0.12283333333333335,0.2504009008407593,0.0006651257426710799,0.00035229287459515035,0.969867823771716,3,3,4,0.0,3 4 5 6
780,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2775,0.12124999999999997,0.42597496509552,0.0005991950631141663,0.0003891394298989326,0.9627816819194948,4,4,5,0.0,5 4 2 3 6
781,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2780,0.1196666666666667,0.5916242599487305,0.0006548318197019398,0.0002711522101890296,0.9798690636291232,5,5,6,0.0,2 5 4 1 3
782,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2784,0.11839999999999995,0.28983670473098755,0.0006507103971671313,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,3 4 5 6
783,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2786,0.11776666666666669,0.07726895809173584,0.0006281590030994266,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
784,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2788,0.11713333333333331,0.07216545939445496,0.0004736424161819741,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
785,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2790,0.11650000000000005,0.09176288545131683,0.0005287146777845919,0.00043160049244761467,0.9395199907449706,1,1,2,0.0,3 6
786,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2792,0.11586666666666678,0.08491121232509613,0.0004420922923600301,0.0006683328538201749,0.9274111683087315,1,1,2,0.0,4 6
787,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2794,0.11523333333333341,0.08010360598564148,0.000506057491293177,0.0006015819380991161,0.9371621870789034,1,1,2,0.0,4 6
788,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2798,0.11396666666666677,0.47054943442344666,0.0005200359737500548,0.0004520390648394823,0.9727363963118631,3,3,4,0.0,5 4 2 6
789,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2802,0.11270000000000002,0.2824987769126892,0.000571080730878748,0.0003597978502511978,0.9719260671263501,3,3,4,0.0,5 4 3 6
790,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2805,0.11175000000000002,0.06630421429872513,0.0006561707511233786,0.0004867156967520714,0.9548420228515879,2,2,3,0.0,4 5 6
791,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2807,0.11111666666666675,0.07660998404026031,0.0007033530855551362,0.0011972617357969284,0.8763204811674661,1,1,2,0.0,4 6
792,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2812,0.10953333333333337,0.38461166620254517,0.0005537623539566994,0.0005713695427402854,0.9482809482020516,4,4,5,0.0,5 4 2 3 6
793,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2814,0.10890000000000011,0.08328816294670105,0.00033960196014959365,0.0009957889560610056,0.9354245759963139,1,1,2,0.0,4 6
794,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2818,0.10763333333333336,0.23359821736812592,0.00043961288611171767,0.0003405463066883385,0.9615002803407016,3,3,4,0.0,3 4 5 6
795,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2822,0.10636666666666672,0.41477465629577637,0.000640935541014187,0.0005729258991777897,0.9485109874205697,3,3,4,0.0,5 3 4 6
796,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2826,0.10510000000000008,0.4819064140319824,0.0003974787759943865,0.0004541786329355091,0.9655303865777468,3,3,4,0.0,5 3 4 6
797,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2830,0.10383333333333333,0.14069421589374542,0.0006210314022609964,0.00036204076604917645,0.9700708798045352,3,3,4,0.0,4 3 5 6
798,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2832,0.10320000000000007,0.07726895809173584,0.0005247258231975138,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
799,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2835,0.10225000000000006,0.11879583448171616,0.0005715576407965273,0.00117316038813442,0.8967012005916816,2,2,3,0.0,3 5 6
800,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2839,0.10098333333333331,0.4819064140319824,0.00045773995225317776,0.0004541786329355091,0.9655303865777468,3,3,4,0.0,5 3 4 6
801,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2844,0.09940000000000004,0.38461166620254517,0.0004609794763382524,0.0005713695427402854,0.9482809482020516,4,4,5,0.0,5 4 2 3 6
802,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2848,0.0981333333333333,0.1429433375597,0.00043891746463486925,0.00027102656895294785,0.9678698781873326,3,3,4,0.0,4 3 5 6
803,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2852,0.09686666666666677,0.14069421589374542,0.0005550472778850235,0.00036204076604917645,0.9700708798045352,3,3,4,0.0,4 3 5 6
804,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2856,0.09560000000000013,0.15704669058322906,0.0006000862485961989,0.00010738086712080985,0.9843748759358731,3,3,4,0.0,4 3 5 6
805,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2859,0.09465000000000012,0.042792871594429016,0.0005309014425923427,0.0006173845613375306,0.9443134518160832,2,2,3,0.0,2 4 6
806,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2863,0.09338333333333337,0.1142994612455368,0.00046265163109637797,0.00032925582490861416,0.9759371768280102,3,3,4,0.0,4 3 1 6
807,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2867,0.09211666666666674,0.2765499949455261,0.000452141095593106,0.00011563707084860653,0.9869697132944069,3,3,4,0.0,3 4 5 6
808,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2872,0.09053333333333335,0.5868489146232605,0.0005029744934290648,0.0003388386103324592,0.9784358720008315,4,4,5,0.0,5 4 2 3 6
809,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2876,0.08926666666666672,0.1039593368768692,0.0004819680980290286,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
810,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2880,0.08800000000000008,0.28983670473098755,0.0004741775046568364,0.00016244305879808962,0.9840680202746079,3,3,4,0.0,3 4 5 6
811,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2885,0.0864166666666667,0.42597496509552,0.0004683064355049282,0.0003891394298989326,0.9627816819194948,4,4,5,0.0,5 4 2 3 6
812,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2887,0.08578333333333332,0.07726895809173584,0.00036094666575081646,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
813,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2892,0.08420000000000005,0.4715119004249573,0.00039367255521938205,0.00017057478544302285,0.9812847025754478,4,4,5,0.0,5 4 2 3 6
814,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2896,0.0829333333333333,0.25167810916900635,0.0006960024184081703,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,3 4 5 6
815,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2901,0.08135000000000003,0.49526283144950867,0.0004565933719277382,0.00047905812971293926,0.9483566799961854,5,5,6,0.0,5 4 2 1 3
816,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2906,0.07976666666666665,0.5916242599487305,0.0004332804412115365,0.0002711522101890296,0.9798690636291232,5,5,6,0.0,2 5 4 1 3
817,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2910,0.07850000000000001,0.25167810916900635,0.0004218012691126205,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,3 4 5 6
818,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2915,0.07691666666666674,0.5878334045410156,0.0005266653024591506,0.00022662525589112192,0.9768648725556703,5,5,6,0.0,1 5 4 2 3
819,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2919,0.0756500000000001,0.25167810916900635,0.0004895057281828485,0.0002688246313482523,0.9730571657596389,3,3,4,0.0,3 4 5 6
820,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2924,0.07406666666666673,0.45328664779663086,0.0005049476400017739,0.00014497878146357834,0.9862669892919191,4,4,5,0.0,1 5 3 4 6
821,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2925,0.0737500000000001,0.0,0.0004134762566536665,0.0017024166882038116,0.8515102424427389,0,0,1,0.0,6
822,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2928,0.07280000000000009,0.12531359493732452,0.0005258586897980422,0.0006520855240523815,0.9439901752700846,2,2,3,0.0,4 1 6
823,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2930,0.07216666666666671,0.07726895809173584,0.00033044359588529915,0.00043727908632718027,0.930795111674616,1,1,2,0.0,4 6
824,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2935,0.07058333333333333,0.5187743902206421,0.000539278460200876,0.0002648760564625263,0.9685548641912719,5,5,6,0.0,1 5 3 2 4
825,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2939,0.0693166666666667,0.2586511969566345,0.0004499941787798889,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,4 3 5 6
826,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2944,0.06773333333333342,0.5743309259414673,0.00042360592633485796,0.00020874995971098542,0.973509264722307,5,5,6,0.0,5 4 2 1 3
827,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2946,0.06710000000000005,0.07216545939445496,0.000275098551355768,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
828,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2950,0.06583333333333341,0.1293094903230667,0.00046780270349700004,0.00040378078119829297,0.96713060346143,3,3,4,0.0,4 3 5 6
829,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2955,0.06425000000000003,0.3849181830883026,0.00045194042613729837,0.000572658609598875,0.9485629933767739,4,4,5,0.0,1 4 5 3 6
830,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2957,0.06361666666666665,0.05131101235747337,0.0004565520503092557,0.0006951546529307961,0.9225613667178948,1,1,2,0.0,1 6
831,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2961,0.062350000000000017,0.23359821736812592,0.0003640134455054067,0.0003405463066883385,0.9615002803407016,3,3,4,0.0,3 4 5 6
832,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2965,0.06108333333333338,0.24948523938655853,0.0004822762275580317,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 4 5 6
833,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2970,0.0595,0.5878334045410156,0.00045118326670490205,0.00022662525589112192,0.9768648725556703,5,5,6,0.0,2 5 4 1 3
834,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2975,0.05791666666666673,0.09757669270038605,0.00043474940466694536,0.0001059018395608291,0.984426758040571,4,4,5,0.0,4 3 5 2 6
835,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2979,0.05665000000000009,0.23359821736812592,0.0004789747908944264,0.0003405463066883385,0.9615002803407016,3,3,4,0.0,3 4 5 6
836,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2984,0.05506666666666671,0.48776116967201233,0.0004352973308414221,0.0002348088746657595,0.9813054595917782,4,4,5,0.0,4 2 5 3 6
837,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2988,0.05380000000000007,0.2335982471704483,0.000541261411854066,0.0003405463066883385,0.9615002803407016,3,3,4,0.0,3 5 4 6
838,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2993,0.05221666666666669,0.45903152227401733,0.0003937707340810448,0.00023128712200559676,0.9815408256121964,5,5,6,0.0,1 5 2 4 3
839,2,sigma_1p0__kernel_9__order_2,1.0,9,2,2998,0.05063333333333342,0.47143879532814026,0.0004592953308019787,0.00017118456889875233,0.9813243463794911,4,4,5,0.0,1 4 5 3 6
840,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3002,0.050000000000000044,0.2765499949455261,0.0009120984323089942,0.00011563707084860653,0.9869697132944069,3,3,4,0.0,3 4 5 6
841,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3006,0.050000000000000044,0.24948523938655853,0.0012816750386264175,0.0003499265876598656,0.9686965808254643,3,3,4,0.0,3 4 5 6
842,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3009,0.050000000000000044,0.3356928527355194,0.0008786605127776662,0.0008728245738893747,0.9347764084760131,2,2,3,0.0,2 4 6
843,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3011,0.050000000000000044,0.07216545939445496,0.0008791772706899792,0.0009983577765524387,0.9042346423821841,1,1,2,0.0,4 6
844,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3015,0.050000000000000044,0.2765499949455261,0.0007897424366092309,0.00011563707084860653,0.9869697132944069,3,3,4,0.0,4 3 5 6
845,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3019,0.050000000000000044,0.2586511969566345,0.0010507729457458481,8.178579446393996e-05,0.9846872851943573,3,3,4,0.0,4 3 5 6
846,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3024,0.050000000000000044,0.5768634080886841,0.0008301817928440869,0.00012668492854572833,0.9839871939488739,5,5,6,0.0,2 5 4 1 3
847,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3027,0.050000000000000044,0.11146382242441177,0.0009066679825385412,0.0012239241041243076,0.8917299689775982,2,2,3,0.0,5 4 6
848,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3029,0.050000000000000044,0.08603741973638535,0.0011654734262265265,0.000758761540055275,0.931643338889486,1,1,2,0.0,4 6
849,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3034,0.050000000000000044,0.5743309259414673,0.0010347273899242281,0.00020874995971098542,0.973509264722307,5,5,6,0.0,1 4 2 5 3
850,2,sigma_1p0__kernel_9__order_2,1.0,9,2,3038,0.050000000000000044,0.1039593368768692,0.0008104828739305958,0.0008596146362833679,0.9272331046505292,3,3,4,0.0,4 3 5 6
