method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions
random,0,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0031618131324648857,0.8314714936072208,0.7771694236764831,0.9968381868675351,0.8314714936072208,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,0,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033729877322912216,0.825480338568632,0.7524831219293596,0.9966270122677088,0.825480338568632,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,0,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027054573874920607,0.8537040979653491,0.8127683130930019,0.9972945426125079,0.8537040979653491,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,0,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0031618131324648857,0.8314714936072208,0.7771694236764831,0.9968381868675351,0.8314714936072208,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,0,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033729877322912216,0.825480338568632,0.7524831219293596,0.9966270122677088,0.825480338568632,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,0,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00284834997728467,0.8429629675081658,0.8437815089202513,0.9971516500227153,0.8429629675081658,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,0,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0031618131324648857,0.8314714936072208,0.7771694236764831,0.9968381868675351,0.8314714936072208,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,0,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0027054573874920607,0.8537040979653491,0.8127683130930019,0.9972945426125079,0.8537040979653491,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,0,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0031618131324648857,0.8314714936072208,0.7771694236764831,0.9968381868675351,0.8314714936072208,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,0,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0033729877322912216,0.825480338568632,0.7524831219293596,0.9966270122677088,0.825480338568632,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,0,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002634195378050208,0.8625635267960685,0.8340167326240868,0.9973658046219498,0.8625635267960685,0.6666666666666667,0.6666666666666667,0 2 7 9,H00 H10 H12 H30,2 7 9,H10 H12 H30,,,,
random,0,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012032988015562296,0.9284217306340775,0.9179441077017987,0.9987967011984438,0.9284217306340775,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,
random,0,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00181621965020895,0.8997725040500144,0.8280457781866732,0.998183780349791,0.8997725040500144,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,
random,0,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00124257686547935,0.9271438343629825,0.8993753495579775,0.9987574231345206,0.9271438343629825,0.6666666666666667,0.6666666666666667,0 1 3 4,H00 H01 H02 H11,1 3 4,H01 H02 H11,,,,
random,0,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014222890604287386,0.9138912870221982,0.8884434133653273,0.9985777109395713,0.9138912870221982,0.6666666666666667,0.6666666666666667,0 1 3 9,H00 H01 H02 H30,1 3 9,H01 H02 H30,,,,
random,0,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0021773213520646095,0.8804921604843542,0.855435631975371,0.9978226786479354,0.8804921604843542,0.6666666666666667,0.6666666666666667,0 5 6 8,H00 H20 H03 H21,5 6 8,H20 H03 H21,,,,
random,0,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013372345129027963,0.9277953241246351,0.9060090289571991,0.9986627654870972,0.9277953241246351,0.6666666666666667,0.6666666666666667,0 4 5 6,H00 H11 H20 H03,4 5 6,H11 H20 H03,,,,
random,0,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017845460679382086,0.9081667946667081,0.8795187397821386,0.9982154539320618,0.9081667946667081,0.6666666666666667,0.6666666666666667,0 4 7 9,H00 H11 H12 H30,4 7 9,H11 H12 H30,,,,
random,0,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016103084199130535,0.910087384575896,0.9041157882951291,0.998389691580087,0.910087384575896,0.6666666666666667,0.6666666666666667,0 6 7 8,H00 H03 H12 H21,6 7 8,H03 H12 H21,,,,
random,0,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012032988015562296,0.9284217306340775,0.9179441077017987,0.9987967011984438,0.9284217306340775,0.6666666666666667,0.6666666666666667,0 1 5 7,H00 H01 H20 H12,1 5 7,H01 H20 H12,,,,
random,0,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010426370427012444,0.940161161115847,0.9211369898503703,0.9989573629572988,0.940161161115847,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21,,,,
random,0,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001572680426761508,0.9091267649806354,0.8793931555851061,0.9984273195732385,0.9091267649806354,0.6666666666666667,0.6666666666666667,0 1 7 9,H00 H01 H12 H30,1 7 9,H01 H12 H30,,,,
random,0,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014144915621727705,0.9154422487819946,0.9193507476800685,0.9985855084378272,0.9154422487819946,0.6666666666666667,0.6666666666666667,0 3 5 8,H00 H02 H20 H21,3 5 8,H02 H20 H21,,,,
random,0,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001451876130886376,0.9210641077596707,0.8952456125958304,0.9985481238691136,0.9210641077596707,0.6666666666666667,0.6666666666666667,0 4 5 8,H00 H11 H20 H21,4 5 8,H11 H20 H21,,,,
random,0,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001294569345191121,0.9245521390941281,0.9151297006662472,0.9987054306548089,0.9245521390941281,0.6666666666666667,0.6666666666666667,0 3 8 9,H00 H02 H21 H30,3 8 9,H02 H21 H30,,,,
random,0,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001742368913255632,0.9028274205720382,0.8614285314397573,0.9982576310867444,0.9028274205720382,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,
random,0,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020404695533216,0.8812598599194063,0.8844906714305434,0.9979595304466784,0.8812598599194063,0.6666666666666667,0.6666666666666667,0 3 7 9,H00 H02 H12 H30,3 7 9,H02 H12 H30,,,,
random,0,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001572680426761508,0.9091267649806354,0.8793931555851061,0.9984273195732385,0.9091267649806354,0.6666666666666667,0.6666666666666667,0 1 7 9,H00 H01 H12 H30,1 7 9,H01 H12 H30,,,,
random,0,18,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001672147074714303,0.9114397459936978,0.8595802728917343,0.9983278529252857,0.9114397459936978,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
random,0,19,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015778817469254136,0.9060241348784546,0.8932759538869617,0.9984221182530746,0.9060241348784546,0.6666666666666667,0.6666666666666667,0 3 6 8,H00 H02 H03 H21,3 6 8,H02 H03 H21,,,,
random,0,0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015181046910583973,0.904607455136518,0.8900223501923966,0.9984818953089416,0.904607455136518,0.4444444444444444,0.4444444444444444,0 2 3 6 7 9,H00 H10 H02 H03 H12 H30,2 3 6 7 9,H10 H02 H03 H12 H30,,,,
random,0,1,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016231555491685867,0.9132585947077354,0.8666889620439443,0.9983768444508314,0.9132585947077354,0.4444444444444444,0.4444444444444444,0 2 5 6 8 9,H00 H10 H20 H03 H21 H30,2 5 6 8 9,H10 H20 H03 H21 H30,,,,
random,0,2,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012916265986859798,0.9284222669075559,0.893484273627853,0.998708373401314,0.9284222669075559,0.4444444444444444,0.4444444444444444,0 1 4 6 7 9,H00 H01 H11 H03 H12 H30,1 4 6 7 9,H01 H11 H03 H12 H30,,,,
random,0,3,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012150746770203114,0.932000266252956,0.8943207835165677,0.9987849253229797,0.932000266252956,0.4444444444444444,0.4444444444444444,0 1 2 4 5 9,H00 H01 H10 H11 H20 H30,1 2 4 5 9,H01 H10 H11 H20 H30,,,,
random,0,4,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015143286436796188,0.9246934332954614,0.878630947959872,0.9984856713563204,0.9246934332954614,0.4444444444444444,0.4444444444444444,0 1 4 6 8 9,H00 H01 H11 H03 H21 H30,1 4 6 8 9,H01 H11 H03 H21 H30,,,,
random,0,5,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011036372743546963,0.9331547222792322,0.9090104195232191,0.9988963627256453,0.9331547222792322,0.4444444444444444,0.4444444444444444,0 1 2 3 4 6,H00 H01 H10 H02 H11 H03,1 2 3 4 6,H01 H10 H02 H11 H03,,,,
random,0,6,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015032646479085088,0.9164549025854231,0.8671023348592226,0.9984967353520915,0.9164549025854231,0.4444444444444444,0.4444444444444444,0 1 2 5 6 9,H00 H01 H10 H20 H03 H30,1 2 5 6 9,H01 H10 H20 H03 H30,,,,
random,0,7,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017218433786183596,0.9016897743003051,0.8594885936933999,0.9982781566213816,0.9016897743003051,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,
random,0,8,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013922161888331175,0.9279347304409806,0.878642336397062,0.9986077838111669,0.9279347304409806,0.4444444444444444,0.4444444444444444,0 1 2 4 8 9,H00 H01 H10 H11 H21 H30,1 2 4 8 9,H01 H10 H11 H21 H30,,,,
random,0,9,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012108210939913988,0.9307031970599602,0.9166671183602885,0.9987891789060086,0.9307031970599602,0.4444444444444444,0.4444444444444444,0 2 3 7 8 9,H00 H10 H02 H12 H21 H30,2 3 7 8 9,H10 H02 H12 H21 H30,,,,
random,0,10,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0008105270680971444,0.9519265552586239,0.9400092468601352,0.9991894729319029,0.9519265552586239,0.4444444444444444,0.4444444444444444,0 2 3 4 5 8,H00 H10 H02 H11 H20 H21,2 3 4 5 8,H10 H02 H11 H20 H21,,,,
random,0,11,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012130775721743703,0.9324952219563063,0.8945044827649083,0.9987869224278256,0.9324952219563063,0.4444444444444444,0.4444444444444444,0 1 2 4 5 8,H00 H01 H10 H11 H20 H21,1 2 4 5 8,H01 H10 H11 H20 H21,,,,
random,0,12,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001501163700595498,0.9157634867614359,0.8664183310448486,0.9984988362994045,0.9157634867614359,0.4444444444444444,0.4444444444444444,0 1 2 5 8 9,H00 H01 H10 H20 H21 H30,1 2 5 8 9,H01 H10 H20 H21 H30,,,,
random,0,13,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001223144237883389,0.9328093356702047,0.9038019376093532,0.9987768557621166,0.9328093356702047,0.4444444444444444,0.4444444444444444,0 1 4 5 6 9,H00 H01 H11 H20 H03 H30,1 4 5 6 9,H01 H11 H20 H03 H30,,,,
random,0,14,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011076461523771286,0.9346341343151403,0.912620817362601,0.9988923538476229,0.9346341343151403,0.4444444444444444,0.4444444444444444,0 1 3 4 6 9,H00 H01 H02 H11 H03 H30,1 3 4 6 9,H01 H02 H11 H03 H30,,,,
random,0,15,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011898059165105224,0.9310390521527471,0.9125674055801593,0.9988101940834895,0.9310390521527471,0.4444444444444444,0.4444444444444444,0 1 2 3 7 8,H00 H01 H10 H02 H12 H21,1 2 3 7 8,H01 H10 H02 H12 H21,,,,
random,0,16,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001260021817870438,0.9305969183992121,0.8964639853670779,0.9987399781821296,0.9305969183992121,0.4444444444444444,0.4444444444444444,0 1 4 5 8 9,H00 H01 H11 H20 H21 H30,1 4 5 8 9,H01 H11 H20 H21 H30,,,,
random,0,17,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001289887586608529,0.924635130128027,0.920451718880496,0.9987101124133915,0.924635130128027,0.4444444444444444,0.4444444444444444,0 5 6 7 8 9,H00 H20 H03 H12 H21 H30,5 6 7 8 9,H20 H03 H12 H21 H30,,,,
random,0,18,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012972813565284014,0.9272028202020456,0.8884348274648034,0.9987027186434716,0.9272028202020456,0.4444444444444444,0.4444444444444444,0 1 2 4 7 9,H00 H01 H10 H11 H12 H30,1 2 4 7 9,H01 H10 H11 H12 H30,,,,
random,0,19,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0017218433786183596,0.9016897743003051,0.8594885936933999,0.9982781566213816,0.9016897743003051,0.4444444444444444,0.4444444444444444,0 1 5 6 8 9,H00 H01 H20 H03 H21 H30,1 5 6 8 9,H01 H20 H03 H21 H30,,,,
random,1,0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015047318302094936,0.8414332089008815,0.8224375821054366,0.9984952681697905,0.8414332089008815,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,1,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586897782981396,0.8058185255637793,0.782418204063819,0.9978413102217019,0.8058185255637793,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,2,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586897782981396,0.8058185255637793,0.782418204063819,0.9978413102217019,0.8058185255637793,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,3,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017911437898874283,0.8343429234140197,0.833620090254296,0.9982088562101126,0.8343429234140197,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,4,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586897782981396,0.8058185255637793,0.782418204063819,0.9978413102217019,0.8058185255637793,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,5,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586897782981396,0.8058185255637793,0.782418204063819,0.9978413102217019,0.8058185255637793,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,6,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015645247185602784,0.8433240845613403,0.8150286536931863,0.9984354752814397,0.8433240845613403,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,1,7,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00222460157237947,0.7963941310760515,0.7849879663763359,0.9977753984276205,0.7963941310760515,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,8,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0014749233378097415,0.8280715619376666,0.8812393286114562,0.9985250766621903,0.8280715619376666,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,
random,1,9,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015645247185602784,0.8433240845613403,0.8150286536931863,0.9984354752814397,0.8433240845613403,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,
random,1,10,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018523118924349546,0.803129469789786,0.8117408658011631,0.998147688107565,0.803129469789786,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,11,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015798251843079925,0.8434022336679995,0.8156463359273319,0.998420174815692,0.8434022336679995,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,
random,1,12,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.00222460157237947,0.7963941310760515,0.7849879663763359,0.9977753984276205,0.7963941310760515,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,
random,1,13,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018523118924349546,0.803129469789786,0.8117408658011631,0.998147688107565,0.803129469789786,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,
random,1,14,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018176216399297118,0.8245035325499267,0.8512730603034993,0.9981823783600703,0.8245035325499267,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,15,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0015047318302094936,0.8414332089008815,0.8224375821054366,0.9984952681697905,0.8414332089008815,0.8888888888888888,0.8888888888888888,0 2,H00 H10,2,H10,,,,
random,1,16,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586897782981396,0.8058185255637793,0.782418204063819,0.9978413102217019,0.8058185255637793,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,17,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0018176216399297118,0.8245035325499267,0.8512730603034993,0.9981823783600703,0.8245035325499267,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,
random,1,18,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0017911437898874283,0.8343429234140197,0.833620090254296,0.9982088562101126,0.8343429234140197,0.8888888888888888,0.8888888888888888,0 4,H00 H11,4,H11,,,,
random,1,19,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0021586897782981396,0.8058185255637793,0.782418204063819,0.9978413102217019,0.8058185255637793,0.8888888888888888,0.8888888888888888,0 1,H00 H01,1,H01,,,,
random,1,0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011563324369490147,0.8785653059303264,0.8950958786523644,0.998843667563051,0.8785653059303264,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,1,1,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011563324369490147,0.8785653059303264,0.8950958786523644,0.998843667563051,0.8785653059303264,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,
random,1,2,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012614225270226598,0.873155335365273,0.8609425669958493,0.9987385774729773,0.873155335365273,0.6666666666666667,0.6666666666666667,0 1 3 9,H00 H01 H02 H30,1 3 9,H01 H02 H30,,,,
random,1,3,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010467044776305556,0.8887772240037016,0.8966207991903636,0.9989532955223694,0.8887772240037016,0.6666666666666667,0.6666666666666667,0 6 7 8,H00 H03 H12 H21,6 7 8,H03 H12 H21,,,,
random,1,4,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000919192039873451,0.8965491271543446,0.9157615511172764,0.9990808079601265,0.8965491271543446,0.6666666666666667,0.6666666666666667,0 3 5 6,H00 H02 H20 H03,3 5 6,H02 H20 H03,,,,
random,1,5,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001231854665093124,0.8739028173309444,0.8522832771431382,0.9987681453349069,0.8739028173309444,0.6666666666666667,0.6666666666666667,0 1 2 3,H00 H01 H10 H02,1 2 3,H01 H10 H02,,,,
random,1,6,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013988998252898455,0.8523894465405507,0.8323263248884443,0.9986011001747102,0.8523894465405507,0.6666666666666667,0.6666666666666667,0 2 3 7,H00 H10 H02 H12,2 3 7,H10 H02 H12,,,,
random,1,7,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010082792723551393,0.8844828988900508,0.9025205787889647,0.9989917207276449,0.8844828988900508,0.6666666666666667,0.6666666666666667,0 5 7 9,H00 H20 H12 H30,5 7 9,H20 H12 H30,,,,
random,1,8,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010082792723551393,0.8844828988900508,0.9025205787889647,0.9989917207276449,0.8844828988900508,0.6666666666666667,0.6666666666666667,0 5 7 9,H00 H20 H12 H30,5 7 9,H20 H12 H30,,,,
random,1,9,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010439555626362562,0.890082526362892,0.8967300151632966,0.9989560444373637,0.890082526362892,0.6666666666666667,0.6666666666666667,0 1 7 8,H00 H01 H12 H21,1 7 8,H01 H12 H21,,,,
random,1,10,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013539802748709917,0.8645825968716431,0.8448089510588295,0.998646019725129,0.8645825968716431,0.6666666666666667,0.6666666666666667,0 2 6 7,H00 H10 H03 H12,2 6 7,H10 H03 H12,,,,
random,1,11,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009017822449095547,0.8970688718784153,0.9156223206843724,0.9990982177550904,0.8970688718784153,0.6666666666666667,0.6666666666666667,0 5 6 7,H00 H20 H03 H12,5 6 7,H20 H03 H12,,,,
random,1,12,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010398165322840214,0.8871189764613345,0.8959954779500072,0.998960183467716,0.8871189764613345,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21,,,,
random,1,13,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011161321308463812,0.8839917585661239,0.8716801312055995,0.9988838678691536,0.8839917585661239,0.6666666666666667,0.6666666666666667,0 1 3 4,H00 H01 H02 H11,1 3 4,H01 H02 H11,,,,
random,1,14,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010584754636511207,0.8705287421571797,0.9074814076819239,0.9989415245363489,0.8705287421571797,0.6666666666666667,0.6666666666666667,0 1 5 9,H00 H01 H20 H30,1 5 9,H01 H20 H30,,,,
random,1,15,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013118106871843338,0.8550412522520379,0.8900911672588254,0.9986881893128157,0.8550412522520379,0.6666666666666667,0.6666666666666667,0 6 8 9,H00 H03 H21 H30,6 8 9,H03 H21 H30,,,,
random,1,16,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009755449136719108,0.8933135224561629,0.9021043633382667,0.9990244550863281,0.8933135224561629,0.6666666666666667,0.6666666666666667,0 3 7 8,H00 H02 H12 H21,3 7 8,H02 H12 H21,,,,
random,1,17,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000891731062438339,0.8942256796391909,0.919373017857886,0.9991082689375617,0.8942256796391909,0.6666666666666667,0.6666666666666667,0 2 5 8,H00 H10 H20 H21,2 5 8,H10 H20 H21,,,,
